FlowSOM_cluster,FlowSOM_metacluster
122,13
105,20
90,13
121,20
121,20
121,20
121,20
121,20
121,20
122,13
121,20
121,20
121,20
121,20
121,20
105,20
122,13
105,20
121,20
90,13
138,7
105,20
105,20
121,20
121,20
121,20
121,20
105,20
121,20
121,20
122,13
121,20
121,20
105,20
90,13
105,20
122,13
121,20
90,13
105,20
105,20
121,20
121,20
105,20
121,20
121,20
105,20
105,20
105,20
105,20
105,20
105,20
121,20
121,20
105,20
105,20
121,20
121,20
121,20
105,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
105,20
105,20
90,13
121,20
121,20
105,20
121,20
121,20
121,20
105,20
105,20
121,20
105,20
121,20
121,20
121,20
121,20
121,20
121,20
122,13
121,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
105,20
121,20
90,13
90,13
121,20
105,20
121,20
105,20
121,20
121,20
105,20
121,20
121,20
121,20
122,13
105,20
105,20
105,20
121,20
122,13
121,20
121,20
121,20
105,20
121,20
121,20
122,13
121,20
105,20
122,13
121,20
122,13
121,20
121,20
105,20
105,20
105,20
121,20
121,20
121,20
105,20
105,20
121,20
121,20
121,20
121,20
121,20
121,20
90,13
121,20
121,20
121,20
121,20
121,20
121,20
121,20
105,20
121,20
121,20
121,20
105,20
105,20
90,13
121,20
121,20
105,20
105,20
121,20
121,20
121,20
121,20
105,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
105,20
105,20
90,13
122,13
121,20
121,20
121,20
121,20
122,13
90,13
121,20
121,20
105,20
121,20
105,20
121,20
121,20
105,20
90,13
121,20
105,20
90,13
121,20
122,13
121,20
121,20
105,20
121,20
121,20
105,20
105,20
105,20
121,20
121,20
90,13
121,20
120,18
121,20
121,20
90,13
121,20
121,20
121,20
121,20
121,20
121,20
121,20
105,20
121,20
122,13
121,20
121,20
121,20
121,20
121,20
121,20
105,20
105,20
90,13
121,20
105,20
121,20
138,7
121,20
122,13
105,20
105,20
121,20
121,20
121,20
121,20
121,20
122,13
121,20
121,20
122,13
121,20
121,20
105,20
121,20
121,20
122,13
105,20
121,20
121,20
122,13
122,13
105,20
122,13
122,13
90,13
121,20
121,20
105,20
122,13
105,20
121,20
90,13
122,13
121,20
122,13
105,20
105,20
122,13
121,20
121,20
121,20
121,20
90,13
121,20
122,13
122,13
121,20
121,20
121,20
121,20
105,20
121,20
105,20
121,20
90,13
90,13
121,20
121,20
121,20
121,20
105,20
121,20
122,13
138,7
121,20
105,20
121,20
121,20
121,20
121,20
105,20
121,20
121,20
121,20
122,13
105,20
105,20
121,20
121,20
121,20
121,20
121,20
122,13
122,13
121,20
105,20
105,20
105,20
121,20
105,20
105,20
90,13
121,20
121,20
90,13
121,20
121,20
121,20
121,20
121,20
105,20
90,13
121,20
121,20
121,20
105,20
122,13
90,13
121,20
121,20
105,20
121,20
90,13
105,20
121,20
121,20
121,20
121,20
121,20
122,13
121,20
105,20
121,20
121,20
105,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
122,13
122,13
105,20
121,20
105,20
105,20
105,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
122,13
121,20
122,13
105,20
121,20
105,20
121,20
105,20
121,20
105,20
121,20
105,20
121,20
122,13
122,13
105,20
121,20
90,13
121,20
121,20
105,20
90,13
90,13
121,20
105,20
122,13
121,20
121,20
105,20
121,20
121,20
121,20
122,13
121,20
121,20
90,13
106,13
106,13
121,20
121,20
121,20
121,20
105,20
122,13
90,13
121,20
121,20
105,20
105,20
121,20
121,20
105,20
121,20
90,13
121,20
121,20
122,13
122,13
121,20
105,20
122,13
90,13
121,20
121,20
105,20
121,20
122,13
105,20
121,20
105,20
121,20
121,20
105,20
121,20
122,13
105,20
121,20
90,13
121,20
105,20
121,20
121,20
122,13
121,20
122,13
90,13
121,20
121,20
105,20
121,20
121,20
121,20
105,20
122,13
121,20
121,20
121,20
90,13
105,20
121,20
121,20
121,20
105,20
121,20
104,18
121,20
105,20
121,20
122,13
105,20
105,20
105,20
105,20
121,20
122,13
105,20
122,13
122,13
121,20
121,20
104,18
121,20
121,20
122,13
121,20
121,20
121,20
137,7
121,20
121,20
122,13
121,20
122,13
121,20
105,20
121,20
122,13
122,13
122,13
121,20
122,13
105,20
105,20
122,13
122,13
105,20
121,20
105,20
121,20
121,20
105,20
121,20
121,20
121,20
122,13
121,20
122,13
121,20
121,20
121,20
121,20
137,7
105,20
105,20
121,20
105,20
121,20
121,20
121,20
122,13
122,13
121,20
105,20
105,20
90,13
105,20
90,13
105,20
121,20
121,20
121,20
105,20
122,13
121,20
105,20
121,20
105,20
121,20
121,20
121,20
137,7
121,20
121,20
121,20
121,20
121,20
122,13
122,13
90,13
121,20
105,20
121,20
105,20
121,20
121,20
90,13
121,20
105,20
121,20
121,20
105,20
121,20
121,20
121,20
105,20
121,20
121,20
122,13
105,20
121,20
121,20
105,20
121,20
122,13
121,20
121,20
121,20
121,20
122,13
122,13
121,20
121,20
105,20
105,20
121,20
121,20
105,20
105,20
121,20
105,20
121,20
121,20
122,13
121,20
121,20
122,13
121,20
122,13
121,20
122,13
121,20
122,13
105,20
122,13
105,20
121,20
121,20
121,20
121,20
121,20
121,20
122,13
105,20
105,20
121,20
121,20
121,20
122,13
121,20
121,20
105,20
121,20
90,13
121,20
121,20
121,20
121,20
105,20
121,20
121,20
122,13
121,20
105,20
121,20
121,20
122,13
121,20
121,20
122,13
121,20
105,20
121,20
121,20
121,20
105,20
121,20
105,20
121,20
121,20
122,13
122,13
121,20
121,20
122,13
121,20
121,20
122,13
105,20
121,20
90,13
90,13
105,20
122,13
121,20
121,20
121,20
122,13
121,20
121,20
121,20
121,20
121,20
90,13
121,20
121,20
122,13
121,20
122,13
105,20
121,20
121,20
121,20
105,20
121,20
121,20
121,20
121,20
105,20
121,20
105,20
121,20
121,20
121,20
121,20
121,20
121,20
122,13
122,13
121,20
121,20
121,20
121,20
121,20
105,20
121,20
121,20
121,20
105,20
121,20
105,20
121,20
121,20
121,20
121,20
122,13
121,20
121,20
121,20
90,13
122,13
121,20
121,20
122,13
121,20
90,13
122,13
105,20
121,20
121,20
122,13
121,20
105,20
105,20
121,20
121,20
121,20
121,20
121,20
121,20
122,13
105,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
105,20
121,20
121,20
121,20
105,20
105,20
122,13
121,20
121,20
121,20
121,20
105,20
105,20
122,13
122,13
121,20
121,20
122,13
121,20
121,20
105,20
122,13
121,20
121,20
121,20
138,7
121,20
121,20
121,20
121,20
121,20
121,20
90,13
122,13
121,20
121,20
121,20
90,13
105,20
122,13
121,20
121,20
121,20
121,20
122,13
105,20
121,20
105,20
121,20
105,20
105,20
121,20
121,20
121,20
121,20
121,20
121,20
121,20
122,13
122,13
105,20
122,13
121,20
122,13
121,20
105,20
121,20
121,20
122,13
105,20
121,20
121,20
122,13
121,20
105,20
121,20
121,20
121,20
121,20
121,20
122,13
121,20
105,20
105,20
90,13
121,20
122,13
121,20
121,20
121,20
121,20
105,20
122,13
105,20
121,20
105,20
105,20
105,20
122,13
121,20
122,13
122,13
121,20
122,13
121,20
121,20
121,20
121,20
105,20
121,20
122,13
121,20
121,20
105,20
90,13
122,13
105,20
121,20
122,13
122,13
122,13
121,20
121,20
121,20
121,20
122,13
121,20
121,20
121,20
121,20
121,20
121,20
105,20
105,20
121,20
122,13
121,20
121,20
121,20
121,20
122,13
121,20
122,13
121,20
122,13
105,20
121,20
121,20
122,13
122,13
121,20
121,20
121,20
122,13
122,13
121,20
10,4
41,4
10,4
57,4
71,4
25,4
10,4
56,4
9,4
41,4
41,4
72,4
25,4
72,4
10,4
72,4
10,4
72,4
10,4
57,4
88,4
57,4
72,4
10,4
25,4
25,4
57,4
56,4
55,4
41,4
57,4
10,4
9,4
57,4
25,4
10,4
72,4
72,4
72,4
41,4
72,4
42,4
25,4
57,4
57,4
25,4
9,4
41,4
9,4
26,4
72,4
42,4
56,4
26,4
57,4
57,4
72,4
72,4
25,4
9,4
9,4
72,4
9,4
72,4
57,4
9,4
25,4
85,15
57,4
57,4
42,4
10,4
72,4
72,4
57,4
153,24
57,4
72,4
9,4
72,4
56,4
72,4
25,4
25,4
26,4
57,4
25,4
72,4
72,4
25,4
71,4
9,4
25,4
56,4
56,4
72,4
72,4
41,4
72,4
42,4
41,4
10,4
57,4
72,4
26,4
25,4
9,4
42,4
57,4
56,4
9,4
10,4
72,4
55,4
9,4
25,4
26,4
26,4
72,4
72,4
9,4
72,4
25,4
72,4
56,4
56,4
72,4
72,4
25,4
25,4
72,4
57,4
72,4
10,4
41,4
25,4
9,4
26,4
56,4
25,4
25,4
72,4
25,4
26,4
85,15
72,4
72,4
57,4
56,4
9,4
26,4
10,4
57,4
9,4
72,4
55,4
9,4
9,4
9,4
72,4
72,4
41,4
9,4
57,4
26,4
10,4
42,4
57,4
72,4
56,4
137,7
57,4
56,4
26,4
9,4
9,4
72,4
55,4
72,4
72,4
85,15
10,4
72,4
56,4
72,4
57,4
57,4
57,4
72,4
57,4
42,4
42,4
57,4
26,4
57,4
57,4
56,4
72,4
9,4
9,4
72,4
10,4
10,4
72,4
72,4
26,4
57,4
42,4
10,4
25,4
72,4
72,4
9,4
57,4
56,4
57,4
10,4
72,4
25,4
71,4
56,4
72,4
57,4
55,4
72,4
10,4
72,4
72,4
56,4
72,4
26,4
55,4
10,4
72,4
41,4
72,4
72,4
9,4
25,4
41,4
57,4
72,4
57,4
9,4
41,4
56,4
25,4
26,4
72,4
10,4
71,4
57,4
9,4
72,4
137,7
41,4
56,4
57,4
56,4
72,4
71,4
57,4
9,4
26,4
9,4
10,4
72,4
72,4
10,4
72,4
25,4
25,4
41,4
9,4
41,4
72,4
57,4
72,4
25,4
72,4
57,4
42,4
57,4
72,4
57,4
26,4
71,4
56,4
26,4
25,4
9,4
41,4
57,4
57,4
41,4
10,4
72,4
25,4
56,4
72,4
72,4
9,4
55,4
72,4
72,4
25,4
10,4
10,4
25,4
26,4
57,4
9,4
9,4
42,4
71,4
72,4
25,4
72,4
57,4
42,4
55,4
72,4
25,4
57,4
26,4
72,4
72,4
57,4
72,4
57,4
72,4
9,4
55,4
26,4
55,4
56,4
72,4
10,4
9,4
56,4
26,4
72,4
72,4
72,4
57,4
9,4
57,4
9,4
9,4
72,4
25,4
25,4
72,4
72,4
57,4
55,4
72,4
25,4
26,4
72,4
25,4
56,4
72,4
9,4
42,4
72,4
72,4
10,4
9,4
57,4
10,4
9,4
57,4
42,4
72,4
9,4
10,4
148,25
57,4
26,4
41,4
9,4
10,4
72,4
72,4
10,4
26,4
9,4
42,4
57,4
72,4
57,4
72,4
56,4
10,4
72,4
56,4
56,4
72,4
72,4
56,4
56,4
42,4
57,4
26,4
72,4
72,4
71,4
57,4
9,4
72,4
57,4
72,4
72,4
41,4
72,4
57,4
41,4
9,4
72,4
9,4
72,4
25,4
57,4
26,4
9,4
71,4
25,4
9,4
57,4
25,4
57,4
9,4
72,4
10,4
9,4
9,4
25,4
25,4
72,4
9,4
56,4
41,4
72,4
41,4
10,4
57,4
26,4
9,4
57,4
72,4
10,4
72,4
55,4
26,4
56,4
43,7
72,4
9,4
25,4
72,4
72,4
55,4
72,4
71,4
57,4
9,4
25,4
72,4
72,4
72,4
25,4
9,4
26,4
25,4
9,4
41,4
72,4
9,4
72,4
41,4
72,4
137,7
9,4
26,4
72,4
72,4
9,4
9,4
25,4
57,4
56,4
72,4
9,4
9,4
9,4
71,4
72,4
56,4
41,4
42,4
10,4
9,4
72,4
55,4
55,4
25,4
72,4
57,4
72,4
9,4
72,4
56,4
55,4
10,4
57,4
26,4
26,4
57,4
71,4
26,4
57,4
56,4
72,4
25,4
25,4
55,4
10,4
25,4
57,4
25,4
57,4
9,4
56,4
56,4
55,4
25,4
41,4
56,4
57,4
41,4
9,4
25,4
57,4
25,4
71,4
72,4
72,4
72,4
42,4
72,4
26,4
42,4
72,4
25,4
26,4
72,4
57,4
57,4
25,4
25,4
72,4
137,7
25,4
72,4
57,4
72,4
42,4
25,4
26,4
57,4
56,4
88,4
57,4
9,4
56,4
9,4
10,4
57,4
72,4
10,4
