FlowSOM_cluster,FlowSOM_metacluster
230,6
234,9
202,6
233,9
263,9
232,9
232,9
233,9
233,9
230,6
231,6
233,9
264,9
263,9
233,9
234,9
230,6
234,9
233,9
202,6
231,6
235,9
265,9
234,9
232,9
233,9
263,9
265,9
232,9
204,9
231,6
263,9
232,9
234,9
202,6
234,9
231,6
233,9
202,6
234,9
234,9
264,9
233,9
234,9
232,9
234,9
234,9
264,9
234,9
294,9
234,9
264,9
233,9
203,6
234,9
234,9
233,9
233,9
203,6
265,9
264,9
231,6
203,6
232,9
233,9
233,9
231,6
235,9
265,9
232,9
232,9
233,9
264,9
233,9
232,9
233,9
234,9
234,9
203,6
264,9
233,9
232,9
203,6
232,9
232,9
233,9
201,6
263,9
234,9
233,9
263,9
232,9
232,9
234,9
264,9
232,9
203,6
235,9
232,9
201,6
202,6
263,9
265,9
233,9
234,9
233,9
232,9
265,9
233,9
294,9
232,9
230,6
264,9
234,9
234,9
231,6
231,6
233,9
232,9
233,9
265,9
233,9
232,9
231,6
233,9
265,9
201,6
203,6
231,6
263,9
233,9
234,9
235,9
265,9
231,6
231,6
233,9
234,9
265,9
203,6
233,9
232,9
204,9
232,9
232,9
201,6
232,9
232,9
231,6
263,9
232,9
233,9
233,9
235,9
264,9
263,9
233,9
234,9
265,9
202,6
232,9
263,9
265,9
234,9
233,9
232,9
204,9
233,9
205,9
233,9
232,9
233,9
232,9
233,9
232,9
232,9
265,9
265,9
202,6
231,6
232,9
233,9
233,9
234,9
230,6
202,6
232,9
232,9
234,9
232,9
234,9
233,9
234,9
234,9
174,6
232,9
264,9
200,6
232,9
202,6
232,9
204,9
265,9
263,9
233,9
265,9
234,9
265,9
232,9
233,9
202,6
232,9
231,6
233,9
233,9
202,6
263,9
231,6
234,9
232,9
263,9
233,9
264,9
234,9
263,9
231,6
232,9
232,9
233,9
233,9
203,6
263,9
234,9
234,9
202,6
233,9
234,9
263,9
230,6
231,6
230,6
234,9
265,9
232,9
233,9
234,9
232,9
232,9
201,6
231,6
232,9
201,6
232,9
232,9
264,9
263,9
263,9
200,6
234,9
264,9
233,9
230,6
200,6
231,6
231,6
231,6
202,6
264,9
233,9
294,9
200,6
235,9
234,9
202,6
231,6
233,9
231,6
235,9
264,9
230,6
233,9
232,9
233,9
262,9
202,6
232,9
230,6
230,6
232,9
231,6
232,9
232,9
265,9
233,9
235,9
233,9
202,6
202,6
203,6
204,9
203,6
232,9
203,6
233,9
230,6
231,6
233,9
264,9
231,6
231,6
203,6
233,9
265,9
233,9
232,9
232,9
231,6
265,9
264,9
234,9
233,9
233,9
204,9
231,6
230,6
231,6
203,6
295,9
234,9
234,9
232,9
265,9
203,6
202,6
231,6
232,9
173,6
264,9
263,9
233,9
263,9
232,9
265,9
202,6
203,6
232,9
232,9
234,9
230,6
203,6
231,6
232,9
235,9
233,9
201,6
264,9
233,9
233,9
233,9
233,9
231,6
230,6
231,6
234,9
263,9
233,9
234,9
263,9
232,9
263,9
233,9
233,9
232,9
233,9
233,9
230,6
230,6
264,9
231,6
234,9
231,6
234,9
204,9
263,9
233,9
232,9
232,9
233,9
263,9
264,9
233,9
232,9
201,6
233,9
230,6
234,9
232,9
265,9
232,9
265,9
233,9
234,9
233,9
265,9
232,9
230,6
230,6
294,9
232,9
202,6
233,9
233,9
234,9
202,6
201,6
263,9
234,9
230,6
232,9
232,9
234,9
233,9
233,9
233,9
230,6
263,9
233,9
171,6
174,6
201,6
264,9
232,9
263,9
294,9
265,9
231,6
202,6
232,9
263,9
265,9
264,9
233,9
264,9
264,9
232,9
202,6
233,9
264,9
200,6
231,6
232,9
234,9
230,6
202,6
232,9
232,9
294,9
232,9
202,6
265,9
203,6
265,9
263,9
264,9
234,9
233,9
230,6
234,9
233,9
202,6
264,9
294,9
233,9
233,9
230,6
203,6
201,6
202,6
263,9
233,9
265,9
232,9
231,6
231,6
235,9
231,6
233,9
232,9
232,9
202,6
265,9
294,9
232,9
232,9
265,9
232,9
231,6
232,9
235,9
232,9
230,6
203,6
234,9
234,9
265,9
231,6
230,6
234,9
230,6
230,6
263,9
263,9
231,6
264,9
233,9
201,6
233,9
234,9
263,9
230,6
233,9
232,9
231,6
203,6
230,6
234,9
265,9
174,6
230,6
230,6
231,6
264,9
230,6
234,9
264,9
201,6
231,6
264,9
264,9
234,9
204,9
232,9
265,9
231,6
231,6
264,9
201,6
232,9
201,6
263,9
232,9
263,9
264,9
230,6
234,9
234,9
232,9
234,9
232,9
233,9
263,9
230,6
231,6
263,9
234,9
234,9
202,6
234,9
202,6
203,6
232,9
234,9
233,9
265,9
201,6
232,9
265,9
263,9
235,9
233,9
232,9
263,9
230,6
231,6
232,9
232,9
233,9
233,9
230,6
231,6
202,6
203,6
234,9
203,6
265,9
264,9
233,9
202,6
233,9
234,9
262,9
264,9
234,9
263,9
233,9
263,9
234,9
233,9
263,9
231,6
234,9
263,9
233,9
265,9
264,9
231,6
232,9
234,9
203,6
263,9
230,6
230,6
232,9
232,9
295,9
234,9
232,9
232,9
265,9
234,9
232,9
265,9
263,9
232,9
231,6
231,6
232,9
201,6
233,9
201,6
203,6
201,6
264,9
231,6
234,9
230,6
234,9
233,9
263,9
232,9
264,9
263,9
232,9
201,6
203,6
294,9
233,9
233,9
232,9
230,6
264,9
232,9
265,9
264,9
172,6
203,6
232,9
231,6
263,9
265,9
263,9
232,9
230,6
233,9
265,9
231,6
233,9
203,6
233,9
232,9
230,6
232,9
234,9
232,9
232,9
234,9
234,9
232,9
203,6
233,9
263,9
200,6
230,6
232,9
232,9
231,6
233,9
263,9
231,6
265,9
233,9
202,6
202,6
234,9
200,6
232,9
232,9
232,9
229,7
232,9
264,9
233,9
203,6
232,9
202,6
231,6
233,9
230,6
233,9
230,6
264,9
232,9
233,9
263,9
264,9
264,9
264,9
232,9
264,9
265,9
234,9
234,9
203,6
232,9
231,6
233,9
232,9
203,6
201,6
201,6
264,9
263,9
264,9
232,9
231,6
235,9
263,9
231,6
264,9
234,9
264,9
234,9
231,6
203,6
231,6
264,9
230,6
263,9
233,9
233,9
202,6
230,6
264,9
233,9
230,6
232,9
201,6
231,6
264,9
263,9
264,9
230,6
232,9
264,9
264,9
263,9
232,9
264,9
263,9
263,9
263,9
231,6
265,9
263,9
263,9
234,9
231,6
231,6
263,9
232,9
265,9
264,9
233,9
232,9
234,9
234,9
230,6
233,9
232,9
231,6
232,9
234,9
265,9
230,6
230,6
263,9
232,9
201,6
232,9
232,9
265,9
231,6
233,9
233,9
231,6
231,6
232,9
203,6
264,9
264,9
231,6
264,9
202,6
230,6
264,9
231,6
231,6
203,6
234,9
200,6
233,9
263,9
232,9
264,9
201,6
265,9
234,9
265,9
233,9
265,9
235,9
233,9
231,6
232,9
264,9
233,9
263,9
232,9
230,6
171,6
265,9
230,6
233,9
231,6
263,9
235,9
231,6
232,9
230,6
295,9
232,9
232,9
230,6
232,9
264,9
263,9
263,9
232,9
264,9
232,9
231,6
203,6
265,9
265,9
202,6
231,6
230,6
232,9
263,9
233,9
231,6
265,9
230,6
264,9
264,9
264,9
264,9
234,9
230,6
232,9
230,6
230,6
232,9
231,6
231,6
231,6
264,9
263,9
203,6
233,9
201,6
231,6
231,6
234,9
202,6
231,6
234,9
264,9
230,6
230,6
230,6
263,9
232,9
232,9
231,6
230,6
233,9
264,9
263,9
263,9
231,6
234,9
235,9
264,9
232,9
201,6
232,9
232,9
232,9
233,9
201,6
231,6
201,6
263,9
230,6
265,9
263,9
264,9
230,6
230,6
233,9
232,9
263,9
230,6
230,6
263,9
324,21
440,21
383,21
411,21
562,22
412,21
354,21
502,21
414,21
441,21
441,21
500,21
412,21
472,21
354,21
501,21
354,21
500,21
323,21
441,21
324,21
443,21
501,21
354,21
383,21
383,21
442,21
472,21
377,21
440,21
502,21
383,21
414,21
472,21
443,21
384,21
532,21
501,21
500,21
440,21
502,21
324,21
411,21
442,21
442,21
383,21
414,21
441,21
413,21
323,21
501,21
407,21
378,21
292,18
442,21
502,21
532,21
471,21
443,21
384,21
384,21
532,21
414,21
532,21
471,21
414,21
413,21
562,22
442,21
502,21
412,21
354,21
472,21
503,21
441,21
406,17
442,21
501,21
414,21
413,21
441,21
472,21
324,21
382,21
324,21
500,21
412,21
501,21
472,21
382,21
533,21
413,21
383,21
471,21
471,21
501,21
501,21
441,21
470,21
377,21
441,21
354,21
443,21
473,21
324,21
500,21
443,21
407,21
441,21
471,21
414,21
413,21
501,21
407,21
413,21
381,21
292,18
324,21
501,21
443,21
443,21
501,21
382,21
413,21
472,21
472,21
501,21
501,21
413,21
382,21
501,21
502,21
532,21
413,21
411,21
413,21
413,21
324,21
471,21
413,21
412,21
501,21
382,21
324,21
562,22
500,21
532,21
470,21
472,21
413,21
324,21
354,21
473,21
414,21
532,21
377,21
472,21
443,21
414,21
501,21
532,21
469,21
442,21
442,21
504,21
354,21
347,21
442,21
