FlowSOM_cluster,FlowSOM_metacluster
559,21
645,22
587,21
618,22
618,22
618,22
617,22
647,22
647,22
588,21
589,22
617,22
646,22
647,22
617,22
675,22
588,21
675,22
647,22
616,21
589,22
674,22
674,22
675,22
617,22
617,22
647,22
674,22
617,22
676,22
530,21
647,22
618,22
675,22
616,21
674,22
589,22
618,22
587,21
645,22
675,22
646,22
647,22
675,22
589,22
675,22
675,22
675,22
645,22
674,22
675,22
675,22
618,22
617,22
675,22
675,22
618,22
617,22
645,22
674,22
646,22
589,22
618,22
617,22
647,22
647,22
589,22
674,22
674,22
617,22
618,22
647,22
646,22
647,22
617,22
618,22
645,22
675,22
617,22
646,22
617,22
617,22
617,22
617,22
618,22
647,22
588,21
647,22
675,22
647,22
647,22
618,22
618,22
647,22
618,22
617,22
617,22
674,22
618,22
587,21
616,21
618,22
645,22
618,22
675,22
617,22
617,22
674,22
647,22
589,22
617,22
559,21
645,22
674,22
675,22
618,22
589,22
617,22
618,22
676,22
674,22
675,22
617,22
588,21
617,22
674,22
616,21
616,21
589,22
647,22
617,22
675,22
674,22
674,22
589,22
589,22
618,22
645,22
674,22
617,22
647,22
617,22
676,22
618,22
618,22
588,21
618,22
618,22
589,22
647,22
617,22
647,22
647,22
675,22
618,22
647,22
618,22
645,22
674,22
616,21
618,22
647,22
674,22
675,22
617,22
617,22
676,22
618,22
703,28
618,22
617,22
647,22
617,22
647,22
617,22
617,22
674,22
674,22
588,21
589,22
617,22
618,22
618,22
675,22
530,21
588,21
618,22
617,22
675,22
617,22
675,22
617,22
675,22
675,22
588,21
618,22
645,22
559,21
617,22
616,21
617,22
676,22
674,22
647,22
618,22
674,22
675,22
674,22
618,22
676,22
616,21
618,22
589,22
647,22
618,22
616,21
647,22
589,22
675,22
617,22
618,22
618,22
646,22
675,22
646,22
589,22
617,22
617,22
647,22
617,22
617,22
647,22
675,22
645,22
616,21
647,22
675,22
647,22
530,21
589,22
530,21
675,22
645,22
617,22
647,22
675,22
617,22
617,22
588,21
589,22
617,22
588,21
617,22
617,22
645,22
618,22
646,22
559,21
675,22
646,22
646,22
559,21
530,21
645,22
589,22
589,22
616,21
646,22
646,22
646,22
559,21
646,22
645,22
616,21
589,22
618,22
589,22
674,22
645,22
559,21
617,22
617,22
647,22
618,22
616,21
617,22
559,21
559,21
618,22
589,22
618,22
618,22
674,22
618,22
674,22
647,22
616,21
616,21
617,22
676,22
646,22
618,22
645,22
676,22
530,21
589,22
646,22
645,22
589,22
589,22
617,22
646,22
674,22
618,22
589,22
617,22
588,21
674,22
646,22
675,22
617,22
647,22
676,22
589,22
559,21
589,22
645,22
646,22
645,22
645,22
618,22
674,22
645,22
587,21
589,22
618,22
616,21
646,22
647,22
618,22
618,22
618,22
674,22
588,21
618,22
617,22
617,22
645,22
559,21
616,21
589,22
617,22
645,22
618,22
588,21
645,22
647,22
647,22
647,22
617,22
589,22
559,21
589,22
675,22
646,22
647,22
675,22
647,22
618,22
646,22
617,22
646,22
618,22
647,22
675,22
559,21
559,21
645,22
589,22
645,22
589,22
645,22
676,22
647,22
647,22
617,22
618,22
617,22
647,22
645,22
676,22
617,22
588,21
647,22
559,21
674,22
617,22
674,22
617,22
674,22
618,22
675,22
647,22
674,22
617,22
559,21
588,21
589,22
618,22
617,22
676,22
646,22
645,22
616,21
616,21
647,22
675,22
559,21
618,22
617,22
675,22
618,22
647,22
618,22
588,21
647,22
617,22
616,21
644,21
588,21
646,22
589,22
646,22
646,22
674,22
589,22
616,21
617,22
647,22
674,22
646,22
618,22
646,22
645,22
618,22
587,21
617,22
646,22
559,21
559,21
618,22
675,22
530,21
616,21
617,22
618,22
646,22
618,22
588,21
674,22
617,22
674,22
646,22
618,22
645,22
647,22
559,21
675,22
618,22
587,21
646,22
674,22
618,22
618,22
559,21
645,22
588,21
616,21
647,22
617,22
674,22
618,22
589,22
589,22
675,22
589,22
618,22
618,22
618,22
617,22
674,22
646,22
618,22
618,22
674,22
618,22
589,22
617,22
674,22
617,22
559,21
645,22
645,22
675,22
674,22
589,22
