FlowSOM_cluster,FlowSOM_metacluster
81,17
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
81,17
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
54,12
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
91,21
81,17
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
81,17
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
54,12
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
54,12
91,21
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
81,17
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
81,17
81,17
91,21
81,17
91,21
81,17
91,21
91,21
91,21
81,17
91,21
91,21
81,17
81,17
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
81,17
91,21
54,12
81,17
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
81,17
91,21
91,21
91,21
91,21
91,21
91,21
54,12
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
91,21
81,17
91,21
91,21
91,21
91,21
14,7
91,21
91,21
