FrontPosition,Param,Algorithm,accuracy,ari,f1,v_measure,accuracy_negate,ari_negate,f1_negate,v_measure_negate,NormalisedFrontPosition
0,3,flowsom,0.9104808831549848,0.8860102626995597,0.7070394,0.8592932009967199,-0.9104808831549848,-0.8860102626995597,-0.7070394,-0.8592932009967199,0.0
0,47,phenograph,0.8965264325879676,0.9048413999244378,0.6631069,0.8812335592941355,-0.8965264325879676,-0.9048413999244378,-0.6631069,-0.8812335592941355,0.0
0,4,phenograph,0.8954920730445903,0.8967291305655082,0.6699417,0.879741385159567,-0.8954920730445903,-0.8967291305655082,-0.6699417,-0.879741385159567,0.0
0,31,phenograph,0.8930096101404849,0.8754687119838035,0.6739076999999999,0.8744159164070254,-0.8930096101404849,-0.8754687119838035,-0.6739076999999999,-0.8744159164070254,0.0
0,47,flowsom,0.8813119440317454,0.9078773326609012,0.7035760999999999,0.876910516596207,-0.8813119440317454,-0.9078773326609012,-0.7035760999999999,-0.876910516596207,0.0
0,74,flowsom,0.8671882346303575,0.8782950418349089,0.7065746,0.8611076172461799,-0.8671882346303575,-0.8782950418349089,-0.7065746,-0.8611076172461799,0.0
0,28,flowsom,0.8524439095029432,0.8813463686979992,0.7067941999999999,0.8617463075221155,-0.8524439095029432,-0.8813463686979992,-0.7067941999999999,-0.8617463075221155,0.0
0,16,flowsom,0.8400127884452636,0.8767893867020313,0.7079532,0.8584713448971298,-0.8400127884452636,-0.8767893867020313,-0.7079532,-0.8584713448971298,0.0
1,44,phenograph,0.8926146728602863,0.9031120519105011,0.6592121999999999,0.8806171323262894,-0.8926146728602863,-0.9031120519105011,-0.6592121999999999,-0.8806171323262894,0.02631578947368421
1,73,flowsom,0.8870667444003536,0.8558812513019561,0.6868083,0.8444479284313808,-0.8870667444003536,-0.8558812513019561,-0.6868083,-0.8444479284313808,0.02631578947368421
1,22,phenograph,0.886972711714592,0.8889118344756859,0.665977,0.8782010573947554,-0.886972711714592,-0.8889118344756859,-0.665977,-0.8782010573947554,0.02631578947368421
1,86,flowsom,0.8765726966693622,0.8557317851551541,0.6833859999999999,0.8495095363448044,-0.8765726966693622,-0.8557317851551541,-0.6833859999999999,-0.8495095363448044,0.02631578947368421
1,9,flowsom,0.8746356233426739,0.873265723808782,0.6808652,0.8523450255383285,-0.8746356233426739,-0.873265723808782,-0.6808652,-0.8523450255383285,0.02631578947368421
1,12,flowsom,0.874221879525323,0.8859596968416518,0.6775641,0.8498398408131157,-0.874221879525323,-0.8859596968416518,-0.6775641,-0.8498398408131157,0.02631578947368421
1,23,flowsom,0.8712316401181049,0.8767748365201034,0.6716585999999999,0.8611861898965693,-0.8712316401181049,-0.8767748365201034,-0.6716585999999999,-0.8611861898965693,0.02631578947368421
1,17,flowsom,0.8701596675004232,0.8892323507370472,0.6963621999999999,0.8606182476692879,-0.8701596675004232,-0.8892323507370472,-0.6963621999999999,-0.8606182476692879,0.02631578947368421
1,63,phenograph,0.8682414007108871,0.8427561567358709,0.6678092,0.8643156212263097,-0.8682414007108871,-0.8427561567358709,-0.6678092,-0.8643156212263097,0.02631578947368421
1,29,phenograph,0.8652699678408214,0.8378045192691416,0.6710767,0.8676376113847883,-0.8652699678408214,-0.8378045192691416,-0.6710767,-0.8676376113847883,0.02631578947368421
1,58,flowsom,0.8642544148345965,0.8917845042783469,0.6761114,0.8639573845939881,-0.8642544148345965,-0.8917845042783469,-0.6761114,-0.8639573845939881,0.02631578947368421
1,35,phenograph,0.8612641754273785,0.8321095607045274,0.6714690999999999,0.8648255298690504,-0.8612641754273785,-0.8321095607045274,-0.6714690999999999,-0.8648255298690504,0.02631578947368421
1,19,phenograph,0.860154589735392,0.8439676453045293,0.6666223000000001,0.8692206261490862,-0.860154589735392,-0.8439676453045293,-0.6666223000000001,-0.8692206261490862,0.02631578947368421
1,44,flowsom,0.8590638105805578,0.8964184929414919,0.7010314999999999,0.8580780518826489,-0.8590638105805578,-0.8964184929414919,-0.7010314999999999,-0.8580780518826489,0.02631578947368421
1,1,flowsom,0.8581610967972467,0.9041681462771748,0.6788126999999999,0.8698004680837721,-0.8581610967972467,-0.9041681462771748,-0.6788126999999999,-0.8698004680837721,0.02631578947368421
1,24,flowsom,0.854587854738307,0.8970962262709786,0.6980052,0.8680308999356744,-0.854587854738307,-0.8970962262709786,-0.6980052,-0.8680308999356744,0.02631578947368421
1,32,flowsom,0.8471216594888383,0.891162032309701,0.7004079000000001,0.85835857172215,-0.8471216594888383,-0.891162032309701,-0.7004079000000001,-0.85835857172215,0.02631578947368421
1,61,flowsom,0.8443006789159913,0.8824883017104007,0.7002379,0.8585471818514201,-0.8443006789159913,-0.8824883017104007,-0.7002379,-0.8585471818514201,0.02631578947368421
2,2,phenograph,0.8838320200101555,0.8811959732174087,0.6659223000000001,0.8748881900137918,-0.8838320200101555,-0.8811959732174087,-0.6659223000000001,-0.8748881900137918,0.05263157894736842
2,83,flowsom,0.8696330844601583,0.8790521109182619,0.675771,0.8526632538957758,-0.8696330844601583,-0.8790521109182619,-0.675771,-0.8526632538957758,0.05263157894736842
2,34,phenograph,0.8663795535328079,0.8418125208689784,0.6670887,0.8613718210748301,-0.8663795535328079,-0.8418125208689784,-0.6670887,-0.8613718210748301,0.05263157894736842
2,6,flowsom,0.8612453688902263,0.8825069470932903,0.6544871,0.8591667454959623,-0.8612453688902263,-0.8825069470932903,-0.6544871,-0.8591667454959623,0.05263157894736842
2,0,flowsom,0.8580294510371805,0.8816433366336122,0.6703418000000001,0.8555579083286592,-0.8580294510371805,-0.8816433366336122,-0.6703418000000001,-0.8555579083286592,0.05263157894736842
2,40,phenograph,0.8574840614597634,0.831850430187857,0.6664507,0.8671797229674041,-0.8574840614597634,-0.831850430187857,-0.6664507,-0.8671797229674041,0.05263157894736842
2,42,flowsom,0.8560923777104922,0.8814126689829834,0.6592173000000001,0.8562225048937162,-0.8560923777104922,-0.8814126689829834,-0.6592173000000001,-0.8562225048937162,0.05263157894736842
2,26,phenograph,0.8555846012073797,0.838011484055413,0.6762060000000001,0.8626302234233297,-0.8555846012073797,-0.838011484055413,-0.6762060000000001,-0.8626302234233297,0.05263157894736842
2,87,flowsom,0.8553401162243996,0.8627531687460042,0.6778708999999999,0.846694478764294,-0.8553401162243996,-0.8627531687460042,-0.6778708999999999,-0.846694478764294,0.05263157894736842
2,43,flowsom,0.8535158821206251,0.8960437533679757,0.6718473,0.8635634642491969,-0.8535158821206251,-0.8960437533679757,-0.6718473,-0.8635634642491969,0.05263157894736842
2,93,flowsom,0.852970492543208,0.8646233773805827,0.6761005,0.8447488404596186,-0.852970492543208,-0.8646233773805827,-0.6761005,-0.8447488404596186,0.05263157894736842
2,20,phenograph,0.8523498768171817,0.8265064305192457,0.6710851,0.8675311799055998,-0.8523498768171817,-0.8265064305192457,-0.6710851,-0.8675311799055998,0.05263157894736842
2,70,flowsom,0.84998025313599,0.8657743676869899,0.6834411,0.8425437528421882,-0.84998025313599,-0.8657743676869899,-0.6834411,-0.8425437528421882,0.05263157894736842
2,58,phenograph,0.8490587328155267,0.8323611564612753,0.6837409999999999,0.8531654039305657,-0.8490587328155267,-0.8323611564612753,-0.6837409999999999,-0.8531654039305657,0.05263157894736842
2,49,flowsom,0.8485697628495665,0.8910809332419078,0.6976642,0.8575728558437989,-0.8485697628495665,-0.8910809332419078,-0.6976642,-0.8575728558437989,0.05263157894736842
2,25,phenograph,0.8475730163804939,0.8163354819437931,0.6773528,0.8624775984145719,-0.8475730163804939,-0.8163354819437931,-0.6773528,-0.8624775984145719,0.05263157894736842
