FrontPosition,Param,Algorithm,accuracy,ari,f1,v_measure,accuracy_negate,ari_negate,f1_negate,v_measure_negate,NormalisedFrontPosition
0,64,phenograph,0.8943692123258346,0.8874613069846387,0.47008420000000006,0.8741577594259431,-0.8943692123258346,-0.8874613069846387,-0.47008420000000006,-0.8741577594259431,0.0
0,66,phenograph,0.8939777606517672,0.8880765298353809,0.4696459,0.8726623460265833,-0.8939777606517672,-0.8880765298353809,-0.4696459,-0.8726623460265833,0.0
0,50,phenograph,0.893317185951778,0.8861927112272786,0.4701919,0.8735178991603622,-0.893317185951778,-0.8861927112272786,-0.4701919,-0.8735178991603622,0.0
0,27,phenograph,0.8931092272499297,0.8915177027958125,0.46417299999999995,0.8729992063235468,-0.8931092272499297,-0.8915177027958125,-0.46417299999999995,-0.8729992063235468,0.0
0,42,phenograph,0.8929257342777105,0.8833978601063568,0.47069160000000004,0.8719614642335668,-0.8929257342777105,-0.8833978601063568,-0.47069160000000004,-0.8719614642335668,0.0
0,27,flowsom,0.8726314115502709,0.8686412112773987,0.5312074000000001,0.8520852060052664,-0.8726314115502709,-0.8686412112773987,-0.5312074000000001,-0.8520852060052664,0.0
0,43,flowsom,0.8710533719891862,0.8587996476969633,0.5598635000000001,0.8481560939167782,-0.8710533719891862,-0.8587996476969633,-0.5598635000000001,-0.8481560939167782,0.0
0,14,flowsom,0.8692551408614383,0.8436138308305091,0.5772309,0.8465363778358364,-0.8692551408614383,-0.8436138308305091,-0.5772309,-0.8465363778358364,0.0
0,40,flowsom,0.8565818929135014,0.8505028157183621,0.5731231,0.8405665403587256,-0.8565818929135014,-0.8505028157183621,-0.5731231,-0.8405665403587256,0.0
0,79,flowsom,0.8337676000342521,0.848254359694718,0.5721999,0.8469254261146031,-0.8337676000342521,-0.848254359694718,-0.5721999,-0.8469254261146031,0.0
0,2,flowsom,0.8055586137717592,0.826633480709734,0.5772384,0.8369478360107273,-0.8055586137717592,-0.826633480709734,-0.5772384,-0.8369478360107273,0.0
0,49,chronoclust,0.7703279631056797,0.7981281605581014,0.6105785857956461,0.8400470996032755,-0.7703279631056797,-0.7981281605581014,-0.6105785857956461,-0.8400470996032755,0.0
0,66,chronoclust,0.7391219249636072,0.8205090069924582,0.596124422060104,0.8413002559318588,-0.7391219249636072,-0.8205090069924582,-0.596124422060104,-0.8413002559318588,0.0
1,57,phenograph,0.8927422413054913,0.8852291040622534,0.469437,0.8693721451971289,-0.8927422413054913,-0.8852291040622534,-0.469437,-0.8693721451971289,0.027777777777777776
1,8,phenograph,0.8925709811980868,0.8853750452094556,0.4701351,0.8709453899174278,-0.8925709811980868,-0.8853750452094556,-0.4701351,-0.8709453899174278,0.027777777777777776
1,15,phenograph,0.8907972157999682,0.8850437043635869,0.46440529999999997,0.8711549853572341,-0.8907972157999682,-0.8850437043635869,-0.46440529999999997,-0.8711549853572341,0.027777777777777776
1,17,phenograph,0.8905403256388613,0.8874664890344679,0.46276239999999996,0.867046431613125,-0.8905403256388613,-0.8874664890344679,-0.46276239999999996,-0.867046431613125,0.027777777777777776
1,73,flowsom,0.8562026741042484,0.8416851028913771,0.5128535,0.8448808705040683,-0.8562026741042484,-0.8416851028913771,-0.5128535,-0.8448808705040683,0.027777777777777776
1,83,flowsom,0.8531322250357811,0.8481492196120642,0.5659164000000001,0.8385366524301857,-0.8531322250357811,-0.8481492196120642,-0.5659164000000001,-0.8385366524301857,0.027777777777777776
1,13,flowsom,0.8526796090376405,0.8486731408966353,0.5660786,0.8388286097644808,-0.8526796090376405,-0.8486731408966353,-0.5660786,-0.8388286097644808,0.027777777777777776
1,29,flowsom,0.8477008330580938,0.8367693188408555,0.5312748,0.8413511785272866,-0.8477008330580938,-0.8367693188408555,-0.5312748,-0.8413511785272866,0.027777777777777776
1,17,flowsom,0.8342079831675779,0.7997315088255184,0.5738629,0.8265637604350753,-0.8342079831675779,-0.7997315088255184,-0.5738629,-0.8265637604350753,0.027777777777777776
1,37,flowsom,0.8310396711805937,0.8367309955559935,0.5365733,0.8397989259572839,-0.8310396711805937,-0.8367309955559935,-0.5365733,-0.8397989259572839,0.027777777777777776
1,32,flowsom,0.8233329663473891,0.8411514995207182,0.5694374,0.8434030165452855,-0.8233329663473891,-0.8411514995207182,-0.5694374,-0.8434030165452855,0.027777777777777776
1,26,flowsom,0.7899984097275741,0.8232778836212045,0.5705256999999999,0.8312497117789834,-0.7899984097275741,-0.8232778836212045,-0.5705256999999999,-0.8312497117789834,0.027777777777777776
1,35,flowsom,0.7846037163443307,0.8104867833448962,0.5722413000000001,0.8270107465348521,-0.7846037163443307,-0.8104867833448962,-0.5722413000000001,-0.8270107465348521,0.027777777777777776
1,50,chronoclust,0.7147662911177168,0.7561227087067286,0.5789704940231128,0.8186752408164993,-0.7147662911177168,-0.7561227087067286,-0.5789704940231128,-0.8186752408164993,0.027777777777777776
2,63,phenograph,0.8923263239017946,0.8838544328760802,0.46985249999999995,0.8698052024843232,-0.8923263239017946,-0.8838544328760802,-0.46985249999999995,-0.8698052024843232,0.05555555555555555
