FrontPosition,Param,Algorithm,accuracy,ari,f1,v_measure,accuracy_negate,ari_negate,f1_negate,v_measure_negate,NormalisedFrontPosition
0,28,flowsom,0.8726314115502709,0.8686412112773987,0.5312074000000001,0.8514113954366785,-0.8726314115502709,-0.8686412112773987,-0.5312074000000001,-0.8514113954366785,0.0
0,44,flowsom,0.8710533719891862,0.8587996476969633,0.5598635000000001,0.8458868731571545,-0.8710533719891862,-0.8587996476969633,-0.5598635000000001,-0.8458868731571545,0.0
0,15,flowsom,0.8692551408614383,0.8436138308305091,0.5772309,0.8459406615802544,-0.8692551408614383,-0.8436138308305091,-0.5772309,-0.8459406615802544,0.0
0,41,flowsom,0.8565818929135014,0.8505028157183621,0.5731231,0.8362219652853425,-0.8565818929135014,-0.8505028157183621,-0.5731231,-0.8362219652853425,0.0
0,84,flowsom,0.8337676000342521,0.848254359694718,0.5721999,0.8433035097370993,-0.8337676000342521,-0.848254359694718,-0.5721999,-0.8433035097370993,0.0
0,3,flowsom,0.8055586137717592,0.826633480709734,0.5772384,0.8273026294308808,-0.8055586137717592,-0.826633480709734,-0.5772384,-0.8273026294308808,0.0
0,49,chronoclust,0.7703279631056797,0.7981281605581014,0.6105785857956461,0.8400470996032755,-0.7703279631056797,-0.7981281605581014,-0.6105785857956461,-0.8400470996032755,0.0
0,66,chronoclust,0.7391219249636072,0.8205090069924582,0.596124422060104,0.8413002559318588,-0.7391219249636072,-0.8205090069924582,-0.596124422060104,-0.8413002559318588,0.0
1,76,flowsom,0.8562026741042484,0.8416851028913771,0.5128535,0.8437414148527569,-0.8562026741042484,-0.8416851028913771,-0.5128535,-0.8437414148527569,0.03125
1,88,flowsom,0.8531322250357811,0.8481492196120642,0.5659164000000001,0.8339221596854128,-0.8531322250357811,-0.8481492196120642,-0.5659164000000001,-0.8339221596854128,0.03125
1,14,flowsom,0.8526796090376405,0.8486731408966353,0.5660786,0.8338367024256259,-0.8526796090376405,-0.8486731408966353,-0.5660786,-0.8338367024256259,0.03125
1,30,flowsom,0.8477008330580938,0.8367693188408555,0.5312748,0.8378570010954783,-0.8477008330580938,-0.8367693188408555,-0.5312748,-0.8378570010954783,0.03125
1,18,flowsom,0.8342079831675779,0.7997315088255184,0.5738629,0.8236315000529665,-0.8342079831675779,-0.7997315088255184,-0.5738629,-0.8236315000529665,0.03125
1,38,flowsom,0.8310396711805937,0.8367309955559935,0.5365733,0.8371207432446668,-0.8310396711805937,-0.8367309955559935,-0.5365733,-0.8371207432446668,0.03125
1,33,flowsom,0.8233329663473891,0.8411514995207182,0.5694374,0.8384140760500133,-0.8233329663473891,-0.8411514995207182,-0.5694374,-0.8384140760500133,0.03125
1,27,flowsom,0.7899984097275741,0.8232778836212045,0.5705256999999999,0.8181068210398321,-0.7899984097275741,-0.8232778836212045,-0.5705256999999999,-0.8181068210398321,0.03125
1,36,flowsom,0.7846037163443307,0.8104867833448962,0.5722413000000001,0.8164852230060561,-0.7846037163443307,-0.8104867833448962,-0.5722413000000001,-0.8164852230060561,0.03125
1,57,flowsom,0.7846037163443307,0.8104867833448962,0.5722413000000001,0.8164852230060561,-0.7846037163443307,-0.8104867833448962,-0.5722413000000001,-0.8164852230060561,0.03125
1,50,chronoclust,0.7147662911177168,0.7561227087067286,0.5789704940231128,0.8186752408164993,-0.7147662911177168,-0.7561227087067286,-0.5789704940231128,-0.8186752408164993,0.03125
2,5,flowsom,0.8348930235971962,0.8060484961716441,0.5419294,0.8279333319065587,-0.8348930235971962,-0.8060484961716441,-0.5419294,-0.8279333319065587,0.0625
2,50,flowsom,0.8268070999547384,0.8220583303898606,0.5474933000000001,0.8298279608971971,-0.8268070999547384,-0.8220583303898606,-0.5474933000000001,-0.8298279608971971,0.0625
2,53,flowsom,0.8065861744161865,0.8335954991885607,0.5633819,0.8294746618252749,-0.8065861744161865,-0.8335954991885607,-0.5633819,-0.8294746618252749,0.0625
2,40,flowsom,0.7955276646237782,0.7893696991585255,0.5028321,0.8379066102135918,-0.7955276646237782,-0.7893696991585255,-0.5028321,-0.8379066102135918,0.0625
2,64,flowsom,0.7954787331645198,0.792372032256083,0.49512920000000005,0.8328541239630117,-0.7954787331645198,-0.792372032256083,-0.49512920000000005,-0.8328541239630117,0.0625
2,12,flowsom,0.7954787331645198,0.792372032256083,0.49512920000000005,0.8328541239630117,-0.7954787331645198,-0.792372032256083,-0.49512920000000005,-0.8328541239630117,0.0625
2,23,flowsom,0.788334740112787,0.8145964096872574,0.5655142,0.824808714888471,-0.788334740112787,-0.8145964096872574,-0.5655142,-0.824808714888471,0.0625
2,74,flowsom,0.7808726925758743,0.8036127017141329,0.5680555,0.8194122655361192,-0.7808726925758743,-0.8036127017141329,-0.5680555,-0.8194122655361192,0.0625
2,74,chronoclust,0.7343021762266505,0.8240586721764162,0.5301088483070129,0.8369242611190215,-0.7343021762266505,-0.8240586721764162,-0.5301088483070129,-0.8369242611190215,0.0625
3,70,flowsom,0.8122744565549807,0.813972913489725,0.5288155,0.8238314492984704,-0.8122744565549807,-0.813972913489725,-0.5288155,-0.8238314492984704,0.09375
3,16,flowsom,0.811320293099441,0.8030761617755976,0.5432909,0.8134709275044862,-0.811320293099441,-0.8030761617755976,-0.5432909,-0.8134709275044862,0.09375
3,86,flowsom,0.8029407807014325,0.7855782040458711,0.5382937,0.8198485293675547,-0.8029407807014325,-0.7855782040458711,-0.5382937,-0.8198485293675547,0.09375
3,52,flowsom,0.8012526453570161,0.8059266515252429,0.529099,0.8211319252761716,-0.8012526453570161,-0.8059266515252429,-0.529099,-0.8211319252761716,0.09375
3,43,flowsom,0.7996501400663021,0.8248207062775639,0.5620295,0.8253742944646784,-0.7996501400663021,-0.8248207062775639,-0.5620295,-0.8253742944646784,0.09375
3,21,flowsom,0.7945368025737948,0.7854332440582673,0.49948170000000003,0.836071549232035,-0.7945368025737948,-0.7854332440582673,-0.49948170000000003,-0.836071549232035,0.09375
3,8,flowsom,0.7783037909648061,0.7759733053821934,0.5238362,0.8285626790145403,-0.7783037909648061,-0.7759733053821934,-0.5238362,-0.8285626790145403,0.09375
4,13,flowsom,0.8104272939679743,0.8030123224508345,0.520875,0.8134279679929973,-0.8104272939679743,-0.8030123224508345,-0.520875,-0.8134279679929973,0.125
4,94,flowsom,0.8102804995901991,0.7956465607556138,0.5250637,0.8172013852565851,-0.8102804995901991,-0.7956465607556138,-0.5250637,-0.8172013852565851,0.125
4,59,flowsom,0.7917966408553219,0.8061562038207988,0.5421163,0.8189442308187561,-0.7917966408553219,-0.8061562038207988,-0.5421163,-0.8189442308187561,0.125
4,79,flowsom,0.7909892717775576,0.7861725856637855,0.5436505,0.8149637984426907,-0.7909892717775576,-0.7861725856637855,-0.5436505,-0.8149637984426907,0.125
4,90,flowsom,0.7906834501571923,0.7864449751355443,0.5527696999999999,0.8145417096203517,-0.7906834501571923,-0.7864449751355443,-0.5527696999999999,-0.8145417096203517,0.125
4,49,flowsom,0.7906345186979339,0.7864498214243103,0.5556882,0.8143026390238965,-0.7906345186979339,-0.7864498214243103,-0.5556882,-0.8143026390238965,0.125
4,46,flowsom,0.7872949466035452,0.8056806738643076,0.5532216,0.8252525548981489,-0.7872949466035452,-0.8056806738643076,-0.5532216,-0.8252525548981489,0.125
4,1,flowsom,0.7849707022887691,0.8140318402388776,0.5417056,0.8156656381565006,-0.7849707022887691,-0.8140318402388776,-0.5417056,-0.8156656381565006,0.125
4,56,flowsom,0.7827076222980659,0.8042076769828005,0.5597474,0.8207615149791448,-0.7827076222980659,-0.8042076769828005,-0.5597474,-0.8207615149791448,0.125
4,63,chronoclust,0.7471589171468066,0.8211310913407378,0.532435153847476,0.8221379375846233,-0.7471589171468066,-0.8211310913407378,-0.532435153847476,-0.8221379375846233,0.125
5,31,flowsom,0.7912706276682936,0.8010361263658237,0.5364015000000001,0.8180137165741557,-0.7912706276682936,-0.8010361263658237,-0.5364015000000001,-0.8180137165741557,0.15625
5,61,flowsom,0.7847015792628476,0.8042169797975361,0.5348465,0.8140528193514509,-0.7847015792628476,-0.8042169797975361,-0.5348465,-0.8140528193514509,0.15625
5,4,flowsom,0.7833437312684257,0.804114626547587,0.5359893,0.8130641477113474,-0.7833437312684257,-0.804114626547587,-0.5359893,-0.8130641477113474,0.15625
5,60,flowsom,0.7822305405702962,0.7946381772216168,0.5445385,0.8108069515870983,-0.7822305405702962,-0.7946381772216168,-0.5445385,-0.8108069515870983,0.15625
5,82,flowsom,0.7822305405702962,0.7946381772216168,0.5445385,0.8108069515870983,-0.7822305405702962,-0.7946381772216168,-0.5445385,-0.8108069515870983,0.15625
5,37,flowsom,0.7821571433814085,0.799707582892895,0.5342853,0.8185350360012312,-0.7821571433814085,-0.799707582892895,-0.5342853,-0.8185350360012312,0.15625
5,45,flowsom,0.7801387206869976,0.7842125725796674,0.5445988,0.8047472300513541,-0.7801387206869976,-0.7842125725796674,-0.5445988,-0.8047472300513541,0.15625
5,77,flowsom,0.7657895702594592,0.7854759984886187,0.5463395999999999,0.8099774489561965,-0.7657895702594592,-0.7854759984886187,-0.5463395999999999,-0.8099774489561965,0.15625
5,95,flowsom,0.7602113839039965,0.7671543442897059,0.49054430000000004,0.8242261898590508,-0.7602113839039965,-0.7671543442897059,-0.49054430000000004,-0.8242261898590508,0.15625
5,9,flowsom,0.7597465350410413,0.7672490626954163,0.48980150000000006,0.8247694598140248,-0.7597465350410413,-0.7672490626954163,-0.48980150000000006,-0.8247694598140248,0.15625
5,29,flowsom,0.753434376796702,0.7652919399079768,0.5536404,0.8022418951127784,-0.753434376796702,-0.7652919399079768,-0.5536404,-0.8022418951127784,0.15625
5,83,flowsom,0.753434376796702,0.7652919399079768,0.5536404,0.8022418951127784,-0.753434376796702,-0.7652919399079768,-0.5536404,-0.8022418951127784,0.15625
5,75,flowsom,0.7125521425862723,0.7224218467581266,0.5543054000000001,0.7928248670527376,-0.7125521425862723,-0.7224218467581266,-0.5543054000000001,-0.7928248670527376,0.15625
6,11,flowsom,0.7896436566479503,0.7853142626564233,0.5275605999999999,0.8162667042964746,-0.7896436566479503,-0.7853142626564233,-0.5275605999999999,-0.8162667042964746,0.1875
6,48,flowsom,0.7761385738926199,0.7746977256282734,0.5344973000000001,0.8024795632127149,-0.7761385738926199,-0.7746977256282734,-0.5344973000000001,-0.8024795632127149,0.1875
6,91,flowsom,0.7761385738926199,0.7746977256282734,0.5344973000000001,0.8024795632127149,-0.7761385738926199,-0.7746977256282734,-0.5344973000000001,-0.8024795632127149,0.1875
6,51,flowsom,0.7743648084945013,0.7888680792949002,0.5291259,0.8053160081708141,-0.7743648084945013,-0.7888680792949002,-0.5291259,-0.8053160081708141,0.1875
6,97,flowsom,0.7718937698019499,0.7984958674575536,0.5361343000000001,0.8068017504674324,-0.7718937698019499,-0.7984958674575536,-0.5361343000000001,-0.8068017504674324,0.1875
6,68,flowsom,0.7618628206539689,0.7812268850102759,0.5306597,0.8078783292478071,-0.7618628206539689,-0.7812268850102759,-0.5306597,-0.8078783292478071,0.1875
6,42,flowsom,0.7520153644782072,0.7231548634064439,0.45938029999999996,0.8173350093503879,-0.7520153644782072,-0.7231548634064439,-0.45938029999999996,-0.8173350093503879,0.1875
6,39,flowsom,0.7154635644121496,0.7352332068140327,0.5518021,0.7889779847878119,-0.7154635644121496,-0.7352332068140327,-0.5518021,-0.7889779847878119,0.1875
6,11,chronoclust,0.6464579739929294,0.72740927573063,0.528401952344027,0.8115349932458219,-0.6464579739929294,-0.72740927573063,-0.528401952344027,-0.8115349932458219,0.1875
7,66,flowsom,0.7668660623631448,0.7620536549538721,0.4589661,0.8101867251504921,-0.7668660623631448,-0.7620536549538721,-0.4589661,-0.8101867251504921,0.21875
7,81,flowsom,0.7625356282187725,0.7811432302454449,0.5104860999999999,0.8034686939346453,-0.7625356282187725,-0.7811432302454449,-0.5104860999999999,-0.8034686939346453,0.21875
7,62,flowsom,0.7613001088724969,0.7826411987146284,0.519983,0.8020656416524217,-0.7613001088724969,-0.7826411987146284,-0.519983,-0.8020656416524217,0.21875
7,65,flowsom,0.7547677590614946,0.7471206394775812,0.5273285,0.7991495877851637,-0.7547677590614946,-0.7471206394775812,-0.5273285,-0.7991495877851637,0.21875
7,69,flowsom,0.7456909733690533,0.7557280820154327,0.47710290000000005,0.8053586644978203,-0.7456909733690533,-0.7557280820154327,-0.47710290000000005,-0.8053586644978203,0.21875
7,96,flowsom,0.7378007755636292,0.7539612548774923,0.4779638,0.8151571550530995,-0.7378007755636292,-0.7539612548774923,-0.4779638,-0.8151571550530995,0.21875
7,55,flowsom,0.737715145509927,0.754413455880452,0.4841326,0.8147376644845942,-0.737715145509927,-0.754413455880452,-0.4841326,-0.8147376644845942,0.21875
7,80,flowsom,0.6791808873720137,0.6669104457097779,0.5448269,0.7746804713853256,-0.6791808873720137,-0.6669104457097779,-0.5448269,-0.7746804713853256,0.21875
7,48,chronoclust,0.6610028502575018,0.7306350585544013,0.5357192277786179,0.8056317225870679,-0.6610028502575018,-0.7306350585544013,-0.5357192277786179,-0.8056317225870679,0.21875
7,69,chronoclust,0.6514734485669199,0.7191016587622258,0.523020187774755,0.8095247233021035,-0.6514734485669199,-0.7191016587622258,-0.523020187774755,-0.8095247233021035,0.21875
8,63,flowsom,0.7576914137521866,0.7759254968360468,0.518728,0.8011614941634017,-0.7576914137521866,-0.7759254968360468,-0.518728,-0.8011614941634017,0.25
8,89,flowsom,0.7479051219004978,0.7405765403366713,0.5259863,0.795401566533815,-0.7479051219004978,-0.7405765403366713,-0.5259863,-0.795401566533815,0.25
8,67,flowsom,0.7229745434083208,0.7008477633540059,0.4203639,0.8095287042660442,-0.7229745434083208,-0.7008477633540059,-0.4203639,-0.8095287042660442,0.25
8,73,flowsom,0.7212130108750168,0.6983433561937746,0.4470332,0.8079282530617643,-0.7212130108750168,-0.6983433561937746,-0.4470332,-0.8079282530617643,0.25
8,17,flowsom,0.7194759440713421,0.6938348753748599,0.4529754,0.8089073802396521,-0.7194759440713421,-0.6938348753748599,-0.4529754,-0.8089073802396521,0.25
8,71,flowsom,0.7144360037677223,0.6992809749245468,0.4416744000000001,0.8032788982578913,-0.7144360037677223,-0.6992809749245468,-0.4416744000000001,-0.8032788982578913,0.25
8,6,chronoclust,0.6275214992599116,0.6990260986777199,0.531511341221096,0.7972588610598954,-0.6275214992599116,-0.6990260986777199,-0.531511341221096,-0.7972588610598954,0.25
9,35,flowsom,0.7478928890356833,0.7405530128672598,0.5254669,0.7952255925376157,-0.7478928890356833,-0.7405530128672598,-0.5254669,-0.7952255925376157,0.28125
9,19,flowsom,0.6905574516496018,0.6660652461184555,0.3921039,0.801886822962795,-0.6905574516496018,-0.6660652461184555,-0.3921039,-0.801886822962795,0.28125
9,98,flowsom,0.6902638628940512,0.6614948240158853,0.4076103,0.7987084203434764,-0.6902638628940512,-0.6614948240158853,-0.4076103,-0.7987084203434764,0.28125
9,32,flowsom,0.6861903189107857,0.6657128046072771,0.4057788,0.7964520395901055,-0.6861903189107857,-0.6657128046072771,-0.4057788,-0.7964520395901055,0.28125
9,77,chronoclust,0.6140041836397666,0.7291090551364381,0.505383672230424,0.7958005352618388,-0.6140041836397666,-0.7291090551364381,-0.505383672230424,-0.7958005352618388,0.28125
10,65,chronoclust,0.701053249660538,0.6933510509625274,0.423705634502164,0.7747310607371859,-0.701053249660538,-0.6933510509625274,-0.423705634502164,-0.7747310607371859,0.3125
10,7,flowsom,0.6834134585978691,0.6603074309546895,0.4123418,0.7946931335465836,-0.6834134585978691,-0.6603074309546895,-0.4123418,-0.7946931335465836,0.3125
10,34,flowsom,0.6822635693052956,0.6620582348841563,0.3653757,0.7931368807063202,-0.6822635693052956,-0.6620582348841563,-0.3653757,-0.7931368807063202,0.3125
10,78,flowsom,0.6821167749275203,0.661264212439552,0.38186929999999997,0.7930797322547306,-0.6821167749275203,-0.661264212439552,-0.38186929999999997,-0.7930797322547306,0.3125
10,20,flowsom,0.6818843504960427,0.6611500674602059,0.3828566,0.7926256293358025,-0.6818843504960427,-0.6611500674602059,-0.3828566,-0.7926256293358025,0.3125
10,85,flowsom,0.6786181755905415,0.6625023228995577,0.3770025,0.7918900441337271,-0.6786181755905415,-0.6625023228995577,-0.3770025,-0.7918900441337271,0.3125
10,93,flowsom,0.6766242186257599,0.6641650982813724,0.38176209999999994,0.7816748205868471,-0.6766242186257599,-0.6641650982813724,-0.38176209999999994,-0.7816748205868471,0.3125
10,92,flowsom,0.6761716026276193,0.662077888686768,0.381235,0.7955341481579462,-0.6761716026276193,-0.662077888686768,-0.381235,-0.7955341481579462,0.3125
10,58,flowsom,0.675645589440591,0.6607425763789282,0.3995154,0.7962468428855081,-0.675645589440591,-0.6607425763789282,-0.3995154,-0.7962468428855081,0.3125
10,32,chronoclust,0.5881683731513083,0.5864041710025673,0.46003801503301295,0.7307654873554528,-0.5881683731513083,-0.5864041710025673,-0.46003801503301295,-0.7307654873554528,0.3125
10,54,chronoclust,0.5810610786940194,0.6403535400526752,0.489703689209242,0.7895134683049029,-0.5810610786940194,-0.6403535400526752,-0.489703689209242,-0.7895134683049029,0.3125
