FlowSOM_cluster,FlowSOM_metacluster
342,59
171,18
259,31
96,11
184,18
298,31
26,2
148,18
163,30
115,22
54,10
263,31
337,31
148,18
38,10
202,18
17,10
260,31
126,18
4,1
306,50
244,31
231,37
148,18
131,18
302,39
17,10
344,61
146,18
317,31
361,59
128,18
301,31
35,10
335,31
309,52
337,31
224,31
258,31
43,1
284,39
328,56
11,6
227,31
312,45
245,31
35,10
14,8
346,55
179,30
360,59
13,7
302,39
329,57
238,30
184,18
209,31
208,18
228,36
243,31
28,5
305,49
3,1
24,1
193,28
144,18
24,1
246,39
172,28
349,57
114,18
59,11
71,10
276,46
339,31
204,18
253,42
231,37
21,1
299,31
43,1
118,23
33,9
45,1
128,18
135,22
351,58
249,40
168,18
137,23
346,55
273,45
191,28
328,56
177,29
298,31
154,28
10,5
258,31
74,10
346,55
346,55
86,17
34,9
330,57
38,10
229,32
135,22
152,18
277,31
3,1
300,31
161,30
107,18
1,1
340,39
6,2
128,18
128,18
262,31
39,11
136,23
264,39
167,18
56,10
42,1
128,18
280,31
59,11
3,1
241,31
231,37
59,11
306,50
357,31
210,32
262,31
224,31
2,1
305,49
357,31
355,31
202,18
169,18
191,28
204,18
17,10
346,55
41,1
298,31
132,18
58,11
276,46
210,32
358,31
154,28
359,39
263,31
72,10
133,18
79,1
126,18
5,1
133,18
12,6
51,9
339,31
133,18
221,31
23,1
23,1
19,10
281,31
330,57
343,60
112,10
131,18
179,30
303,39
252,41
29,5
264,39
308,52
188,18
298,31
290,44
126,18
320,31
78,11
61,1
253,42
160,30
224,31
313,46
238,30
107,18
316,31
300,31
95,18
305,49
278,31
254,42
4,1
264,39
33,9
303,39
159,30
146,18
234,34
305,49
91,18
10,5
360,59
130,18
220,35
165,18
179,30
168,18
180,30
113,18
35,10
166,18
357,31
360,59
192,28
104,20
228,36
10,5
317,31
114,18
295,46
353,46
229,32
34,9
292,48
224,31
258,31
246,39
17,10
229,32
174,28
97,11
299,31
111,18
105,21
303,39
175,28
337,31
258,31
111,18
244,31
26,2
246,39
221,31
115,22
242,31
283,39
339,31
321,39
226,31
110,18
199,30
218,30
327,55
153,22
360,59
153,22
336,31
127,18
267,43
350,58
327,55
342,59
252,41
74,10
222,31
207,18
172,28
135,22
82,1
128,18
33,9
210,32
54,10
176,28
336,31
334,46
264,39
340,39
322,39
111,18
154,28
311,45
134,22
19,10
63,1
275,46
304,39
11,6
145,18
266,39
39,11
339,31
339,31
315,31
298,31
161,30
141,27
89,18
155,28
42,1
80,1
99,11
95,18
133,18
219,30
336,31
153,22
161,30
169,18
74,10
185,18
75,10
25,1
1,1
207,18
288,43
189,18
81,1
42,1
243,31
320,31
340,39
170,18
302,39
12,6
44,1
4,1
113,18
268,43
331,58
114,18
156,23
298,31
301,31
332,58
337,31
135,22
260,31
207,18
1,1
360,59
24,1
173,28
283,39
288,43
11,6
97,11
332,58
150,18
43,1
275,46
229,32
165,18
179,30
133,18
276,46
263,31
260,31
78,11
215,34
283,39
114,18
38,10
344,61
354,31
11,6
228,36
263,31
292,48
99,11
37,10
144,18
263,31
61,1
287,47
182,30
22,1
107,18
103,19
160,30
61,1
22,1
62,1
138,23
250,40
197,30
60,1
210,32
4,1
236,38
164,18
356,31
40,1
1,1
36,10
302,39
44,1
166,18
147,18
301,31
36,10
28,5
215,34
317,31
74,10
308,52
352,46
180,30
4,1
276,46
104,20
31,6
3,1
337,31
215,34
48,13
348,57
229,32
250,40
221,31
12,6
22,1
6,2
110,18
4,1
238,30
181,30
340,39
105,21
163,30
111,18
358,31
111,18
148,18
164,18
118,23
220,35
73,10
96,11
154,28
2,1
312,45
335,31
200,30
5,1
305,49
20,1
114,18
328,56
134,22
360,59
301,31
145,18
167,18
237,30
304,39
142,27
260,31
43,1
234,34
152,18
3,1
206,18
330,57
28,5
41,1
243,31
170,18
5,1
108,18
73,10
133,18
317,31
171,18
74,10
22,1
110,18
36,10
9,5
71,10
5,1
44,1
1,1
273,45
153,22
54,10
238,30
258,31
229,32
355,31
175,28
347,56
24,1
60,1
133,18
194,28
23,1
35,10
40,1
59,11
347,56
300,31
72,10
166,18
257,35
139,24
300,31
318,31
136,23
345,55
149,18
22,1
26,2
360,59
229,32
298,31
83,1
113,18
44,1
79,1
250,40
261,31
349,57
49,14
247,39
146,18
61,1
209,31
360,59
186,18
165,18
153,22
340,39
191,28
148,18
284,39
162,30
360,59
353,46
150,18
359,39
283,39
210,32
152,18
144,18
341,59
2,1
12,6
17,10
339,31
30,6
321,39
86,17
62,1
361,59
147,18
323,39
340,39
147,18
66,15
302,39
93,10
99,11
348,57
116,22
50,9
315,31
342,59
190,18
93,10
306,50
148,18
153,22
1,1
199,30
319,31
135,22
58,11
179,30
94,18
209,31
32,7
38,10
36,10
170,18
138,23
339,31
169,18
224,31
112,10
149,18
105,21
87,17
231,37
59,11
309,52
57,10
125,18
336,31
41,1
96,11
204,18
129,18
329,57
176,28
181,30
355,31
222,31
39,11
234,34
229,32
260,31
138,23
77,11
99,11
109,18
54,10
336,31
42,1
188,18
168,18
56,10
55,10
12,6
329,57
6,2
286,47
19,10
49,14
347,56
266,39
127,18
317,31
161,30
168,18
179,30
357,31
21,1
152,18
32,7
152,18
328,56
16,10
77,11
3,1
3,1
135,22
93,10
56,10
354,31
147,18
165,18
234,34
238,30
307,51
309,52
343,60
173,28
121,25
189,18
190,18
6,2
74,10
208,18
78,11
28,5
62,1
115,22
151,18
125,18
256,30
126,18
19,10
229,32
356,31
296,31
352,46
355,31
327,55
166,18
265,39
202,18
194,28
110,18
342,59
197,30
91,18
227,31
198,30
360,59
76,10
136,23
41,1
119,23
282,31
81,1
112,10
360,59
335,31
134,22
57,10
93,10
275,46
345,55
52,9
90,18
1,1
106,17
276,46
353,46
150,18
308,52
320,31
93,10
193,28
116,22
305,49
68,14
78,11
344,61
171,18
193,28
157,23
301,31
78,11
188,18
17,10
247,39
64,1
352,46
160,30
48,13
125,18
80,1
270,40
303,39
33,9
26,2
186,18
198,30
211,32
86,17
94,18
244,31
287,47
122,26
28,5
283,39
313,46
294,46
213,33
42,1
115,22
176,28
88,18
77,11
218,30
164,18
202,18
269,43
132,18
183,18
12,6
94,18
56,10
131,18
147,18
32,7
32,7
244,31
183,18
99,11
342,59
137,23
178,30
53,10
57,10
179,30
136,23
250,40
60,1
345,55
28,5
193,28
249,40
178,30
355,31
147,18
350,58
156,23
115,22
290,44
115,22
1,1
58,11
170,18
68,14
303,39
266,39
48,13
249,40
55,10
6,2
81,1
347,56
309,52
30,6
312,45
52,9
109,18
133,18
104,20
271,44
315,31
215,34
64,1
49,14
264,39
300,31
83,1
353,46
119,23
239,35
42,1
44,1
234,34
56,10
42,1
22,1
172,28
319,31
171,18
352,46
194,28
171,18
110,18
282,31
180,30
149,18
112,10
44,1
33,9
182,30
43,1
283,39
160,30
279,31
349,57
227,31
133,18
88,18
40,1
42,1
308,52
136,23
302,39
334,46
268,43
246,39
264,39
197,30
209,31
56,10
9,5
358,31
118,23
154,28
340,39
146,18
232,37
339,31
116,22
112,10
330,57
335,31
346,55
109,18
282,31
344,61
35,10
355,31
312,45
138,23
340,39
95,18
166,18
39,11
82,1
110,18
208,18
115,22
135,22
124,21
116,22
346,55
40,1
199,30
94,18
23,1
309,52
116,22
314,46
116,22
132,18
301,31
262,31
161,30
56,10
252,41
113,18
4,1
44,1
107,18
107,18
181,30
207,18
35,10
134,22
221,31
180,30
183,18
221,31
278,31
4,1
97,11
190,18
94,18
4,1
300,31
112,10
107,18
215,34
219,30
211,32
116,22
260,31
339,31
260,31
334,46
60,1
97,11
32,7
168,18
31,6
296,31
90,18
22,1
174,28
90,18
136,23
287,47
142,27
230,32
22,1
81,1
303,39
244,31
309,52
19,10
114,18
273,45
60,1
290,44
122,26
108,18
73,10
299,31
348,57
110,18
190,18
207,18
112,10
150,18
77,11
41,1
89,18
250,40
337,31
5,1
128,18
111,18
277,31
