FlowSOM_cluster,FlowSOM_metacluster
8,4
24,1
59,18
118,40
1,1
49,3
87,26
13,8
71,22
118,40
45,8
30,9
27,3
12,1
56,8
52,3
67,8
17,3
15,1
99,30
22,10
39,3
102,37
12,1
36,8
19,9
68,8
32,11
13,8
38,3
8,4
12,1
18,3
45,8
58,18
101,36
37,3
39,3
60,3
109,30
30,9
100,31
66,17
24,1
80,27
17,3
45,8
53,16
111,42
93,22
5,2
53,16
29,9
90,31
72,22
2,1
15,1
15,1
5,2
39,3
55,14
11,7
88,30
99,30
105,35
24,1
88,30
29,9
116,35
89,31
15,1
119,41
34,8
61,15
52,3
1,1
91,32
102,37
120,30
28,3
109,30
96,35
103,38
87,26
24,1
117,40
68,8
21,6
14,1
95,35
100,31
112,43
115,35
90,31
94,34
49,3
105,35
55,14
48,3
45,8
111,42
111,42
84,28
34,8
90,31
56,8
114,38
117,40
25,1
49,3
88,30
27,3
72,22
26,1
109,30
7,3
77,26
12,1
35,1
52,3
120,30
107,40
29,9
1,1
56,8
109,30
23,1
28,3
120,30
110,30
50,15
102,37
109,30
22,10
6,3
114,38
39,3
62,15
110,30
11,7
17,3
6,3
52,3
14,1
115,35
2,1
67,8
111,42
98,30
49,3
15,1
119,41
59,18
115,35
6,3
117,40
5,2
40,3
34,8
26,1
109,30
15,1
88,30
26,1
54,17
43,13
16,3
26,1
52,3
110,30
88,30
57,8
28,3
79,27
33,12
24,1
13,8
71,22
42,9
9,5
44,14
28,3
53,16
15,1
49,3
103,38
15,1
18,3
109,30
121,30
112,43
81,22
39,3
79,27
72,22
12,1
37,3
38,3
56,8
11,7
61,15
90,31
99,30
29,9
43,13
42,9
93,22
52,3
92,33
11,7
35,1
55,14
8,4
13,8
2,1
2,1
71,22
14,1
71,22
36,8
46,8
1,1
7,3
8,4
115,35
75,24
29,9
66,17
38,3
47,8
70,18
58,18
114,38
34,8
113,44
39,3
49,3
41,9
67,8
114,38
105,35
108,41
38,3
35,1
84,28
30,9
95,35
37,3
60,3
13,8
40,3
87,26
29,9
50,15
117,40
40,3
29,9
6,3
17,3
16,3
35,1
71,22
81,22
111,42
117,40
8,4
117,40
60,3
25,1
10,6
78,27
111,42
8,4
9,5
46,8
50,15
38,3
116,35
117,40
98,30
12,1
103,38
114,38
45,8
95,35
48,3
58,18
29,9
7,3
41,9
13,8
116,35
112,43
117,40
57,8
99,30
79,27
41,9
66,17
12,1
19,9
120,30
52,3
52,3
59,18
49,3
71,22
73,22
23,1
107,40
99,30
121,30
121,30
36,8
26,1
81,22
60,3
117,40
83,22
14,1
45,8
1,1
57,8
88,30
110,30
15,1
21,6
15,1
97,30
110,30
39,3
60,3
27,3
4,1
29,9
54,17
99,30
88,30
25,1
10,6
79,27
48,3
106,35
49,3
7,3
78,27
27,3
107,40
50,15
3,1
110,30
8,4
88,30
116,35
30,9
21,6
66,17
108,41
78,27
14,1
109,30
70,18
114,38
12,1
71,22
26,1
70,18
30,9
60,3
109,30
92,33
30,9
26,1
46,8
33,12
48,3
54,17
5,2
28,3
113,44
97,30
46,8
15,1
40,3
109,30
11,7
83,22
98,30
23,1
74,23
93,22
109,30
98,30
98,30
106,35
10,6
93,22
120,30
114,38
99,30
82,22
15,1
26,1
121,30
110,30
45,8
18,3
87,26
1,1
12,1
16,3
45,8
55,14
92,33
37,3
46,8
101,36
68,8
71,22
99,30
59,18
75,24
54,17
88,30
37,3
92,33
65,21
100,31
114,38
10,6
50,15
54,17
98,30
77,26
26,1
88,30
72,22
83,22
7,3
63,19
71,22
13,8
6,3
45,8
13,8
2,1
108,41
81,22
46,8
118,40
116,35
110,30
80,27
59,18
71,22
88,30
11,7
121,30
36,8
100,31
117,40
8,4
18,3
15,1
1,1
82,22
51,15
72,22
52,3
109,30
92,33
25,1
110,30
3,1
78,27
55,14
98,30
52,3
14,1
88,30
25,1
47,8
26,1
48,3
25,1
46,8
98,30
25,1
13,8
55,14
35,1
88,30
87,26
110,30
112,43
117,40
45,8
72,22
60,3
114,38
60,3
105,35
100,31
99,30
120,30
26,1
105,35
88,30
67,8
120,30
120,30
100,31
27,3
35,1
2,1
61,15
115,35
27,3
16,3
106,35
111,42
36,8
98,30
87,26
8,4
113,44
49,3
97,30
47,8
99,30
109,30
10,6
38,3
90,31
65,21
31,9
25,1
121,30
24,1
8,4
1,1
2,1
95,35
7,3
115,35
13,8
30,9
73,22
8,4
58,18
25,1
7,3
28,3
115,35
25,1
24,1
7,3
110,30
54,17
67,8
52,3
44,14
17,3
85,28
98,30
8,4
12,1
19,9
7,3
12,1
64,20
19,9
46,8
121,30
89,31
118,40
43,13
59,18
8,4
4,1
47,8
22,10
13,8
116,35
110,30
71,22
6,3
117,40
118,40
71,22
46,8
24,1
43,13
56,8
45,8
4,1
96,35
52,3
25,1
51,15
13,8
13,8
63,19
85,28
102,37
109,30
101,36
56,8
2,1
16,3
110,30
119,41
2,1
23,1
90,31
95,35
83,22
6,3
50,15
110,30
92,33
114,38
17,3
106,35
119,41
108,41
23,1
34,8
37,3
110,30
14,1
1,1
47,8
45,8
54,17
90,31
77,26
11,7
57,8
44,14
100,31
19,9
15,1
48,3
71,22
14,1
71,22
6,3
110,30
25,1
43,13
25,1
90,31
67,8
119,41
110,30
110,30
95,35
47,8
56,8
48,3
12,1
12,1
92,33
72,22
32,11
101,36
33,12
116,35
74,23
24,1
4,1
88,30
35,1
15,1
119,41
55,14
121,30
118,40
25,1
12,1
72,22
24,1
57,8
114,38
37,3
59,18
68,8
6,3
111,42
12,1
29,9
62,15
105,35
25,1
8,4
