FlowSOM_cluster,FlowSOM_metacluster
70,22
42,3
11,5
139,62
7,3
22,1
119,56
17,2
71,23
139,62
52,2
36,9
57,1
17,2
15,2
24,5
39,8
23,5
43,3
130,55
110,51
24,5
99,43
17,2
4,3
57,1
39,8
109,50
42,3
22,1
68,22
54,2
46,1
52,2
32,1
50,12
33,1
24,5
10,5
141,54
48,9
62,18
134,63
42,3
13,6
21,1
40,2
111,52
61,17
84,23
68,22
123,60
47,9
37,10
71,23
18,3
31,3
31,3
55,14
10,5
133,58
85,33
143,55
130,55
101,26
18,3
144,55
60,16
90,26
37,10
3,2
140,62
53,2
10,5
45,1
7,3
80,29
99,43
142,55
21,1
131,55
115,45
124,53
131,55
42,3
137,26
26,8
98,42
4,3
114,45
61,17
63,19
89,26
62,18
78,27
22,1
113,26
121,58
20,1
40,2
61,17
61,17
92,37
66,2
37,10
27,2
76,20
137,26
30,3
10,5
143,55
34,1
71,23
43,3
141,54
57,1
132,56
18,3
17,2
34,1
131,55
126,61
47,9
5,3
28,2
141,54
54,2
35,1
128,54
143,55
23,5
99,43
141,54
110,51
57,1
77,26
35,1
24,5
130,55
85,33
45,1
32,1
20,1
4,3
89,26
4,3
39,8
61,17
130,55
9,1
43,3
139,62
1,1
77,26
44,1
138,61
56,15
35,1
52,2
32,1
141,54
43,3
144,55
43,3
123,60
136,65
44,1
3,2
45,1
143,55
144,55
27,2
35,1
25,7
109,50
42,3
16,2
84,23
59,9
88,36
133,58
35,1
111,52
31,3
9,1
51,13
43,3
58,9
141,54
129,54
62,18
95,23
24,5
13,6
95,23
43,3
9,1
21,1
15,2
85,33
10,5
49,11
118,55
47,9
124,53
59,9
95,23
18,3
79,28
85,33
53,2
121,58
70,22
16,2
71,23
19,3
84,23
31,3
84,23
3,2
41,2
5,3
57,1
68,22
90,26
94,39
47,9
134,63
21,1
3,2
1,1
2,1
76,20
52,2
63,19
20,1
10,5
59,9
39,8
76,20
113,26
127,62
21,1
17,2
92,37
36,9
90,26
22,1
33,1
16,2
24,5
119,56
47,9
23,5
138,61
24,5
47,9
44,1
45,1
44,1
53,2
84,23
84,23
61,17
137,26
68,22
137,26
33,1
31,3
97,41
38,7
61,17
70,22
88,36
40,2
12,5
8,3
125,26
125,26
118,55
18,3
124,53
77,26
40,2
114,45
30,3
2,1
47,9
57,1
59,9
17,2
125,26
62,18
137,26
27,2
117,54
25,7
48,9
134,63
18,3
48,9
142,55
24,5
34,1
1,1
22,1
72,23
83,32
55,14
125,26
130,55
129,54
128,54
3,2
43,3
95,23
33,1
137,26
72,23
4,3
40,2
7,3
28,2
131,55
142,55
19,3
98,42
19,3
116,54
143,55
10,5
33,1
46,1
30,3
46,1
134,63
144,55
144,55
3,2
86,34
25,7
3,2
102,45
22,1
57,1
38,7
33,1
114,45
23,5
8,3
143,55
68,22
144,55
125,26
36,9
98,42
134,63
127,62
38,7
30,3
119,56
1,1
76,20
18,3
72,23
3,2
1,1
36,9
22,1
141,54
79,28
36,9
3,2
15,2
109,50
32,1
134,63
55,14
35,1
63,19
116,54
28,2
18,3
36,9
130,55
75,25
72,23
118,55
54,2
104,46
95,23
129,54
118,55
129,54
103,45
87,35
84,23
141,54
64,20
118,55
96,40
31,3
32,1
129,54
143,55
52,2
58,9
119,56
5,3
17,2
46,1
52,2
133,58
79,28
21,1
40,2
50,12
14,6
84,23
118,55
1,1
94,39
123,60
143,55
32,1
79,28
135,64
49,11
64,20
87,35
23,5
123,60
118,55
132,56
29,2
144,55
71,23
72,23
57,1
6,4
71,23
16,2
44,1
16,2
17,2
18,3
128,54
71,23
29,2
139,62
125,26
130,55
13,6
2,1
72,23
144,55
85,33
129,54
3,2
49,11
138,61
69,22
46,1
43,3
7,3
96,40
36,9
83,32
45,1
131,55
79,28
43,3
143,55
8,3
38,7
133,58
128,54
24,5
31,3
143,55
42,3
41,2
29,2
21,1
17,2
41,2
143,55
41,2
16,2
133,58
66,2
144,55
119,56
143,55
62,18
137,26
52,2
71,23
33,1
64,20
33,1
102,45
49,11
144,55
142,55
32,1
113,26
144,55
52,2
128,54
142,55
49,11
34,1
53,2
5,3
10,5
89,26
34,1
44,1
103,45
61,17
15,2
118,55
119,56
68,22
76,20
22,1
106,47
3,2
118,55
141,54
87,35
21,1
37,10
122,59
60,16
17,2
142,55
42,3
68,22
7,3
19,3
137,26
57,1
89,26
17,2
36,9
83,32
68,22
2,1
16,2
57,1
35,1
77,26
