FlowSOM_cluster,FlowSOM_metacluster
783,69
650,65
580,67
89,1
738,65
602,59
130,3
762,65
505,64
118,20
585,66
691,68
599,59
764,65
726,66
637,67
343,52
543,59
592,65
98,3
112,18
664,59
469,61
826,65
789,66
809,68
372,52
24,8
707,65
515,59
812,69
793,65
718,59
611,66
459,58
256,34
516,59
665,67
578,59
128,3
749,68
231,37
75,5
594,65
341,48
745,59
612,66
139,16
200,28
307,46
839,69
136,15
779,68
287,42
396,46
738,65
623,65
592,65
566,64
636,67
20,6
28,11
10,3
70,3
351,50
534,65
72,3
804,68
378,50
317,42
653,65
31,1
557,65
521,58
512,59
797,65
385,57
469,61
3,2
688,59
128,3
208,31
196,33
157,3
534,65
234,30
373,52
85,13
770,65
265,30
229,28
552,62
409,50
229,28
282,48
574,59
234,30
49,6
578,59
642,66
200,28
200,28
247,40
528,65
288,42
726,66
495,62
233,30
648,65
549,59
9,3
629,59
389,46
703,65
33,2
509,59
73,3
825,65
735,65
635,59
4,2
177,20
776,68
826,65
699,66
34,2
793,65
662,59
32,2
10,3
608,67
469,61
32,2
112,18
509,59
467,60
663,59
453,46
125,3
29,11
514,59
457,59
454,59
817,66
409,50
790,65
639,66
200,28
67,3
546,59
675,65
1,1
521,58
437,50
688,59
176,30
537,64
720,68
586,65
685,65
62,2
592,65
41,3
655,59
106,5
223,27
511,59
703,65
512,59
68,3
69,3
814,66
690,68
348,49
26,9
673,66
790,65
419,46
808,68
413,56
51,6
719,68
168,16
740,65
575,59
284,34
621,65
779,68
61,2
36,2
232,37
388,46
636,67
405,55
365,46
534,65
517,59
657,59
757,66
28,11
578,59
261,37
98,3
804,68
195,27
838,68
280,46
766,65
445,57
29,11
704,65
48,6
754,69
820,65
424,46
709,65
447,46
769,65
478,46
759,66
640,66
798,65
481,59
812,69
355,50
274,45
777,68
47,5
657,59
759,66
493,58
400,58
465,60
554,63
523,62
607,59
549,59
805,68
639,66
465,60
294,50
180,24
687,59
733,65
277,40
749,68
353,50
516,59
546,59
821,65
694,67
130,3
775,68
638,67
146,20
722,68
748,68
510,59
541,59
596,59
675,65
419,46
