FlowSOM_cluster,FlowSOM_metacluster
171,15
284,20
461,41
230,19
278,20
140,1
19,7
370,20
78,3
276,24
356,25
50,1
141,1
370,20
353,20
25,1
446,25
120,1
260,20
44,8
480,46
94,1
408,31
347,20
373,20
53,1
446,25
529,49
370,20
163,1
195,15
392,20
191,1
402,25
440,20
449,35
164,1
48,1
484,41
112,8
28,1
474,44
391,29
235,20
513,42
97,1
401,25
433,34
520,47
56,3
218,15
434,32
75,1
494,44
81,3
279,20
235,20
259,20
265,22
70,1
437,36
526,45
46,8
89,8
292,23
346,20
22,8
54,1
244,23
516,43
210,20
206,19
357,25
509,41
214,1
300,20
151,16
408,31
138,8
73,1
43,8
226,18
386,27
42,7
285,20
298,24
468,42
478,37
349,20
248,18
497,47
428,33
290,23
473,30
266,23
141,1
321,24
436,36
484,41
377,25
520,47
520,47
176,17
334,25
494,44
399,25
381,26
299,24
306,20
508,41
69,8
119,1
35,3
306,20
161,8
216,1
41,7
346,20
285,20
71,1
161,8
250,24
191,1
324,20
376,25
90,8
392,20
72,1
183,8
69,8
1,1
408,31
161,8
480,46
77,1
335,23
72,1
47,1
91,8
526,45
143,1
188,1
48,1
373,20
313,23
395,20
424,25
498,47
88,8
164,1
283,20
253,19
486,41
313,23
119,1
274,24
240,22
50,1
333,25
211,20
137,8
283,20
69,8
211,20
412,32
364,27
213,1
440,20
438,20
68,8
43,8
422,25
73,1
517,44
528,50
330,20
417,20
56,3
53,1
219,21
483,36
73,1
409,34
303,20
118,1
426,35
283,20
76,1
161,8
135,8
451,30
102,3
47,1
490,42
58,3
284,20
163,1
119,1
397,25
526,45
93,1
519,44
86,8
51,1
343,27
29,1
103,3
369,20
174,16
526,45
286,20
436,36
194,15
416,20
58,3
256,20
56,3
349,20
9,3
419,25
331,20
325,20
100,1
172,15
244,23
38,9
52,1
414,29
186,1
419,25
488,41
465,41
359,26
403,25
405,33
70,1
507,41
30,1
423,25
359,26
270,18
204,19
120,1
417,20
15,4
28,1
246,18
163,1
484,41
394,20
49,1
19,7
30,1
122,1
299,24
26,1
51,1
166,1
145,1
212,1
286,20
57,3
81,3
498,47
295,24
172,15
320,24
484,41
305,20
524,37
492,43
497,47
149,15
219,21
353,20
1,1
185,1
296,24
321,24
111,8
346,20
386,27
336,26
356,25
222,18
187,1
486,41
191,1
216,1
124,1
417,20
297,24
450,30
295,24
421,25
132,8
513,42
5,1
391,29
261,20
29,1
183,8
123,1
191,1
510,41
139,1
35,3
83,10
265,22
273,24
66,8
115,8
181,8
351,20
212,1
80,3
142,1
320,24
35,3
350,20
355,25
323,20
443,25
43,8
114,8
236,20
454,37
280,20
133,8
68,8
70,1
142,1
143,1
210,20
75,1
413,29
21,8
45,8
419,25
501,37
514,42
185,1
246,18
140,1
168,1
470,43
141,1
272,18
121,1
231,20
69,8
172,15
43,8
269,23
51,1
454,37
391,29
228,19
492,43
327,20
20,8
513,42
359,26
370,20
56,3
441,20
509,41
50,1
117,1
160,8
174,16
27,1
210,20
398,25
529,49
463,41
413,29
265,22
50,1
405,33
179,18
400,25
438,20
50,1
113,8
501,37
11,3
86,8
415,20
85,12
59,3
113,8
111,8
112,8
201,18
476,37
103,3
160,8
335,23
110,8
105,14
279,20
211,20
159,8
69,8
401,25
75,1
65,8
300,20
347,20
190,1
401,25
483,36
197,16
185,1
376,25
409,34
467,42
79,3
44,8
509,41
38,9
388,32
46,8
164,1
174,16
345,28
519,44
358,26
476,37
122,1
412,32
87,8
23,8
417,20
22,8
58,3
10,3
216,1
14,4
80,3
394,20
189,1
356,25
348,20
346,20
205,19
80,3
329,20
229,19
296,24
90,8
513,42
486,41
34,3
22,8
526,45
137,8
419,25
473,30
298,24
194,15
192,1
209,20
302,20
105,14
3,1
59,3
123,1
67,8
174,16
305,20
69,8
254,20
493,43
437,36
182,8
48,1
350,20
46,8
282,20
332,25
329,20
185,1
257,20
330,20
89,8
352,20
395,20
460,36
311,25
64,8
20,8
91,8
451,30
321,24
377,25
59,3
484,41
381,26
101,3
246,18
496,44
43,8
138,8
211,20
295,24
67,8
402,25
183,8
160,8
519,44
120,1
333,25
324,20
47,1
290,23
119,1
190,1
223,18
521,47
397,25
86,8
18,7
172,15
382,26
118,1
133,8
442,20
65,8
65,8
476,37
72,1
516,43
366,28
8,2
369,20
137,8
235,20
195,15
277,20
280,20
318,24
216,1
290,23
371,20
28,1
13,3
172,15
464,41
352,20
217,15
74,1
313,23
327,20
261,20
193,15
67,8
390,29
424,25
48,1
458,40
145,1
176,17
89,8
171,15
325,20
29,1
141,1
369,20
16,5
76,1
331,20
181,8
518,44
276,24
389,32
488,41
148,15
304,20
331,20
480,46
371,20
320,24
69,8
33,3
142,1
298,24
253,19
56,3
352,20
284,20
434,32
421,25
394,20
282,20
201,18
214,1
327,20
93,1
395,20
372,20
14,4
176,17
407,31
160,8
449,35
399,25
348,20
190,1
90,8
253,19
301,20
393,20
493,43
318,24
10,3
165,1
1,1
161,8
174,16
359,26
144,1
223,18
206,19
204,19
392,20
356,25
187,1
90,8
208,20
349,20
376,25
378,25
412,32
473,30
41,7
525,45
420,25
366,28
497,47
29,1
281,20
463,41
35,3
349,20
56,3
238,20
69,8
233,20
365,27
305,20
472,35
446,25
230,19
92,8
46,8
273,24
331,20
398,25
463,41
347,20
369,20
174,16
59,3
456,39
449,35
528,50
294,23
107,13
281,20
304,20
41,7
332,25
259,20
230,19
483,36
181,8
276,24
306,20
346,20
81,3
261,20
422,25
382,26
462,41
486,41
444,25
188,1
498,47
347,20
30,1
2,1
317,23
306,20
149,15
103,3
285,20
210,20
55,3
172,15
418,20
250,24
112,8
201,18
73,1
157,8
352,20
172,15
485,41
275,24
377,25
330,20
513,42
521,47
365,27
265,22
46,8
14,4
509,41
490,42
373,20
449,35
141,1
331,20
292,23
253,19
526,45
344,27
42,7
505,49
233,20
269,23
200,18
141,1
230,19
231,20
423,25
8,2
132,8
444,25
81,3
482,36
303,20
181,8
453,37
76,1
363,27
19,7
277,20
55,3
314,23
176,17
376,25
214,1
501,37
84,13
460,36
29,1
513,42
511,41
384,31
89,8
276,24
271,18
311,25
207,19
57,3
258,20
70,1
476,37
416,20
279,20
412,32
234,20
354,25
418,20
369,20
387,27
387,27
214,1
346,20
204,19
172,15
226,18
79,3
334,25
400,25
55,3
274,24
453,37
159,8
521,47
437,36
316,23
500,37
79,3
164,1
415,20
493,43
223,18
276,24
449,35
276,24
91,8
207,19
350,20
343,27
52,1
31,1
483,36
477,37
378,25
40,7
134,8
474,44
472,35
390,29
490,42
289,23
282,20
440,20
38,9
383,30
488,41
197,16
88,8
366,28
52,1
143,1
155,8
465,41
202,18
123,1
90,8
65,8
174,16
376,25
67,8
63,8
296,24
190,1
257,20
466,42
316,23
352,20
352,20
142,1
32,3
372,20
330,20
65,8
386,27
11,3
112,8
27,1
102,3
116,1
516,43
236,20
211,20
262,20
160,8
90,8
449,35
250,24
52,1
464,41
500,37
53,1
30,1
103,3
212,1
377,25
436,36
166,1
205,19
297,24
166,1
279,20
407,31
165,1
275,24
330,20
517,44
165,1
498,47
262,20
140,1
529,49
332,25
284,20
447,25
224,18
168,1
396,20
347,20
161,8
132,8
286,20
281,20
276,24
320,24
14,4
275,24
521,47
159,8
56,3
352,20
43,8
472,35
275,24
511,41
252,19
328,20
96,1
118,1
55,3
395,20
243,21
376,25
110,8
65,8
416,20
262,20
10,3
209,20
402,25
298,24
122,1
32,3
236,20
121,1
463,41
86,8
228,19
304,20
352,20
21,8
95,1
330,20
415,20
197,16
78,3
314,23
274,24
116,1
71,1
141,1
464,41
159,8
228,19
435,36
348,20
368,29
486,41
287,20
87,8
293,23
288,22
250,24
501,37
59,3
360,26
87,8
158,8
29,1
191,1
449,35
421,25
209,20
451,30
138,8
426,35
84,13
258,20
332,25
97,1
518,44
281,20
265,22
232,20
330,20
327,20
206,19
112,8
263,20
476,37
141,1
23,8
370,20
394,20
116,1
387,27
297,24
284,20
511,41
99,1
27,1
43,8
278,20
45,8
440,20
166,1
110,8
345,28
21,8
419,25
73,1
327,20
43,8
188,1
395,20
433,34
216,1
528,50
66,8
419,25
449,35
48,1
400,25
436,36
44,8
393,20
79,3
76,1
51,1
51,1
298,24
318,24
391,29
119,1
318,24
236,20
172,15
139,1
228,19
388,32
486,41
412,32
28,1
301,20
121,1
423,25
86,8
509,41
305,20
132,8
112,8
513,42
296,24
329,20
4,1
188,1
503,45
368,29
347,20
306,20
189,1
22,8
459,36
257,20
371,20
194,15
51,1
529,49
524,37
392,20
281,20
153,17
86,8
35,3
227,19
200,18
416,20
390,29
333,25
145,1
319,24
197,16
356,25
189,1
192,1
19,7
258,20
435,36
305,20
319,24
101,3
195,15
58,3
101,3
524,37
32,3
206,19
3,1
264,20
426,35
55,3
426,35
163,1
420,25
42,7
347,20
330,20
67,8
329,20
422,25
241,22
433,34
156,8
240,22
197,16
130,13
257,20
255,20
393,20
390,29
149,15
483,36
212,1
462,41
519,44
118,1
259,20
20,8
189,1
166,1
74,1
488,41
192,1
69,8
469,42
493,43
229,19
6,1
26,1
165,1
261,20
349,20
256,20
22,8
502,45
509,41
161,8
265,22
275,24
15,4
388,32
411,32
317,23
370,20
336,26
185,1
480,46
528,50
56,3
333,25
49,1
100,1
159,8
331,20
5,1
222,18
49,1
379,25
285,20
319,24
302,20
393,20
374,20
146,1
151,16
235,20
29,1
312,23
7,1
168,1
379,25
484,41
177,18
309,20
271,18
194,15
466,42
37,4
279,20
215,1
47,1
180,18
497,47
489,42
378,25
325,20
7,1
433,34
393,20
185,1
352,20
42,7
309,20
144,1
112,8
67,8
27,1
238,20
56,3
57,3
122,1
79,3
372,20
90,8
130,13
145,1
119,1
410,32
371,20
486,41
412,32
224,18
423,25
445,25
169,1
182,8
82,3
