FlowSOM_cluster,FlowSOM_metacluster
625,41
313,15
480,27
182,14
348,15
503,27
120,6
267,15
382,25
208,14
110,1
474,27
630,27
269,15
79,1
402,27
4,1
478,27
340,15
97,6
624,45
476,27
490,31
243,15
266,15
523,27
3,1
675,47
217,15
632,27
651,41
217,15
577,27
31,1
662,34
620,43
657,27
424,27
507,34
123,6
498,27
645,46
91,8
365,27
588,34
420,27
57,1
142,12
671,46
458,25
626,41
117,7
524,27
618,39
483,25
323,15
340,15
341,15
365,27
450,27
13,4
572,40
21,6
96,6
361,21
324,15
44,6
444,27
333,21
643,42
396,15
129,10
111,1
533,34
602,27
347,15
513,35
465,31
51,6
421,27
121,6
227,14
114,7
173,6
218,15
286,21
665,34
468,32
296,15
256,20
671,46
541,36
386,21
645,46
357,26
557,27
337,21
14,4
507,34
81,1
671,46
672,46
222,17
112,1
617,42
80,1
416,28
312,21
237,15
533,34
21,6
553,27
354,25
219,17
76,6
654,27
172,11
271,15
215,15
477,27
78,6
232,20
447,27
295,15
107,1
26,6
216,15
501,27
77,6
21,6
452,27
490,31
77,6
624,45
656,27
415,28
475,27
398,27
99,6
572,40
602,27
657,27
423,27
292,15
387,21
131,1
4,1
671,46
73,6
531,27
213,15
130,10
584,34
414,21
578,27
259,21
391,27
447,27
111,1
607,27
76,6
341,15
19,6
237,15
90,8
7,2
422,27
211,15
402,27
46,6
96,6
2,1
500,27
589,42
676,48
160,1
266,15
354,25
523,27
438,30
37,4
500,27
114,7
342,15
529,27
594,43
341,15
603,27
102,6
24,6
539,35
458,25
450,27
614,34
484,25
245,15
609,34
606,27
27,1
597,40
532,27
539,35
97,6
447,27
8,2
470,27
459,25
375,15
462,29
572,40
189,15
39,4
626,41
241,15
299,15
323,15
406,25
317,15
381,25
184,1
31,1
295,15
628,27
626,41
385,21
224,19
418,27
40,4
606,27
210,1
561,34
663,34
390,28
32,1
542,36
399,27
558,34
548,27
4,1
390,28
336,21
181,14
554,27
189,15
221,17
472,27
308,20
658,27
657,27
215,15
447,27
120,6
444,27
428,27
234,21
448,27
498,27
656,27
576,27
393,27
163,15
432,25
485,25
645,46
285,21
625,41
312,21
658,27
289,15
520,37
667,42
645,46
599,41
438,30
108,1
427,27
395,15
285,21
259,21
98,6
243,15
114,7
390,28
83,1
283,20
660,27
636,34
419,27
653,41
575,27
240,15
311,21
567,36
285,21
2,1
124,6
562,34
547,27
66,8
244,15
523,27
51,6
602,27
423,27
585,34
556,27
354,25
328,23
165,15
258,21
96,6
49,6
153,6
209,1
212,15
458,25
659,27
312,21
353,25
235,1
108,1
321,15
29,1
96,6
25,6
368,15
544,32
288,15
151,6
19,6
476,27
578,27
604,27
315,15
550,27
65,8
96,6
43,6
184,1
468,32
589,42
607,27
308,20
530,27
550,27
640,42
631,27
257,20
453,27
369,15
52,6
625,41
96,6
334,21
473,27
544,32
92,8
206,14
640,42
261,15
121,6
562,34
390,28
323,15
380,25
211,15
560,34
474,27
503,27
102,6
462,29
474,27
607,27
53,1
675,47
660,27
65,8
391,27
474,27
542,36
202,14
134,1
299,15
474,27
97,6
545,37
377,25
72,6
219,17
252,22
328,23
75,6
47,6
74,6
280,20
518,32
434,25
75,6
415,28
98,6
511,33
340,15
632,27
127,6
20,6
58,1
550,27
148,6
272,15
269,15
393,27
58,1
15,4
410,29
607,27
107,1
621,43
638,34
381,25
71,6
586,34
224,19
89,7
17,6
632,27
462,29
10,3
591,39
416,28
492,32
428,27
90,8
48,6
171,11
265,15
44,6
509,25
352,25
628,27
248,17
430,25
241,15
656,27
110,1
269,15
298,15
180,14
457,25
136,1
182,14
311,21
47,6
588,34
636,34
404,25
18,6
572,40
49,6
210,1
592,39
260,21
652,41
552,27
185,15
321,15
511,33
425,27
328,23
478,27
122,6
462,29
213,15
20,6
370,15
642,42
14,4
74,6
424,27
316,15
17,6
288,15
160,1
212,15
607,27
287,15
108,1
48,6
240,15
105,1
13,4
137,1
43,6
95,6
25,6
540,35
312,21
58,1
509,25
658,27
416,28
455,27
308,20
592,39
96,6
50,6
238,15
310,21
96,6
31,1
23,6
77,6
565,39
528,27
162,15
272,15
508,34
358,21
553,27
580,27
307,21
673,46
27,1
72,6
145,11
626,41
416,28
529,27
124,6
158,1
46,6
102,6
491,31
501,27
669,42
36,3
417,27
239,15
24,6
340,15
651,41
346,15
323,15
338,21
628,27
387,21
268,15
521,27
300,25
651,41
661,34
106,1
653,41
500,27
414,21
291,15
382,25
627,41
97,6
90,8
4,1
423,27
37,4
604,27
195,17
74,6
651,41
296,15
523,27
576,27
191,15
196,16
549,27
133,1
153,6
590,38
207,14
