FlowSOM_cluster,FlowSOM_metacluster
167,5
316,3
18,2
722,39
26,3
43,2
430,17
160,3
57,1
721,39
423,3
13,2
247,2
160,3
391,3
21,2
469,19
197,2
291,3
566,20
433,21
75,2
299,8
160,3
310,3
89,2
442,3
595,32
214,3
17,2
192,5
161,3
121,2
475,3
334,10
547,28
248,2
50,2
275,2
455,20
38,2
490,22
706,38
290,3
411,19
146,2
473,3
626,33
544,27
85,1
219,5
625,35
93,2
520,19
55,1
158,3
290,3
238,3
372,3
101,2
703,37
488,23
621,20
510,20
661,25
241,3
485,20
89,2
688,25
493,19
281,3
698,39
450,3
329,10
103,2
52,3
164,6
299,8
700,20
119,2
484,20
559,16
628,28
429,20
215,3
692,25
469,19
380,13
108,3
637,25
518,22
577,29
713,25
518,22
658,25
276,10
717,25
676,37
280,10
420,3
517,22
544,27
348,11
502,14
492,19
417,3
579,30
692,25
261,3
302,10
621,20
123,2
29,1
229,2
729,20
115,2
459,17
212,3
215,3
75,2
728,20
666,16
92,2
106,3
418,3
729,20
161,3
41,2
698,39
621,20
46,2
299,8
670,20
433,21
173,2
554,30
13,2
50,2
619,20
487,23
197,2
226,2
77,2
207,3
659,25
310,3
470,3
544,27
482,20
249,2
258,3
722,39
330,10
659,25
147,2
693,25
201,2
92,2
449,3
204,2
670,20
291,3
594,20
229,2
679,38
629,36
102,2
282,3
171,2
648,20
511,20
443,3
41,2
438,19
541,26
341,3
338,3
58,1
90,2
245,8
677,37
41,2
599,33
209,3
98,2
602,28
291,3
117,2
670,20
618,20
549,29
84,1
101,2
412,10
55,1
318,3
278,10
123,2
363,3
488,23
127,2
436,22
566,20
92,2
711,36
63,2
110,1
130,2
190,6
487,23
285,3
649,37
140,5
284,3
56,1
157,3
85,1
81,3
33,1
309,3
471,3
54,3
248,2
165,5
686,25
351,12
93,2
678,38
124,2
282,3
356,10
333,10
579,30
526,14
577,29
24,3
276,10
35,2
470,3
580,30
635,25
614,16
151,2
188,3
348,11
65,2
582,25
275,2
276,10
189,3
76,2
430,17
119,2
47,2
720,25
48,2
92,2
200,2
143,2
176,2
371,3
58,1
82,1
543,27
691,25
166,5
691,25
225,2
344,3
406,13
467,19
545,27
139,5
245,8
367,3
20,2
153,2
690,25
692,25
564,20
214,3
627,35
607,30
473,3
504,14
253,2
332,10
93,2
115,2
142,2
394,3
689,25
522,19
691,25
389,3
481,20
410,19
37,2
706,38
318,3
63,2
728,20
76,2
196,2
330,10
71,2
29,1
1,1
399,3
666,16
483,20
646,20
588,20
336,3
230,3
83,1
251,2
691,25
30,1
207,3
421,3
25,3
361,10
484,20
702,20
155,3
381,13
210,3
616,20
592,20
274,2
250,2
169,2
234,3
117,2
679,38
511,20
567,20
336,3
380,13
439,19
153,2
582,25
249,2
221,5
495,19
252,2
638,25
46,2
155,3
729,20
165,5
511,20
715,25
39,2
381,13
707,38
668,39
440,19
206,3
456,20
383,10
606,30
214,3
58,1
282,3
329,10
13,2
249,2
670,20
190,6
39,2
178,2
364,3
569,26
280,10
706,38
399,3
13,2
577,29
533,16
392,3
319,3
12,2
618,20
352,13
4,1
508,20
373,14
324,12
28,1
619,20
536,20
563,20
557,25
325,13
112,1
671,20
554,30
565,20
109,4
240,3
254,2
700,20
620,20
472,3
94,2
456,20
294,11
161,3
121,2
473,3
703,37
217,6
151,2
393,3
600,28
387,10
59,1
566,20
329,10
351,12
681,40
621,20
279,10
190,6
710,40
463,22
553,30
325,13
20,2
680,38
591,20
432,17
257,3
540,20
29,1
5,1
115,2
322,11
57,1
339,3
174,2
284,3
134,3
241,3
587,16
57,1
396,3
695,39
716,25
620,20
384,10
305,10
30,1
513,20
487,23
646,20
308,3
518,22
719,25
220,5
121,2
265,3
54,3
82,1
22,2
1,1
248,2
483,20
190,6
231,3
594,20
155,3
466,19
703,37
562,20
50,2
265,3
621,20
342,3
422,3
256,3
153,2
288,3
367,3
620,20
313,3
311,3
703,37
476,3
511,20
511,20
675,20
549,29
718,25
446,3
55,1
275,2
552,30
226,2
582,25
463,22
512,20
701,20
230,3
663,25
511,20
471,3
699,20
698,39
463,22
69,2
449,3
267,3
301,10
712,25
122,2
149,2
556,25
571,27
337,3
508,20
431,17
192,5
605,29
249,2
507,20
334,10
511,20
428,20
325,13
41,2
465,19
682,40
7,2
187,3
645,20
290,3
192,5
27,3
186,3
665,25
116,2
686,25
105,3
12,2
2,1
165,5
333,10
313,3
115,2
66,2
659,25
231,3
318,3
115,2
592,20
680,38
470,3
76,2
650,37
170,2
375,11
563,20
193,5
213,3
142,2
247,2
213,3
376,11
90,2
367,3
588,20
437,19
694,39
681,40
331,10
167,5
203,2
284,3
433,21
160,3
690,25
675,20
31,1
90,2
692,25
722,39
57,1
282,3
316,3
680,38
417,3
472,3
235,3
558,25
102,2
261,3
24,3
340,3
311,3
322,11
375,11
271,8
671,20
574,28
445,3
293,3
149,2
728,20
722,39
267,3
451,3
520,19
608,25
5,1
226,2
20,2
728,20
190,6
606,30
197,2
557,25
697,39
560,16
188,3
500,3
253,2
591,20
208,3
107,3
393,3
473,3
679,38
491,22
459,17
461,23
335,3
682,40
517,22
36,2
292,3
279,10
31,1
81,3
85,1
173,2
675,20
238,3
656,36
316,3
519,19
469,19
696,39
594,20
594,20
665,25
256,3
391,3
254,2
135,3
