FlowSOM_cluster,FlowSOM_metacluster
342,51
171,10
259,27
96,11
184,10
298,27
26,2
148,10
163,26
115,19
54,10
263,27
337,27
148,10
38,10
202,10
17,10
260,27
126,10
4,1
306,42
244,27
231,31
148,10
131,10
302,27
17,10
344,53
146,10
317,27
361,51
128,10
301,27
35,10
335,27
309,44
337,27
224,27
258,27
43,1
284,27
328,48
11,6
227,27
312,37
245,27
35,10
14,8
346,47
179,26
360,51
13,7
302,27
329,49
238,26
184,10
209,27
208,10
228,10
243,27
28,5
305,41
3,1
24,1
193,24
144,10
24,1
246,27
172,24
349,49
114,10
59,11
71,10
276,38
339,27
204,10
253,35
231,31
21,1
299,27
43,1
118,20
33,9
45,1
128,10
135,19
351,50
249,33
168,10
137,20
346,47
273,37
191,24
328,48
177,25
298,27
154,24
10,5
258,27
74,10
346,47
346,47
86,15
34,9
330,49
38,10
229,28
135,19
152,10
277,27
3,1
300,27
161,26
107,10
1,1
340,27
6,2
128,10
128,10
262,27
39,11
136,20
264,27
167,10
56,10
42,1
128,10
280,27
59,11
3,1
241,27
231,31
59,11
306,42
357,27
210,28
262,27
224,27
2,1
305,41
357,27
355,27
202,10
169,10
191,24
204,10
17,10
346,47
41,1
298,27
132,10
58,11
276,38
210,28
358,27
154,24
359,27
263,27
72,10
133,10
79,1
126,10
5,1
133,10
12,6
51,9
339,27
133,10
221,27
23,1
23,1
19,10
281,27
330,49
343,52
112,10
131,10
179,26
303,27
252,34
29,5
264,27
308,44
188,10
298,27
290,28
126,10
320,27
78,11
61,1
253,35
160,26
224,27
313,38
238,26
107,10
316,27
300,27
95,10
305,41
278,27
254,35
4,1
264,27
33,9
303,27
159,26
146,10
234,30
305,41
91,10
10,5
360,51
130,10
220,26
165,10
179,26
168,10
180,26
113,10
35,10
166,10
357,27
360,51
192,24
104,17
228,10
10,5
317,27
114,10
295,38
353,38
229,28
34,9
292,40
224,27
258,27
246,27
17,10
229,28
174,24
97,11
299,27
111,10
105,18
303,27
175,24
337,27
258,27
111,10
244,27
26,2
246,27
221,27
115,19
242,27
283,27
339,27
321,27
226,27
110,10
199,26
218,26
327,47
153,19
360,51
153,19
336,27
127,10
267,36
350,50
327,47
342,51
252,34
74,10
222,27
207,10
172,24
135,19
82,1
128,10
33,9
210,28
54,10
176,24
336,27
334,38
264,27
340,27
322,27
111,10
154,24
311,37
134,19
19,10
63,1
275,38
304,27
11,6
145,10
266,27
39,11
339,27
339,27
315,27
298,27
161,26
141,23
89,10
155,24
42,1
80,1
99,11
95,10
133,10
219,26
336,27
153,19
161,26
169,10
74,10
185,10
75,10
25,1
1,1
207,10
288,36
189,10
81,1
42,1
243,27
320,27
340,27
170,10
302,27
12,6
44,1
4,1
113,10
268,36
331,50
114,10
156,20
298,27
301,27
332,50
337,27
135,19
260,27
207,10
1,1
360,51
24,1
173,24
283,27
288,36
11,6
97,11
332,50
150,10
43,1
275,38
229,28
165,10
179,26
133,10
276,38
263,27
260,27
78,11
215,30
283,27
114,10
38,10
344,53
354,27
11,6
228,10
263,27
292,40
99,11
37,10
144,10
263,27
61,1
287,39
182,26
22,1
107,10
103,16
160,26
61,1
22,1
62,1
138,20
250,33
197,26
60,1
210,28
4,1
236,32
164,10
356,27
40,1
1,1
36,10
302,27
44,1
166,10
147,10
301,27
36,10
28,5
215,30
317,27
74,10
308,44
352,38
180,26
4,1
276,38
104,17
31,6
3,1
337,27
215,30
48,13
348,49
229,28
250,33
221,27
12,6
22,1
6,2
110,10
4,1
238,26
181,26
340,27
105,18
163,26
111,10
358,27
111,10
148,10
164,10
118,20
220,26
73,10
96,11
154,24
2,1
312,37
335,27
200,26
5,1
305,41
20,1
114,10
328,48
134,19
360,51
301,27
145,10
167,10
237,26
304,27
142,23
260,27
43,1
234,30
152,10
3,1
206,10
330,49
28,5
41,1
243,27
170,10
5,1
108,10
73,10
133,10
317,27
171,10
74,10
22,1
110,10
36,10
9,5
71,10
5,1
44,1
1,1
273,37
153,19
54,10
238,26
258,27
229,28
355,27
175,24
347,48
24,1
60,1
133,10
194,24
23,1
35,10
40,1
59,11
347,48
300,27
72,10
166,10
257,26
139,21
300,27
318,27
136,20
345,47
149,10
22,1
26,2
360,51
229,28
298,27
83,1
113,10
44,1
79,1
250,33
261,27
349,49
49,13
247,27
146,10
61,1
209,27
360,51
186,10
165,10
153,19
340,27
191,24
148,10
284,27
162,26
360,51
353,38
150,10
359,27
283,27
210,28
152,10
144,10
341,51
2,1
12,6
17,10
339,27
30,6
321,27
86,15
62,1
361,51
147,10
323,27
340,27
147,10
66,12
302,27
93,10
99,11
348,49
116,19
50,9
315,27
342,51
190,10
93,10
306,42
148,10
153,19
1,1
199,26
319,27
135,19
58,11
179,26
94,10
209,27
32,7
38,10
36,10
170,10
138,20
339,27
169,10
224,27
112,10
149,10
105,18
87,15
231,31
59,11
309,44
57,10
125,10
336,27
41,1
96,11
204,10
129,10
329,49
176,24
181,26
355,27
222,27
39,11
234,30
229,28
260,27
138,20
77,11
99,11
109,10
54,10
336,27
42,1
188,10
168,10
56,10
55,10
12,6
329,49
6,2
286,39
19,10
49,13
347,48
266,27
127,10
317,27
161,26
168,10
179,26
357,27
21,1
152,10
32,7
152,10
328,48
16,10
77,11
3,1
3,1
135,19
93,10
56,10
354,27
147,10
165,10
234,30
238,26
307,43
309,44
343,52
173,24
121,22
189,10
190,10
6,2
74,10
208,10
78,11
28,5
62,1
115,19
151,10
125,10
256,26
126,10
19,10
229,28
356,27
296,27
352,38
355,27
327,47
166,10
265,27
202,10
194,24
110,10
342,51
197,26
91,10
227,27
198,26
360,51
76,10
136,20
41,1
119,20
282,27
81,1
112,10
360,51
335,27
134,19
57,10
93,10
275,38
345,47
52,9
90,10
1,1
106,15
276,38
353,38
150,10
308,44
320,27
93,10
193,24
116,19
305,41
68,13
78,11
344,53
171,10
193,24
157,20
301,27
78,11
188,10
17,10
247,27
64,1
352,38
160,26
48,13
125,10
80,1
270,33
303,27
33,9
26,2
186,10
198,26
211,28
86,15
94,10
244,27
287,39
122,22
28,5
283,27
313,38
294,38
213,29
42,1
115,19
176,24
88,10
77,11
218,26
164,10
202,10
269,36
132,10
183,10
12,6
94,10
56,10
131,10
147,10
32,7
32,7
244,27
183,10
99,11
342,51
137,20
178,26
53,10
57,10
179,26
136,20
250,33
60,1
345,47
28,5
193,24
249,33
178,26
355,27
147,10
350,50
156,20
115,19
290,28
115,19
1,1
58,11
170,10
68,13
303,27
266,27
48,13
249,33
55,10
6,2
81,1
347,48
309,44
30,6
312,37
52,9
109,10
133,10
104,17
271,28
315,27
215,30
64,1
49,13
264,27
300,27
83,1
353,38
119,20
239,26
42,1
44,1
234,30
56,10
42,1
22,1
172,24
319,27
171,10
352,38
194,24
171,10
110,10
282,27
180,26
149,10
112,10
44,1
33,9
182,26
43,1
283,27
160,26
279,27
349,49
227,27
133,10
88,10
40,1
42,1
308,44
136,20
302,27
334,38
268,36
246,27
264,27
197,26
209,27
56,10
9,5
358,27
118,20
154,24
340,27
146,10
232,31
339,27
116,19
112,10
330,49
335,27
346,47
109,10
282,27
344,53
35,10
355,27
312,37
138,20
340,27
95,10
166,10
39,11
82,1
110,10
208,10
115,19
135,19
124,18
116,19
346,47
40,1
199,26
94,10
23,1
309,44
116,19
314,38
116,19
132,10
301,27
262,27
161,26
56,10
252,34
113,10
4,1
44,1
107,10
107,10
181,26
207,10
35,10
134,19
221,27
180,26
183,10
221,27
278,27
4,1
97,11
190,10
94,10
4,1
300,27
112,10
107,10
215,30
219,26
211,28
116,19
260,27
339,27
260,27
334,38
60,1
97,11
32,7
168,10
31,6
296,27
90,10
22,1
174,24
90,10
136,20
287,39
142,23
230,28
22,1
81,1
303,27
244,27
309,44
19,10
114,10
273,37
60,1
290,28
122,22
108,10
73,10
299,27
348,49
110,10
190,10
207,10
112,10
150,10
77,11
41,1
89,10
250,33
337,27
5,1
128,10
111,10
277,27
33,9
155,24
109,10
314,38
262,27
304,27
45,1
185,10
4,1
130,10
357,27
64,1
48,13
23,1
114,10
282,27
170,10
24,1
356,27
112,10
14,8
340,27
343,52
42,1
95,10
308,44
242,27
37,10
29,5
3,1
129,10
197,26
338,27
264,27
264,27
134,19
153,19
30,6
320,27
176,24
206,10
360,51
279,27
97,11
31,6
335,27
12,6
284,27
166,10
241,27
37,10
84,12
276,38
152,10
64,1
81,1
294,38
172,24
110,10
304,27
358,27
306,42
47,4
125,10
132,10
337,27
5,1
28,5
171,10
148,10
341,51
245,27
344,53
267,36
147,10
150,10
120,21
2,1
180,26
117,20
119,20
129,10
30,6
72,10
321,27
173,24
215,30
54,10
358,27
301,27
45,1
183,10
29,5
190,10
173,24
256,26
361,51
238,26
239,26
267,36
180,26
77,11
242,27
89,10
290,28
199,26
290,28
317,27
76,10
45,1
125,10
93,10
43,1
133,10
19,10
228,10
14,8
82,1
359,27
215,30
139,21
94,10
189,10
129,10
11,6
360,51
28,5
356,27
354,27
347,48
320,27
170,10
25,1
319,27
357,27
283,27
314,38
301,27
21,1
350,50
330,49
77,11
285,27
304,27
338,27
107,10
168,10
184,10
5,1
286,39
276,38
1,1
228,10
134,19
105,18
32,7
13,7
174,24
146,10
210,28
299,27
306,42
343,52
179,26
72,10
262,27
239,26
62,1
93,10
304,27
157,20
262,27
36,10
91,10
154,24
184,10
129,10
