FlowSOM_cluster,FlowSOM_metacluster
101,19
68,2
16,1
219,66
8,2
11,4
179,56
20,2
90,15
218,62
96,8
44,4
56,4
20,2
64,8
30,6
78,8
72,4
53,2
224,55
166,52
29,6
155,47
5,2
36,2
74,9
78,8
182,59
68,2
40,4
100,19
4,2
57,4
95,8
17,1
107,22
56,4
29,6
14,6
209,55
60,9
122,21
213,68
69,2
46,10
55,4
95,8
215,70
121,27
104,15
99,18
214,69
58,4
92,14
119,15
21,2
69,2
52,2
54,11
29,6
212,67
151,44
223,55
194,55
157,40
5,2
210,55
74,9
143,40
76,14
10,4
205,66
97,2
1,1
72,4
7,2
132,35
170,39
221,66
43,4
209,55
160,32
200,65
209,55
68,2
202,40
62,12
168,46
22,2
173,40
122,21
123,28
142,31
122,21
130,33
11,4
172,40
211,67
10,4
80,8
122,21
121,27
114,24
111,23
92,14
64,8
125,30
202,40
67,2
1,1
223,55
26,4
120,15
84,2
207,54
88,4
195,56
5,2
4,2
29,6
221,66
189,62
57,4
7,2
65,8
207,54
4,2
28,4
205,66
223,55
13,5
140,39
207,54
166,52
88,4
126,31
28,4
29,6
208,55
151,44
72,4
40,4
14,6
35,2
127,31
34,8
78,8
121,27
192,54
2,1
52,2
220,66
1,1
127,31
55,4
217,40
99,18
59,9
97,2
18,2
207,54
53,2
225,55
69,2
214,69
185,61
71,4
18,2
72,4
208,55
194,55
63,8
43,4
61,10
181,58
68,2
36,2
120,15
74,9
115,25
196,63
43,4
200,65
39,2
11,4
93,17
52,2
73,9
207,54
191,54
123,28
133,20
29,6
61,10
119,15
83,2
11,4
41,4
49,8
151,44
10,4
91,16
224,55
59,9
200,65
74,9
133,20
21,2
131,34
151,44
82,2
211,67
100,19
34,8
119,15
36,2
104,15
36,2
90,15
50,2
94,8
23,2
88,4
116,19
143,40
150,43
59,9
213,68
25,4
33,8
16,1
32,7
125,30
94,8
124,29
14,6
12,4
74,9
78,8
126,31
172,40
204,66
26,4
19,2
114,24
59,9
158,40
11,4
2,1
34,8
30,6
179,56
59,9
72,4
217,40
44,4
59,9
70,4
73,9
55,4
83,2
104,15
103,20
122,21
187,40
116,19
202,40
10,4
53,2
152,45
77,12
122,21
116,19
115,25
66,2
15,5
10,4
187,40
203,62
193,55
5,2
200,65
126,31
95,8
145,32
39,2
17,1
59,9
85,4
87,4
19,2
188,40
109,23
202,40
64,8
177,55
46,10
45,9
213,68
5,2
60,9
221,66
71,4
71,4
31,7
11,4
120,15
134,36
98,11
188,40
194,55
191,54
205,66
50,2
69,2
103,20
26,4
202,40
120,15
37,2
82,2
7,2
79,8
194,55
222,54
38,2
154,38
37,2
162,50
208,55
29,6
26,4
42,4
53,2
58,4
213,68
194,55
224,55
51,2
168,46
61,10
10,4
158,40
27,4
86,4
77,12
56,4
203,62
13,5
24,2
223,55
116,19
194,55
188,40
44,4
168,46
198,64
204,66
62,12
37,2
209,55
46,10
126,31
5,2
104,15
18,2
31,7
44,4
56,4
207,54
131,34
44,4
25,4
49,8
182,59
3,1
213,68
99,18
44,4
124,29
161,49
65,8
5,2
44,4
207,54
137,37
105,15
178,55
98,11
149,42
134,36
208,55
193,55
208,55
144,32
154,38
133,20
206,54
110,23
178,55
