FlowSOM_cluster,FlowSOM_metacluster
101,8
68,2
16,1
219,25
8,2
11,1
179,25
20,2
90,6
218,14
96,2
44,1
56,1
20,2
64,2
30,1
78,2
72,1
53,2
224,25
166,22
29,1
155,17
5,2
36,2
74,1
78,2
182,28
68,2
40,1
100,8
4,2
57,1
95,2
17,1
107,7
56,1
29,1
14,1
209,25
60,1
122,9
213,32
69,2
46,4
55,1
95,2
215,33
121,9
104,6
99,2
214,32
58,1
92,5
119,6
21,2
69,2
52,2
54,2
29,1
212,31
151,21
223,25
194,25
157,14
5,2
210,25
74,1
143,14
76,5
10,1
205,25
97,2
1,1
72,1
7,2
132,15
170,17
221,25
43,1
209,25
160,14
200,30
209,25
68,2
202,14
62,4
168,16
22,2
173,14
122,9
123,13
142,14
122,9
130,15
11,1
172,14
211,31
10,1
80,2
122,9
121,9
114,11
111,10
92,5
64,2
125,10
202,14
67,2
1,1
223,25
26,1
120,6
84,2
207,25
88,1
195,25
5,2
4,2
29,1
221,25
189,14
57,1
7,2
65,2
207,25
4,2
28,1
205,25
223,25
13,1
140,17
207,25
166,22
88,1
126,14
28,1
29,1
208,25
151,21
72,1
40,1
14,1
35,2
127,14
34,2
78,2
121,9
192,25
2,1
52,2
220,25
1,1
127,14
55,1
217,14
99,2
59,1
97,2
18,2
207,25
53,2
225,25
69,2
214,32
185,30
71,1
18,2
72,1
208,25
194,25
63,2
43,1
61,4
181,27
68,2
36,2
120,6
74,1
115,12
196,31
43,1
200,30
39,2
11,1
93,7
52,2
73,1
207,25
191,25
123,13
133,6
29,1
61,4
119,6
83,2
11,1
41,1
49,2
151,21
10,1
91,5
224,25
59,1
200,30
74,1
133,6
21,2
131,15
151,21
82,2
211,31
100,8
34,2
119,6
36,2
104,6
36,2
90,6
50,2
94,2
23,2
88,1
116,8
143,14
150,20
59,1
213,32
25,1
33,2
16,1
32,4
125,10
94,2
124,13
14,1
12,1
74,1
78,2
126,14
172,14
204,25
26,1
19,2
114,11
59,1
158,14
11,1
2,1
34,2
30,1
179,25
59,1
72,1
217,14
44,1
59,1
70,1
73,1
55,1
83,2
104,6
103,6
122,9
187,14
116,8
202,14
10,1
53,2
152,22
77,4
122,9
116,8
115,12
66,2
15,1
10,1
187,14
203,14
193,25
5,2
200,30
126,14
95,2
145,14
39,2
17,1
59,1
85,1
87,1
19,2
188,14
109,10
202,14
64,2
177,25
46,4
45,1
213,32
5,2
60,1
221,25
71,1
71,1
31,4
11,1
120,6
134,6
98,2
188,14
194,25
191,25
205,25
50,2
69,2
103,6
26,1
202,14
120,6
37,2
82,2
7,2
79,2
194,25
222,25
38,2
154,16
37,2
162,23
208,25
29,1
26,1
42,1
53,2
58,1
213,32
194,25
224,25
51,2
168,16
61,4
10,1
158,14
27,1
86,1
77,4
56,1
203,14
13,1
24,2
223,25
116,8
194,25
188,14
44,1
168,16
198,32
204,25
62,4
37,2
209,25
46,4
126,14
5,2
104,6
18,2
31,4
44,1
56,1
207,25
131,15
44,1
25,1
49,2
182,28
3,1
213,32
99,2
44,1
124,13
161,23
