FlowSOM_cluster,FlowSOM_metacluster
380,9
187,1
20,4
851,46
62,1
165,4
632,33
460,1
146,5
881,46
456,2
140,4
223,4
461,1
392,2
115,5
511,2
258,4
216,1
751,34
810,51
47,4
681,41
459,1
37,2
292,4
511,2
689,45
430,1
135,4
412,9
488,1
255,4
484,2
69,3
536,19
223,4
53,4
16,4
664,34
172,4
539,20
620,26
404,1
268,8
108,4
484,2
625,32
570,20
150,5
413,9
593,18
200,4
507,19
86,5
94,1
188,1
183,1
373,1
17,4
528,17
899,55
842,34
722,34
828,47
493,1
691,34
232,4
769,47
449,12
128,1
759,46
517,1
44,3
114,4
522,1
386,6
710,41
816,34
108,4
693,34
702,31
534,15
788,46
277,1
884,47
358,8
716,42
34,1
737,31
570,20
897,54
831,47
568,27
445,11
103,3
827,47
529,17
128,1
425,2
599,27
600,27
579,22
546,2
448,12
392,2
864,52
885,47
245,1
44,3
872,34
167,4
57,5
279,1
879,34
347,4
631,33
464,1
489,1
18,4
873,34
794,31
199,4
492,1
423,2
878,34
429,1
109,4
758,46
842,34
51,4
683,41
879,34
810,51
346,4
833,52
111,4
54,4
695,34
900,55
287,4
222,4
84,4
242,1
831,47
7,2
511,2
600,27
784,34
132,4
248,1
820,46
71,3
862,52
284,4
824,47
375,10
172,4
485,2
281,1
879,34
248,1
872,34
280,1
591,26
503,15
343,1
280,1
115,5
784,34
753,34
451,2
139,4
450,12
750,49
306,1
36,2
150,5
292,4
772,41
586,16
169,4
595,32
182,1
166,4
506,19
248,1
258,4
879,34
696,34
415,11
177,5
54,4
299,8
56,5
248,1
103,3
136,4
331,2
899,55
45,4
447,12
812,34
201,4
679,38
263,4
208,5
84,4
354,6
900,55
398,1
529,17
349,9
489,1
116,5
93,1
119,5
213,1
90,5
302,2
483,2
3,1
317,4
383,9
769,47
641,36
233,4
559,17
137,4
302,2
13,3
268,8
893,52
514,2
896,54
16,4
195,4
262,4
512,2
893,52
796,47
730,46
107,4
399,1
580,23
141,4
738,47
103,3
133,4
428,1
113,4
632,33
231,4
51,4
882,46
82,4
171,4
315,4
318,4
313,4
369,1
149,5
148,5
599,27
884,47
383,9
885,47
161,4
246,1
808,48
390,8
569,20
353,6
772,41
455,2
21,4
211,1
857,47
854,47
755,34
463,1
595,32
892,52
425,2
738,47
159,1
70,3
200,4
347,4
114,4
428,1
826,47
417,12
884,47
421,2
635,34
270,8
174,4
589,26
464,1
292,4
817,34
84,4
255,4
72,3
104,4
58,5
25,5
370,1
824,47
753,34
876,34
699,46
272,2
250,1
178,5
132,4
886,47
88,5
241,1
367,1
1,1
423,2
723,34
874,34
152,1
685,42
215,1
666,34
813,34
16,4
195,4
318,4
214,1
229,4
591,26
722,34
842,34
272,2
748,43
300,8
160,1
706,31
134,4
348,4
359,8
223,4
793,31
50,4
151,1
848,34
383,9
722,34
827,47
141,4
716,42
649,26
792,46
360,8
34,1
663,33
270,8
892,52
95,1
119,5
280,1
41,3
141,4
195,4
849,34
325,6
141,4
159,1
391,2
690,45
130,3
590,26
405,10
140,4
896,54
606,34
365,2
127,1
142,4
696,34
868,55
29,5
781,34
549,22
643,24
26,5
696,34
755,34
784,34
705,31
774,42
208,5
727,34
863,52
781,34
210,5
433,1
250,1
727,34
872,34
484,2
289,4
663,33
521,1
431,1
314,4
457,1
496,17
296,6
190,4
303,1
596,19
9,3
90,5
783,34
11,3
642,36
563,15
871,34
222,4
325,6
466,16
510,12
893,52
774,42
21,4
561,26
785,34
871,34
310,1
751,34
56,5
30,5
347,4
581,23
118,5
428,1
345,4
457,1
490,1
493,1
700,46
118,5
305,1
821,46
825,47
816,34
269,8
70,3
58,5
721,34
870,55
696,34
271,2
538,12
884,47
382,9
197,4
190,4
32,1
210,5
52,4
25,5
256,4
723,34
355,6
248,1
842,34
121,1
419,8
557,17
757,34
83,4
213,1
871,34
246,1
336,1
280,1
190,4
276,1
336,1
785,34
304,1
7,2
498,17
368,1
841,34
723,34
875,34
447,12
885,47
456,2
86,5
193,4
864,52
176,5
768,47
509,12
722,34
877,34
250,1
887,47
723,34
484,2
729,46
848,34
510,12
196,4
367,1
521,1
24,4
645,24
167,4
313,4
794,31
629,27
6,2
781,34
602,33
412,9
894,52
165,4
636,34
68,1
753,34
754,34
805,42
108,4
449,12
501,18
232,4
431,1
697,34
187,1
412,9
32,1
124,1
886,47
316,4
830,47
35,1
171,4
58,5
413,9
100,3
96,1
322,9
169,4
832,52
243,1
464,1
408,9
843,34
561,26
512,2
84,4
470,17
257,4
609,22
756,34
410,9
431,1
291,4
317,4
401,1
640,35
260,4
365,2
699,46
480,12
822,46
532,18
70,3
350,9
342,1
488,1
810,51
66,1
856,47
874,34
89,5
229,4
884,47
820,46
88,5
304,1
217,1
532,18
421,2
457,1
244,1
704,31
285,4
214,1
46,4
336,1
6,2
581,23
578,22
681,41
754,34
536,19
393,2
520,1
283,4
817,34
820,46
522,1
487,1
418,8
887,47
30,5
223,4
22,4
873,34
354,6
708,31
257,4
734,31
790,46
700,46
400,1
456,2
283,4
726,34
181,1
34,1
364,2
426,2
591,26
508,12
631,33
838,48
331,2
531,18
569,20
292,4
432,1
130,3
28,5
212,1
119,5
434,1
844,34
158,1
532,18
217,1
538,12
511,2
791,46
814,34
843,34
793,31
279,1
422,2
130,3
460,1
430,1
356,6
56,5
657,40
536,19
750,49
798,47
584,24
155,1
372,1
661,33
336,1
432,1
880,46
526,17
636,34
881,46
275,1
522,1
56,5
216,1
421,2
894,52
222,4
72,3
451,2
253,4
598,27
462,1
202,4
24,4
888,47
278,1
409,9
237,5
97,1
189,1
118,5
383,9
362,2
794,31
784,34
703,31
168,4
667,34
245,1
382,9
100,3
853,47
393,2
364,2
270,8
630,27
473,15
371,1
871,34
550,23
13,3
298,8
273,1
597,19
283,4
366,2
889,47
822,46
899,55
472,15
849,34
720,45
245,1
829,47
707,31
198,4
850,46
181,1
482,2
232,4
634,34
8,3
179,5
466,16
463,1
667,34
684,42
174,4
474,15
663,33
2,1
89,5
891,52
609,22
304,1
114,4
807,48
583,24
527,17
291,4
299,8
11,3
741,41
813,34
852,46
767,31
518,1
790,46
148,5
155,1
17,4
745,42
248,1
493,1
621,26
304,1
336,1
37,2
430,1
563,15
563,15
164,4
493,1
730,46
352,9
702,31
150,5
516,2
422,2
149,5
794,31
774,42
727,34
629,27
526,17
888,47
746,48
120,5
252,4
518,1
419,8
705,31
881,46
566,19
882,46
875,34
789,46
211,1
472,15
172,4
235,4
496,17
804,42
454,2
631,33
668,34
539,20
537,19
650,26
299,8
444,15
340,1
280,1
612,36
740,41
70,3
295,6
753,34
501,18
170,4
228,4
605,34
69,3
733,31
18,4
844,34
754,34
356,6
422,2
724,34
786,34
798,47
314,4
245,1
9,3
888,47
276,1
