FlowSOM_cluster,FlowSOM_metacluster
8,4
24,1
59,20
118,47
1,1
49,3
87,34
13,8
71,26
118,47
45,8
30,9
27,3
12,1
56,8
52,3
67,25
17,3
15,1
99,35
22,11
39,3
102,44
12,1
36,8
19,9
68,25
32,12
13,8
38,3
8,4
12,1
18,3
45,8
58,20
101,43
37,3
39,3
60,3
109,35
30,9
100,42
66,19
24,1
80,31
17,3
45,8
53,18
111,49
93,26
5,2
53,18
29,9
90,36
72,26
2,1
15,1
15,1
5,2
39,3
55,16
11,7
88,35
99,35
105,40
24,1
88,35
29,9
116,40
89,36
15,1
119,48
34,14
61,3
52,3
1,1
91,37
102,44
120,35
28,3
109,35
96,41
103,45
87,34
24,1
117,47
68,25
21,10
14,1
95,40
100,42
112,50
115,40
90,36
94,39
49,3
105,40
55,16
48,3
45,8
111,49
111,49
84,32
34,14
90,36
56,8
114,45
117,47
25,1
49,3
88,35
27,3
72,26
26,1
109,35
7,3
77,30
12,1
35,1
52,3
120,35
107,47
29,9
1,1
56,8
109,35
23,1
28,3
120,35
110,35
50,17
102,44
109,35
22,11
6,3
114,45
39,3
62,21
110,35
11,7
17,3
6,3
52,3
14,1
115,40
2,1
67,25
111,49
98,35
49,3
15,1
119,48
59,20
115,40
6,3
117,47
5,2
40,3
34,14
26,1
109,35
15,1
88,35
26,1
54,19
43,15
16,3
26,1
52,3
110,35
88,35
57,8
28,3
79,31
33,13
24,1
13,8
71,26
42,9
9,5
44,16
28,3
53,18
15,1
49,3
103,45
15,1
18,3
109,35
121,35
112,50
81,26
39,3
79,31
72,26
12,1
37,3
38,3
56,8
11,7
61,3
90,36
99,35
29,9
43,15
42,9
93,26
52,3
92,38
11,7
35,1
55,16
8,4
13,8
2,1
2,1
71,26
14,1
71,26
36,8
46,8
1,1
7,3
8,4
115,40
75,28
29,9
66,19
38,3
47,8
70,20
58,20
114,45
34,14
113,51
39,3
49,3
41,9
67,25
114,45
105,40
108,48
38,3
35,1
84,32
30,9
95,40
37,3
60,3
13,8
40,3
87,34
29,9
50,17
117,47
40,3
29,9
6,3
17,3
16,3
35,1
71,26
81,26
111,49
117,47
8,4
117,47
60,3
25,1
10,6
78,31
111,49
8,4
9,5
46,8
50,17
38,3
116,40
117,47
98,35
12,1
103,45
114,45
45,8
95,40
48,3
58,20
29,9
7,3
41,9
13,8
116,40
112,50
117,47
57,8
99,35
79,31
41,9
66,19
12,1
19,9
120,35
52,3
52,3
59,20
49,3
71,26
73,26
23,1
107,47
99,35
121,35
121,35
36,8
26,1
81,26
60,3
117,47
83,26
14,1
45,8
1,1
57,8
88,35
110,35
15,1
21,10
15,1
97,35
110,35
39,3
60,3
27,3
4,1
29,9
54,19
99,35
88,35
25,1
10,6
79,31
48,3
106,41
49,3
7,3
78,31
27,3
107,47
50,17
3,1
110,35
8,4
88,35
116,40
30,9
21,10
66,19
108,48
78,31
14,1
109,35
70,20
114,45
12,1
71,26
26,1
70,20
30,9
60,3
109,35
92,38
30,9
26,1
46,8
33,13
48,3
54,19
5,2
28,3
113,51
97,35
46,8
15,1
40,3
109,35
11,7
83,26
98,35
23,1
74,27
93,26
109,35
98,35
98,35
106,41
10,6
93,26
120,35
114,45
99,35
82,26
15,1
26,1
121,35
110,35
45,8
18,3
87,34
1,1
12,1
16,3
45,8
55,16
92,38
37,3
46,8
101,43
68,25
71,26
99,35
59,20
75,28
54,19
88,35
37,3
92,38
65,24
100,42
114,45
10,6
50,17
54,19
98,35
77,30
26,1
88,35
72,26
83,26
7,3
63,22
71,26
13,8
6,3
45,8
13,8
2,1
108,48
81,26
46,8
118,47
116,40
110,35
80,31
59,20
71,26
88,35
11,7
121,35
36,8
100,42
117,47
8,4
18,3
15,1
1,1
82,26
51,3
72,26
52,3
109,35
92,38
25,1
110,35
3,1
78,31
55,16
98,35
52,3
14,1
88,35
25,1
47,8
26,1
48,3
25,1
46,8
98,35
25,1
13,8
55,16
35,1
88,35
87,34
110,35
112,50
117,47
45,8
72,26
60,3
114,45
60,3
105,40
100,42
99,35
120,35
26,1
105,40
88,35
67,25
120,35
120,35
100,42
27,3
35,1
2,1
61,3
115,40
27,3
16,3
106,41
111,49
36,8
98,35
87,34
8,4
113,51
49,3
97,35
47,8
99,35
109,35
10,6
38,3
90,36
65,24
31,9
25,1
121,35
24,1
8,4
1,1
2,1
95,40
7,3
115,40
13,8
30,9
73,26
8,4
58,20
25,1
7,3
28,3
115,40
25,1
24,1
7,3
110,35
54,19
67,25
52,3
44,16
17,3
85,32
98,35
8,4
12,1
19,9
7,3
12,1
64,23
19,9
46,8
121,35
89,36
118,47
43,15
59,20
8,4
4,1
47,8
22,11
13,8
116,40
110,35
71,26
6,3
117,47
118,47
71,26
46,8
24,1
43,15
56,8
45,8
4,1
96,41
52,3
25,1
51,3
13,8
13,8
63,22
85,32
102,44
109,35
101,43
56,8
2,1
16,3
110,35
119,48
2,1
23,1
90,36
95,40
83,26
6,3
50,17
110,35
92,38
114,45
17,3
106,41
119,48
108,48
23,1
34,14
37,3
110,35
14,1
1,1
47,8
45,8
54,19
90,36
77,30
11,7
57,8
44,16
100,42
19,9
15,1
48,3
71,26
14,1
71,26
6,3
110,35
25,1
43,15
25,1
90,36
67,25
119,48
110,35
110,35
95,40
47,8
56,8
48,3
12,1
12,1
92,38
72,26
32,12
101,43
33,13
116,40
74,27
24,1
4,1
88,35
35,1
15,1
119,48
55,16
121,35
118,47
25,1
12,1
72,26
24,1
57,8
114,45
37,3
59,20
68,25
6,3
111,49
12,1
29,9
62,21
105,40
25,1
8,4
