FlowSOM_cluster,FlowSOM_metacluster
115,59
107,52
149,67
4,2
146,52
137,62
53,29
131,52
155,65
5,3
70,32
164,68
114,58
131,52
84,32
147,58
73,41
150,58
94,52
28,9
78,43
163,58
104,56
131,52
110,32
128,58
73,41
39,20
132,52
137,62
115,59
118,52
139,58
58,32
113,53
36,17
114,58
163,58
148,62
16,1
164,68
49,25
12,7
107,52
101,54
123,62
58,32
37,18
50,26
142,65
129,59
24,13
152,58
61,34
156,65
146,52
121,52
145,52
120,61
148,62
13,8
65,38
27,9
28,9
8,4
106,52
40,9
153,68
21,4
75,34
135,62
3,2
57,32
112,53
147,58
146,52
102,55
104,56
2,1
151,62
54,9
31,15
23,12
54,9
81,32
6,3
73,41
103,48
157,52
33,15
63,36
62,35
9,4
49,25
46,23
137,62
7,4
26,8
135,62
71,32
50,26
50,26
80,45
46,23
75,34
72,41
47,16
6,3
108,52
112,53
14,9
138,62
155,65
94,52
16,1
128,58
53,29
106,52
131,52
148,62
14,9
18,10
152,58
144,52
71,32
16,1
118,52
136,62
2,1
14,9
149,67
104,56
16,1
78,43
154,58
34,11
163,58
147,58
28,9
65,38
126,58
111,53
147,58
157,52
22,11
97,32
60,33
50,26
15,9
125,62
109,52
3,2
100,53
22,11
139,58
7,4
141,64
164,68
57,32
123,62
16,1
94,52
27,9
108,52
24,13
10,5
147,58
110,32
126,58
15,9
28,9
73,41
151,62
88,42
52,28
83,32
97,32
142,65
154,58
116,60
25,14
151,62
23,12
121,52
124,62
36,17
94,52
127,58
16,1
29,1
62,35
156,65
148,62
88,42
156,65
94,52
113,53
138,62
85,41
65,38
148,62
76,36
41,9
153,68
23,12
167,68
142,65
147,58
130,63
65,38
95,52
26,8
115,59
70,32
155,65
133,52
142,65
145,52
142,65
110,32
59,33
145,52
114,58
115,59
21,4
79,44
152,58
12,7
123,62
98,32
101,54
99,53
35,16
59,33
48,24
160,70
148,62
167,68
60,33
35,16
33,15
17,2
123,62
96,32
80,45
164,68
21,4
113,53
125,62
70,32
163,58
53,29
153,68
150,58
6,3
163,58
152,58
114,58
127,58
123,62
95,52
142,65
142,65
49,25
6,3
115,59
20,4
125,62
95,52
78,43
74,42
49,25
129,59
116,60
84,32
161,67
122,52
7,4
6,3
15,9
106,52
23,12
34,11
58,32
44,15
111,53
113,53
152,58
128,58
127,58
96,32
7,4
61,34
6,3
72,41
42,9
88,42
165,68
12,7
119,52
166,68
2,1
127,58
139,58
100,53
137,62
155,65
168,71
69,32
19,10
28,9
29,1
30,1
110,32
94,52
156,65
125,62
20,4
169,65
122,52
82,32
158,52
98,32
40,9
1,1
135,62
103,48
133,52
30,1
28,9
148,62
125,62
139,58
121,52
151,62
24,13
40,9
27,9
109,52
91,49
88,42
110,32
32,15
137,62
128,58
74,42
114,58
19,10
150,58
134,52
14,9
115,59
40,9
7,4
164,68
103,48
12,7
18,10
74,42
157,52
54,9
101,54
35,16
132,52
169,65
111,53
100,53
164,68
125,62
16,1
130,63
164,68
110,32
84,32
39,20
111,53
12,7
141,64
164,68
48,24
43,21
98,32
93,51
164,68
28,9
90,48
169,65
41,9
93,51
92,50
156,65
29,1
15,9
15,9
32,15
90,48
156,65
2,1
34,11
41,9
143,66
119,52
111,53
2,1
14,9
59,33
151,62
54,9
145,52
118,52
139,58
70,32
13,8
130,63
123,62
84,32
36,17
86,46
142,65
41,9
100,53
79,44
24,13
27,9
114,58
130,63
11,6
76,36
35,16
90,48
150,58
24,13
15,9
40,9
95,52
41,9
155,65
169,65
154,58
159,69
155,65
70,32
140,58
70,32
144,52
106,52
17,2
155,65
96,32
4,2
7,4
28,9
87,46
113,53
169,65
40,9
65,38
29,1
110,32
76,36
6,3
115,59
139,58
135,62
146,52
143,66
162,58
168,71
127,58
14,9
130,63
108,52
27,9
134,52
75,34
13,8
15,9
147,58
121,52
27,9
95,52
83,32
95,52
124,62
132,52
83,32
15,9
109,52
98,32
13,8
82,32
40,9
54,9
1,1
62,35
19,10
71,32
155,65
148,62
47,16
154,58
21,4
76,36
28,9
2,1
108,52
20,4
27,9
59,33
2,1
2,1
76,36
138,62
82,32
144,52
160,70
22,11
138,62
123,62
32,15
50,26
97,32
41,9
53,29
115,59
47,16
137,62
42,9
110,32
41,9
30,1
90,48
136,62
75,34
25,14
153,68
132,52
29,1
107,52
115,59
158,52
132,52
20,4
154,58
9,4
132,52
164,68
168,71
115,59
99,53
96,32
128,58
151,62
22,11
108,52
106,52
128,58
28,9
24,13
73,41
147,58
25,14
139,58
80,45
15,9
115,59
145,52
165,68
114,58
118,52
67,40
165,68
96,32
30,1
89,47
5,3
24,13
99,53
115,59
120,61
81,32
78,43
131,52
20,4
14,9
142,65
154,58
6,3
3,2
155,65
96,32
94,52
24,13
72,41
70,32
121,52
31,15
147,58
95,52
160,70
83,32
97,32
159,69
68,22
104,56
15,9
36,17
70,32
145,52
123,62
28,9
4,2
146,52
118,52
61,34
20,4
169,65
114,58
161,67
14,9
130,63
35,16
150,58
32,15
4,2
17,2
118,52
57,32
123,62
28,9
121,52
144,52
98,32
58,32
24,13
76,36
53,29
65,38
85,41
25,14
63,36
166,68
119,52
124,62
169,65
157,52
142,65
94,52
14,9
108,52
10,5
107,52
49,25
60,33
4,2
27,9
27,9
19,10
81,32
72,41
124,62
118,52
132,52
130,63
156,65
38,19
36,17
52,28
8,4
92,50
133,52
120,61
40,9
82,32
145,52
16,1
13,8
30,1
5,3
109,52
106,52
156,65
107,52
73,41
47,16
114,58
112,53
73,41
114,58
49,25
145,52
152,58
162,58
21,4
95,52
129,59
142,65
131,52
123,62
155,65
129,59
97,32
18,10
15,9
31,15
151,62
29,1
96,32
115,59
113,53
6,3
71,32
