FlowSOM_cluster,FlowSOM_metacluster
237,34
326,37
423,38
10,2
411,37
403,38
106,17
371,37
255,27
11,3
246,37
360,38
343,38
391,37
332,37
387,38
270,40
381,38
325,37
22,1
84,13
385,38
142,18
371,37
373,37
298,38
291,40
63,10
348,37
344,38
238,34
370,37
362,38
268,37
376,41
228,36
343,38
379,38
386,38
64,1
338,38
208,33
16,6
324,38
336,40
320,38
268,37
99,14
210,31
212,27
217,34
58,6
340,38
251,33
213,27
430,37
304,37
346,37
282,39
406,38
19,7
147,16
3,1
65,1
158,4
347,37
86,1
276,38
97,4
273,40
417,37
29,2
244,37
399,41
387,38
411,37
198,32
162,18
5,1
427,38
64,1
112,4
77,11
85,1
348,37
96,4
313,40
124,15
434,37
115,4
210,31
186,25
180,4
208,33
200,4
405,38
54,4
19,7
386,38
288,37
188,31
188,31
132,21
226,35
251,33
311,37
184,29
12,3
285,37
420,41
3,1
384,38
213,27
263,37
6,1
280,38
108,1
369,37
349,37
383,38
7,1
52,2
340,38
411,37
310,37
6,1
349,37
361,38
28,1
3,1
423,38
121,18
64,1
84,13
322,38
203,29
380,38
400,38
47,1
147,16
321,38
323,38
387,38
394,37
181,4
373,37
269,37
188,31
46,1
440,41
285,37
10,2
399,41
202,4
324,38
53,4
261,39
339,38
245,37
438,37
6,1
325,37
3,1
417,37
37,6
56,11
385,38
417,37
366,38
66,1
65,1
312,37
360,38
315,40
21,9
306,37
372,37
232,27
298,38
239,34
40,7
361,38
78,11
436,37
405,38
249,36
346,37
321,38
6,1
48,1
187,25
213,27
400,38
314,40
234,27
349,37
419,41
363,38
353,37
147,16
386,38
230,33
23,1
339,38
77,11
296,38
191,27
348,37
219,32
147,16
329,37
39,7
216,34
351,37
255,27
409,37
212,27
414,37
211,27
395,37
268,37
434,37
322,38
238,34
178,4
151,24
282,39
38,6
427,38
417,37
378,41
356,40
183,29
247,35
185,30
386,38
404,38
297,38
290,37
183,29
116,4
72,2
427,38
328,37
152,21
317,38
156,4
419,41
440,41
330,37
380,38
106,17
319,38
401,38
12,3
380,38
339,38
322,38
299,38
303,38
263,37
233,27
213,27
188,31
96,4
238,34
96,4
440,41
305,37
104,16
272,40
188,31
236,34
239,34
288,37
422,38
428,38
75,4
74,4
67,1
369,37
98,11
182,29
267,37
156,4
437,37
398,41
277,38
280,38
278,38
329,37
138,4
207,25
96,4
312,37
89,1
315,40
337,38
17,6
368,37
316,38
7,1
256,38
385,38
398,41
425,38
232,27
194,23
262,39
74,4
44,1
26,1
49,1
374,37
345,38
235,27
440,41
96,4
232,27
394,37
287,37
432,37
309,37
65,1
4,1
429,37
144,15
347,37
68,1
46,1
386,38
384,38
300,38
436,37
298,38
17,6
43,1
2,1
374,37
124,15
294,40
397,41
157,4
343,38
280,38
271,40
343,38
95,4
423,38
429,37
24,1
238,34
65,1
136,4
359,38
144,15
16,6
51,2
293,40
394,37
64,1
378,41
183,29
348,37
212,27
396,37
377,41
360,38
384,38
28,1
220,32
359,38
438,37
353,37
42,10
418,41
17,6
261,39
360,38
185,30
90,2
309,37
327,37
358,38
47,1
125,16
254,27
88,1
262,39
174,28
192,27
47,1
25,1
67,1
134,4
101,15
191,27
27,1
203,29
88,1
170,27
367,37
344,38
27,1
3,1
268,37
340,38
65,1
410,37
370,37
303,38
330,37
61,7
220,32
427,38
288,37
228,36
335,40
211,27
44,1
399,41
151,24
57,11
23,1
344,38
219,32
61,7
231,33
204,29
101,15
299,38
58,6
67,1
1,1
265,37
22,1
214,27
253,27
280,38
388,42
212,27
330,37
324,38
330,37
391,37
389,37
71,2
212,27
287,37
31,2
75,4
24,1
336,40
398,41
254,27
22,1
126,16
26,1
396,37
208,33
33,3
259,34
362,38
345,38
411,37
170,27
358,38
193,27
321,38
64,1
240,32
285,37
3,1
429,37
272,40
18,7
28,1
379,38
435,37
1,1
305,37
265,37
265,37
427,38
284,37
307,37
25,1
372,37
309,37
19,7
242,35
1,1
107,17
4,1
187,25
74,4
246,37
214,27
364,38
204,29
323,38
136,4
231,33
44,1
5,1
438,37
117,4
45,1
268,37
26,1
7,1
231,33
383,38
244,37
389,37
421,38
176,28
363,38
427,38
156,4
189,31
373,37
88,1
106,17
238,34
184,29
384,38
68,1
376,41
66,1
50,2
101,15
406,38
273,40
36,6
295,38
328,37
48,1
305,37
238,34
433,37
326,37
55,4
300,38
180,4
391,37
338,38
232,27
238,34
418,41
329,37
260,34
339,38
202,4
414,37
347,37
279,38
46,1
37,6
290,37
385,38
60,7
342,38
133,4
67,1
237,34
413,37
279,38
300,38
370,37
130,20
298,38
287,37
49,1
252,33
32,3
80,11
377,41
258,34
304,37
329,37
105,16
371,37
76,4
4,1
233,27
363,38
75,4
10,2
212,27
287,37
285,37
58,6
311,37
330,37
305,37
113,4
385,38
414,37
400,38
330,37
351,37
152,21
132,21
141,18
65,1
228,36
331,37
367,37
303,38
24,1
10,2
389,37
350,37
272,40
97,4
253,27
343,38
422,38
3,1
219,32
183,29
342,38
114,4
9,2
71,2
370,37
246,37
439,41
24,1
435,37
413,37
375,37
267,37
58,6
208,33
108,1
126,16
312,37
36,6
209,33
277,38
346,37
439,41
232,27
435,37
212,27
324,38
4,1
437,37
57,11
305,37
229,33
291,40
30,2
25,1
2,1
74,4
265,37
311,37
418,41
370,37
391,37
219,32
213,27
83,12
229,33
21,9
95,4
195,28
326,37
283,39
86,1
266,37
368,37
50,2
40,7
49,1
11,3
416,37
389,37
214,27
347,37
312,37
184,29
366,38
441,41
313,40
323,38
189,31
390,37
317,38
215,23
97,4
285,37
216,34
190,27
327,37
324,38
233,27
260,34
352,37
73,2
45,1
113,4
361,38
48,1
308,37
238,34
419,41
32,3
310,37
309,37
378,41
189,31
56,11
283,39
3,1
388,42
378,41
356,40
373,37
228,36
343,38
308,37
138,4
11,3
147,16
35,5
85,1
42,10
437,37
159,4
115,4
363,38
28,1
436,37
269,37
295,38
90,2
334,40
191,27
61,7
390,37
48,1
143,15
298,38
77,11
85,1
433,37
233,27
160,4
132,21
354,37
282,39
124,15
174,28
40,7
359,38
336,40
378,41
140,18
46,1
11,3
116,4
243,37
9,2
233,27
347,37
366,38
123,15
328,37
389,37
37,6
394,37
309,37
352,37
370,37
57,11
78,11
319,38
390,37
71,2
258,34
93,4
190,27
223,35
310,37
212,27
53,4
122,15
27,1
189,31
19,7
117,4
123,15
211,27
324,38
370,37
272,40
135,4
11,3
227,36
11,3
5,1
8,2
436,37
35,5
338,38
296,38
61,7
122,15
267,37
128,17
69,1
187,25
229,33
38,6
336,40
56,11
305,37
417,37
151,24
162,18
398,41
220,32
87,1
35,5
318,38
320,38
90,2
377,41
92,4
365,38
24,1
65,1
199,32
288,37
44,1
109,1
75,4
341,38
326,37
334,40
117,4
307,37
329,37
384,38
232,27
373,37
306,37
66,1
98,11
254,27
64,1
339,38
191,27
424,38
273,40
367,37
285,37
222,35
28,1
44,1
228,36
73,2
318,38
397,41
123,15
298,38
297,38
190,27
304,37
310,37
39,7
301,38
29,2
53,4
301,38
367,37
141,18
323,38
32,3
309,37
272,40
419,41
188,31
328,37
359,38
63,10
268,37
327,37
271,40
114,4
301,38
374,37
390,37
7,1
90,2
328,37
325,37
11,3
96,4
388,42
32,3
189,31
49,1
233,27
286,37
65,1
229,33
73,2
357,41
11,3
372,37
340,38
384,38
235,27
330,37
140,18
287,37
88,1
85,1
349,37
349,37
253,27
436,37
268,37
33,3
422,38
211,27
347,37
423,38
364,38
87,1
51,2
284,37
416,37
22,1
362,38
330,37
349,37
198,32
234,27
181,4
32,3
403,38
385,38
403,38
416,37
27,1
51,2
59,6
412,37
16,6
419,41
244,37
45,1
137,4
283,39
73,2
103,15
194,23
182,29
88,1
48,1
298,38
385,38
228,36
311,37
416,37
186,25
27,1
227,36
195,28
347,37
265,37
341,38
231,33
369,37
283,39
415,37
309,37
328,37
30,2
46,1
262,39
101,15
385,38
1,1
371,37
351,37
425,38
77,11
53,4
285,37
357,41
381,38
358,38
65,1
411,37
2,1
416,37
322,38
88,1
61,7
44,1
395,37
361,38
434,37
65,1
323,38
330,37
99,14
322,38
21,9
44,1
374,37
228,36
379,38
311,37
39,7
2,1
350,37
190,27
364,38
339,38
318,38
33,3
96,4
16,6
301,38
95,4
429,37
238,34
425,38
51,2
36,6
419,41
37,6
338,38
390,37
402,38
291,40
109,1
399,41
305,37
90,2
47,1
336,40
178,4
286,37
337,38
323,38
105,16
18,7
367,37
346,37
323,38
22,1
40,7
416,37
413,37
259,34
339,38
63,10
103,15
370,37
394,37
175,28
2,1
232,27
72,2
112,4
370,37
38,6
244,37
278,38
97,4
220,32
246,37
323,38
341,38
85,1
347,37
59,6
305,37
179,4
235,27
238,34
214,27
235,27
103,15
211,27
9,2
379,38
262,39
249,36
233,27
227,36
344,38
354,37
87,1
349,37
308,37
64,1
417,37
312,37
282,39
99,14
89,1
281,38
220,32
175,28
286,37
429,37
391,37
16,6
217,34
40,7
324,38
419,41
187,25
384,38
436,37
43,1
324,38
322,38
298,38
377,41
341,38
24,1
292,40
272,40
30,2
316,38
358,38
365,38
242,35
393,37
326,37
1,1
125,16
421,38
5,1
283,39
33,3
152,21
58,6
79,11
138,4
367,37
203,29
427,38
84,13
21,9
232,27
245,37
381,38
366,38
26,1
308,37
337,38
97,4
380,38
311,37
243,37
54,4
413,37
370,37
394,37
385,38
198,32
326,37
296,38
223,35
295,38
385,38
245,37
364,38
133,4
287,37
177,4
259,34
356,40
172,23
409,37
322,38
379,38
70,1
208,33
356,40
268,37
434,37
295,38
99,14
350,37
427,38
394,37
85,1
264,37
321,38
47,1
44,1
359,38
324,38
212,27
212,27
278,38
211,27
393,37
24,1
196,28
342,38
362,38
78,11
329,37
419,41
37,6
135,4
354,37
312,37
277,38
29,2
192,27
48,1
261,39
314,40
230,33
