FlowSOM_cluster,FlowSOM_metacluster
8,4
24,1
59,13
118,24
1,1
49,3
87,19
13,1
71,15
118,24
45,1
30,3
27,3
12,1
56,1
52,3
67,1
17,3
15,1
99,21
22,7
39,3
102,26
12,1
36,1
19,3
68,1
32,8
13,1
38,3
8,4
12,1
18,3
45,1
58,13
101,25
37,3
39,3
60,3
109,21
30,3
100,22
66,11
24,1
80,13
17,3
45,1
53,12
111,28
93,15
5,2
53,12
29,3
90,22
72,15
2,1
15,1
15,1
5,2
39,3
55,11
11,7
88,21
99,21
105,24
24,1
88,21
29,3
116,24
89,22
15,1
119,21
34,1
61,3
52,3
1,1
91,23
102,26
120,21
28,3
109,21
96,24
103,27
87,19
24,1
117,24
68,1
21,6
14,1
95,24
100,22
112,29
115,24
90,22
94,2
49,3
105,24
55,11
48,3
45,1
111,28
111,28
84,20
34,1
90,22
56,1
114,27
117,24
25,1
49,3
88,21
27,3
72,15
26,1
109,21
7,3
77,19
12,1
35,1
52,3
120,21
107,24
29,3
1,1
56,1
109,21
23,1
28,3
120,21
110,21
50,3
102,26
109,21
22,7
6,3
114,27
39,3
62,3
110,21
11,7
17,3
6,3
52,3
14,1
115,24
2,1
67,1
111,28
98,21
49,3
15,1
119,21
59,13
115,24
6,3
117,24
5,2
40,3
34,1
26,1
109,21
15,1
88,21
26,1
54,11
43,10
16,3
26,1
52,3
110,21
88,21
57,1
28,3
79,13
33,9
24,1
13,1
71,15
42,3
9,5
44,11
28,3
53,12
15,1
49,3
103,27
15,1
18,3
109,21
121,21
112,29
81,15
39,3
79,13
72,15
12,1
37,3
38,3
56,1
11,7
61,3
90,22
99,21
29,3
43,10
42,3
93,15
52,3
92,23
11,7
35,1
55,11
8,4
13,1
2,1
2,1
71,15
14,1
71,15
36,1
46,1
1,1
7,3
8,4
115,24
75,17
29,3
66,11
38,3
47,1
70,13
58,13
114,27
34,1
113,29
39,3
49,3
41,3
67,1
114,27
105,24
108,21
38,3
35,1
84,20
30,3
95,24
37,3
60,3
13,1
40,3
87,19
29,3
50,3
117,24
40,3
29,3
6,3
17,3
16,3
35,1
71,15
81,15
111,28
117,24
8,4
117,24
60,3
25,1
10,6
78,13
111,28
8,4
9,5
46,1
50,3
38,3
116,24
117,24
98,21
12,1
103,27
114,27
45,1
95,24
48,3
58,13
29,3
7,3
41,3
13,1
116,24
112,29
117,24
57,1
99,21
79,13
41,3
66,11
12,1
19,3
120,21
52,3
52,3
59,13
49,3
71,15
73,15
23,1
107,24
99,21
121,21
121,21
36,1
26,1
81,15
60,3
117,24
83,15
14,1
45,1
1,1
57,1
88,21
110,21
15,1
21,6
15,1
97,21
110,21
39,3
60,3
27,3
4,1
29,3
54,11
99,21
88,21
25,1
10,6
79,13
48,3
106,24
49,3
7,3
78,13
27,3
107,24
50,3
3,1
110,21
8,4
88,21
116,24
30,3
21,6
66,11
108,21
78,13
14,1
109,21
70,13
114,27
12,1
71,15
26,1
70,13
30,3
60,3
109,21
92,23
30,3
26,1
46,1
33,9
48,3
54,11
5,2
28,3
113,29
97,21
46,1
15,1
40,3
109,21
11,7
83,15
98,21
23,1
74,16
93,15
109,21
98,21
98,21
106,24
10,6
93,15
120,21
114,27
99,21
82,15
15,1
26,1
121,21
110,21
45,1
18,3
87,19
1,1
12,1
16,3
45,1
55,11
92,23
37,3
46,1
101,25
68,1
71,15
99,21
59,13
75,17
54,11
88,21
37,3
92,23
65,10
100,22
114,27
10,6
50,3
54,11
98,21
77,19
26,1
88,21
72,15
83,15
7,3
63,3
71,15
13,1
6,3
45,1
13,1
2,1
108,21
81,15
46,1
118,24
116,24
110,21
80,13
59,13
71,15
88,21
11,7
121,21
36,1
100,22
117,24
8,4
18,3
15,1
1,1
82,15
51,3
72,15
52,3
109,21
92,23
25,1
110,21
3,1
78,13
55,11
98,21
52,3
14,1
88,21
25,1
47,1
26,1
48,3
25,1
46,1
98,21
25,1
13,1
55,11
35,1
88,21
87,19
110,21
112,29
117,24
45,1
72,15
60,3
114,27
60,3
105,24
100,22
99,21
120,21
26,1
105,24
88,21
67,1
120,21
120,21
100,22
27,3
35,1
2,1
61,3
115,24
27,3
16,3
106,24
111,28
36,1
98,21
87,19
8,4
113,29
49,3
97,21
47,1
99,21
109,21
10,6
38,3
90,22
65,10
31,3
25,1
121,21
24,1
8,4
1,1
2,1
95,24
7,3
115,24
13,1
30,3
73,15
8,4
58,13
25,1
7,3
28,3
115,24
25,1
24,1
7,3
110,21
54,11
67,1
52,3
44,11
17,3
85,20
98,21
8,4
12,1
19,3
7,3
12,1
64,14
19,3
46,1
121,21
89,22
118,24
43,10
59,13
8,4
4,1
47,1
22,7
13,1
116,24
110,21
71,15
6,3
117,24
118,24
71,15
46,1
24,1
43,10
56,1
45,1
4,1
96,24
52,3
25,1
51,3
13,1
13,1
63,3
85,20
102,26
109,21
101,25
56,1
2,1
16,3
110,21
119,21
2,1
23,1
90,22
95,24
83,15
6,3
50,3
110,21
92,23
114,27
17,3
106,24
119,21
108,21
23,1
34,1
37,3
110,21
14,1
1,1
47,1
45,1
54,11
90,22
77,19
11,7
57,1
44,11
100,22
19,3
15,1
48,3
71,15
14,1
71,15
6,3
110,21
25,1
43,10
25,1
90,22
67,1
119,21
110,21
110,21
95,24
47,1
56,1
48,3
12,1
12,1
92,23
72,15
32,8
101,25
33,9
116,24
74,16
24,1
4,1
88,21
35,1
15,1
119,21
55,11
121,21
118,24
25,1
12,1
72,15
24,1
57,1
114,27
37,3
59,13
68,1
6,3
111,28
12,1
29,3
62,3
105,24
25,1
8,4
