FlowSOM_cluster,FlowSOM_metacluster
115,43
107,22
149,49
4,2
146,22
137,42
53,21
131,22
155,47
5,3
70,22
164,42
114,42
131,22
84,22
147,42
73,22
150,42
94,22
28,1
78,31
163,42
104,40
131,22
110,22
128,42
73,22
39,14
132,22
137,42
115,43
118,22
139,42
58,22
113,34
36,11
114,42
163,42
148,42
16,1
164,42
49,11
12,7
107,22
101,34
123,42
58,22
37,12
50,18
142,47
129,43
24,7
152,42
61,23
156,47
146,22
121,22
145,22
120,22
148,42
13,8
65,27
27,1
28,1
8,4
106,22
40,1
153,42
21,4
75,23
135,42
3,2
57,22
112,34
147,42
146,22
102,39
104,40
2,1
151,42
54,1
31,9
23,5
54,1
81,22
6,3
73,22
103,36
157,22
33,9
63,25
62,24
9,4
49,11
46,10
137,42
7,4
26,8
135,42
71,22
50,18
50,18
80,33
46,10
75,23
72,22
47,10
6,3
108,22
112,34
14,1
138,42
155,47
94,22
16,1
128,42
53,21
106,22
131,22
148,42
14,1
18,9
152,42
144,22
71,22
16,1
118,22
136,42
2,1
14,1
149,49
104,40
16,1
78,31
154,42
34,10
163,42
147,42
28,1
65,27
126,42
111,34
147,42
157,22
22,10
97,22
60,22
50,18
15,1
125,42
109,22
3,2
100,34
22,10
139,42
7,4
141,46
164,42
57,22
123,42
16,1
94,22
27,1
108,22
24,7
10,5
147,42
110,22
126,42
15,1
28,1
73,22
151,42
88,30
52,20
83,22
97,22
142,47
154,42
116,44
25,8
151,42
23,5
121,22
124,42
36,11
94,22
127,42
16,1
29,1
62,24
156,47
148,42
88,30
156,47
94,22
113,34
138,42
85,22
65,27
148,42
76,25
41,1
153,42
23,5
167,42
142,47
147,42
130,45
65,27
95,22
26,8
115,43
70,22
155,47
133,22
142,47
145,22
142,47
110,22
59,22
145,22
114,42
115,43
21,4
79,32
152,42
12,7
123,42
98,22
101,34
99,34
35,10
59,22
48,17
160,49
148,42
167,42
60,22
35,10
33,9
17,2
123,42
96,22
80,33
164,42
21,4
113,34
125,42
70,22
163,42
53,21
153,42
150,42
6,3
163,42
152,42
114,42
127,42
123,42
95,22
142,47
142,47
49,11
6,3
115,43
20,4
125,42
95,22
78,31
74,30
49,11
129,43
116,44
84,22
161,49
122,22
7,4
6,3
15,1
106,22
23,5
34,10
58,22
44,9
111,34
113,34
152,42
128,42
127,42
96,22
7,4
61,23
6,3
72,22
42,1
88,30
165,42
12,7
119,22
166,42
2,1
127,42
139,42
100,34
137,42
155,47
168,47
69,22
19,9
28,1
29,1
30,1
110,22
94,22
156,47
125,42
20,4
169,47
122,22
82,22
158,22
98,22
40,1
1,1
135,42
103,36
133,22
30,1
28,1
148,42
125,42
139,42
121,22
151,42
24,7
40,1
27,1
109,22
91,36
88,30
110,22
32,9
137,42
128,42
74,30
114,42
19,9
150,42
134,22
14,1
115,43
40,1
7,4
164,42
103,36
12,7
18,9
74,30
157,22
54,1
101,34
35,10
132,22
169,47
111,34
100,34
164,42
125,42
16,1
130,45
164,42
110,22
84,22
39,14
111,34
12,7
141,46
164,42
48,17
43,15
98,22
93,38
164,42
28,1
90,36
169,47
41,1
93,38
92,37
156,47
29,1
15,1
15,1
32,9
90,36
156,47
2,1
34,10
41,1
143,48
119,22
111,34
2,1
14,1
59,22
151,42
54,1
145,22
118,22
139,42
70,22
13,8
130,45
123,42
84,22
36,11
86,34
142,47
41,1
100,34
79,32
24,7
27,1
114,42
130,45
11,6
76,25
35,10
90,36
150,42
24,7
15,1
40,1
95,22
41,1
155,47
169,47
154,42
159,38
155,47
70,22
140,42
70,22
144,22
106,22
17,2
155,47
96,22
4,2
7,4
28,1
87,34
113,34
169,47
40,1
65,27
29,1
110,22
76,25
6,3
115,43
139,42
135,42
146,22
143,48
162,42
168,47
127,42
14,1
130,45
108,22
27,1
134,22
75,23
13,8
15,1
147,42
121,22
27,1
95,22
83,22
95,22
124,42
132,22
83,22
15,1
109,22
98,22
13,8
82,22
40,1
54,1
1,1
62,24
19,9
71,22
155,47
148,42
47,10
154,42
21,4
76,25
28,1
2,1
108,22
20,4
27,1
59,22
2,1
2,1
76,25
138,42
82,22
144,22
160,49
22,10
138,42
123,42
32,9
50,18
97,22
41,1
53,21
115,43
47,10
137,42
42,1
110,22
41,1
30,1
90,36
136,42
75,23
25,8
153,42
132,22
29,1
107,22
115,43
158,22
132,22
20,4
154,42
9,4
132,22
164,42
168,47
115,43
99,34
96,22
128,42
151,42
22,10
108,22
106,22
128,42
28,1
24,7
73,22
147,42
25,8
139,42
80,33
15,1
115,43
145,22
165,42
114,42
118,22
67,29
165,42
96,22
30,1
89,35
5,3
24,7
99,34
115,43
120,22
81,22
78,31
131,22
20,4
14,1
142,47
154,42
6,3
3,2
155,47
96,22
94,22
24,7
72,22
70,22
121,22
31,9
147,42
95,22
160,49
83,22
97,22
159,38
68,16
104,40
15,1
36,11
70,22
145,22
123,42
28,1
4,2
146,22
118,22
61,23
20,4
169,47
114,42
161,49
14,1
130,45
35,10
150,42
32,9
4,2
17,2
118,22
57,22
123,42
28,1
121,22
144,22
98,22
58,22
24,7
76,25
53,21
65,27
85,22
25,8
63,25
166,42
119,22
124,42
169,47
157,22
142,47
94,22
14,1
108,22
10,5
107,22
49,11
60,22
4,2
27,1
27,1
19,9
81,22
72,22
124,42
118,22
132,22
130,45
156,47
38,13
36,11
52,20
8,4
92,37
133,22
120,22
40,1
82,22
145,22
16,1
13,8
30,1
5,3
109,22
106,22
156,47
107,22
73,22
47,10
114,42
112,34
73,22
114,42
49,11
145,22
152,42
162,42
21,4
95,22
129,43
142,47
131,22
123,42
155,47
129,43
97,22
18,9
15,1
31,9
151,42
29,1
96,22
115,43
113,34
6,3
71,22
83,22
101,34
50,18
10,5
120,22
27,1
68,16
101,34
87,34
110,22
36,11
114,42
96,22
8,4
5,3
65,27
10,5
54,1
39,14
108,22
8,4
44,9
139,42
16,1
134,22
60,22
153,42
42,1
86,34
156,47
11,6
145,22
30,1
103,36
152,42
23,5
54,1
158,22
142,47
21,4
80,33
84,22
147,42
91,36
92,37
13,8
165,42
87,34
100,34
117,40
28,1
5,3
33,9
81,22
4,2
155,47
107,22
135,42
103,36
131,22
106,22
24,7
110,22
83,22
97,22
118,22
23,5
23,5
147,42
106,22
17,2
115,43
31,9
142,47
57,22
71,22
142,47
32,9
103,36
2,1
50,18
13,8
8,4
91,36
142,47
114,42
118,22
61,23
32,9
5,3
36,11
5,3
1,1
3,2
122,22
10,5
164,42
166,42
13,8
103,36
58,22
53,21
30,1
63,25
36,11
12,7
87,34
10,5
95,22
108,22
79,32
117,40
99,34
130,45
41,1
10,5
152,42
151,42
43,15
99,34
31,9
148,42
28,1
15,1
130,45
71,22
28,1
14,1
7,4
139,42
107,22
86,34
8,4
109,22
96,22
151,42
169,47
97,22
83,22
15,1
23,5
169,47
16,1
164,42
156,47
136,42
75,23
147,42
108,22
45,16
14,1
28,1
36,11
19,9
152,42
113,34
91,36
154,42
152,42
142,47
121,22
71,22
26,8
140,42
17,2
7,4
114,42
107,22
104,40
114,42
5,3
83,22
75,23
113,34
50,18
81,22
150,42
39,14
59,22
96,22
61,23
32,9
139,42
109,22
119,22
54,1
42,1
95,22
133,22
5,3
19,9
159,38
5,3
50,18
2,1
142,47
96,22
28,1
49,11
19,9
100,34
5,3
96,22
151,42
138,42
142,47
83,22
116,44
96,22
41,1
54,1
81,22
81,22
169,47
121,22
58,22
6,3
161,49
142,47
106,22
149,49
124,42
41,1
4,2
120,22
96,22
41,1
138,42
83,22
81,22
130,45
155,47
22,10
5,3
137,42
147,42
137,42
95,22
2,1
18,9
24,7
157,22
12,7
113,34
69,22
15,1
8,4
120,22
19,9
91,36
168,47
35,10
15,1
30,1
154,42
163,42
36,11
72,22
110,22
62,24
2,1
36,11
92,37
107,22
83,22
123,42
76,25
132,22
120,22
121,22
83,22
95,22
4,2
15,1
141,46
91,36
148,42
40,1
131,22
70,22
160,49
23,5
7,4
118,22
100,34
151,42
165,42
54,1
158,22
27,1
95,22
126,42
41,1
11,6
40,1
110,22
151,42
121,22
28,1
123,42
83,22
37,12
154,42
52,20
28,1
110,22
36,11
162,42
72,22
26,8
27,1
118,22
142,47
