FlowSOM_cluster,FlowSOM_metacluster
70,19
42,3
11,5
139,53
7,3
22,5
119,48
17,2
71,20
139,53
52,2
36,8
57,5
17,2
15,2
24,5
39,7
23,5
43,3
130,47
110,43
24,5
99,36
17,2
4,3
57,5
39,7
109,42
42,3
22,5
68,19
54,2
46,5
52,2
32,1
50,11
33,5
24,5
10,5
141,46
48,8
62,15
134,54
42,3
13,1
21,5
40,2
111,44
61,14
84,20
68,19
123,51
47,8
37,9
71,20
18,3
31,3
31,3
55,3
10,5
133,50
85,27
143,47
130,47
101,22
18,3
144,47
60,8
90,22
37,9
3,2
140,53
53,2
10,5
45,5
7,3
80,25
99,36
142,47
21,5
131,47
115,38
124,45
131,47
42,3
137,22
26,7
98,35
4,3
114,38
61,14
63,16
89,22
62,15
78,23
22,5
113,22
121,50
20,5
40,2
61,14
61,14
92,30
66,2
37,9
27,2
76,17
137,22
30,3
10,5
143,47
34,5
71,20
43,3
141,46
57,5
132,48
18,3
17,2
34,5
131,47
126,52
47,8
5,3
28,2
141,46
54,2
35,5
128,46
143,47
23,5
99,36
141,46
110,43
57,5
77,22
35,5
24,5
130,47
85,27
45,5
32,1
20,5
4,3
89,22
4,3
39,7
61,14
130,47
9,1
43,3
139,53
1,1
77,22
44,5
138,52
56,13
35,5
52,2
32,1
141,46
43,3
144,47
43,3
123,51
136,56
44,5
3,2
45,5
143,47
144,47
27,2
35,5
25,6
109,42
42,3
16,2
84,20
59,8
88,29
133,50
35,5
111,44
31,3
9,1
51,12
43,3
58,8
141,46
129,46
62,15
95,20
24,5
13,1
95,20
43,3
9,1
21,5
15,2
85,27
10,5
49,10
118,47
47,8
124,45
59,8
95,20
18,3
79,24
85,27
53,2
121,50
70,19
16,2
71,20
19,3
84,20
31,3
84,20
3,2
41,2
5,3
57,5
68,19
90,22
94,32
47,8
134,54
21,5
3,2
1,1
2,1
76,17
52,2
63,16
20,5
10,5
59,8
39,7
76,17
113,22
127,53
21,5
17,2
92,30
36,8
90,22
22,5
33,5
16,2
24,5
119,48
47,8
23,5
138,52
24,5
47,8
44,5
45,5
44,5
53,2
84,20
84,20
61,14
137,22
68,19
137,22
33,5
31,3
97,34
38,6
61,14
70,19
88,29
40,2
12,5
8,3
125,22
125,22
118,47
18,3
124,45
77,22
40,2
114,38
30,3
2,1
47,8
57,5
59,8
17,2
125,22
62,15
137,22
27,2
117,46
25,6
48,8
134,54
18,3
48,8
142,47
24,5
34,5
1,1
22,5
72,20
83,20
55,3
125,22
130,47
129,46
128,46
3,2
43,3
95,20
33,5
137,22
72,20
4,3
40,2
7,3
28,2
131,47
142,47
19,3
98,35
19,3
116,46
143,47
10,5
33,5
46,5
30,3
46,5
134,54
144,47
144,47
3,2
86,28
25,6
3,2
102,38
22,5
57,5
38,6
33,5
114,38
23,5
8,3
143,47
68,19
144,47
125,22
36,8
98,35
134,54
127,53
38,6
30,3
119,48
1,1
76,17
18,3
72,20
3,2
1,1
36,8
22,5
141,46
79,24
36,8
3,2
15,2
109,42
32,1
134,54
55,3
35,5
63,16
116,46
28,2
18,3
36,8
130,47
75,21
72,20
118,47
54,2
104,38
95,20
129,46
118,47
129,46
103,38
87,28
84,20
141,46
64,17
118,47
96,33
31,3
32,1
129,46
143,47
52,2
58,8
119,48
5,3
17,2
46,5
52,2
133,50
79,24
21,5
40,2
50,11
14,1
84,20
118,47
1,1
94,32
123,51
143,47
32,1
79,24
135,55
49,10
64,17
87,28
23,5
123,51
118,47
132,48
29,2
144,47
71,20
72,20
57,5
6,4
71,20
16,2
44,5
16,2
17,2
18,3
128,46
71,20
29,2
139,53
125,22
130,47
13,1
2,1
72,20
144,47
85,27
129,46
3,2
49,10
138,52
69,19
46,5
43,3
7,3
96,33
36,8
83,20
45,5
131,47
79,24
43,3
143,47
8,3
38,6
133,50
128,46
24,5
31,3
143,47
42,3
41,2
29,2
21,5
17,2
41,2
143,47
41,2
16,2
133,50
66,2
144,47
119,48
143,47
62,15
137,22
52,2
71,20
33,5
64,17
33,5
102,38
49,10
144,47
142,47
32,1
113,22
144,47
52,2
128,46
142,47
49,10
34,5
53,2
5,3
10,5
89,22
34,5
44,5
103,38
61,14
15,2
118,47
119,48
68,19
76,17
22,5
106,39
3,2
118,47
141,46
87,28
21,5
37,9
122,51
60,8
17,2
142,47
42,3
68,19
7,3
19,3
137,22
57,5
89,22
17,2
36,8
83,20
68,19
2,1
16,2
57,5
35,5
77,22
30,3
42,3
57,5
130,47
134,54
39,7
24,5
122,51
46,5
104,38
117,46
69,19
