FlowSOM_cluster,FlowSOM_metacluster
171,17
284,23
461,45
230,22
278,23
140,2
19,8
370,23
78,4
276,27
356,28
50,2
141,2
370,23
353,28
25,1
446,28
120,2
260,23
44,9
480,50
94,2
408,35
347,23
373,28
53,2
446,28
529,54
370,23
163,2
195,17
392,23
191,2
402,28
440,28
449,39
164,2
48,2
484,45
112,9
28,2
474,48
391,33
235,23
513,46
97,2
401,28
433,38
520,52
56,4
218,17
434,36
75,2
494,51
81,4
279,23
235,23
259,23
265,25
70,2
437,40
526,49
46,9
89,9
292,26
346,23
22,9
54,2
244,26
516,47
210,23
206,22
357,28
509,45
214,2
300,23
151,18
408,35
138,9
73,2
43,9
226,20
386,30
42,8
285,23
298,27
468,46
478,41
349,23
248,20
497,52
428,37
290,26
473,34
266,26
141,2
321,27
436,40
484,45
377,28
520,52
520,52
176,19
334,28
494,51
399,28
381,29
299,27
306,23
508,45
69,9
119,2
35,4
306,23
161,9
216,2
41,8
346,23
285,23
71,2
161,9
250,27
191,2
324,23
376,28
90,9
392,23
72,2
183,9
69,9
1,1
408,35
161,9
480,50
77,2
335,26
72,2
47,1
91,9
526,49
143,2
188,2
48,2
373,28
313,26
395,28
424,28
498,52
88,9
164,2
283,23
253,22
486,45
313,26
119,2
274,27
240,25
50,2
333,28
211,23
137,9
283,23
69,9
211,23
412,36
364,30
213,2
440,28
438,23
68,9
43,9
422,28
73,2
517,51
528,55
330,28
417,23
56,4
53,2
219,24
483,40
73,2
409,38
303,23
118,2
426,39
283,23
76,2
161,9
135,9
451,34
102,4
47,1
490,46
58,4
284,23
163,2
119,2
397,28
526,49
93,2
519,48
86,9
51,2
343,30
29,2
103,4
369,23
174,18
526,49
286,23
436,40
194,17
416,23
58,4
256,23
56,4
349,23
9,4
419,28
331,28
325,23
100,2
172,17
244,26
38,10
52,2
414,33
186,2
419,28
488,45
465,45
359,29
403,28
405,37
70,2
507,45
30,2
423,28
359,29
270,20
204,22
120,2
417,23
15,5
28,2
246,20
163,2
484,45
394,23
49,2
19,8
30,2
122,2
299,27
26,2
51,2
166,2
145,2
212,2
286,23
57,4
81,4
498,52
295,27
172,17
320,27
484,45
305,23
524,41
492,47
497,52
149,17
219,24
353,28
1,1
185,2
296,27
321,27
111,9
346,23
386,30
336,29
356,28
222,20
187,2
486,45
191,2
216,2
124,2
417,23
297,27
450,34
295,27
421,28
132,9
513,46
5,2
391,33
261,23
29,2
183,9
123,2
191,2
510,45
139,2
35,4
83,11
265,25
273,27
66,9
115,9
181,9
351,28
212,2
80,4
142,2
320,27
35,4
350,23
355,28
323,23
443,28
43,9
114,9
236,23
454,41
280,23
133,9
68,9
70,2
142,2
143,2
210,23
75,2
413,33
21,9
45,9
419,28
501,41
514,46
185,2
246,20
140,2
168,2
470,47
141,2
272,20
121,2
231,23
69,9
172,17
43,9
269,26
51,2
454,41
391,33
228,22
492,47
327,23
20,9
513,46
359,29
370,23
56,4
441,28
509,45
50,2
117,2
160,9
174,18
27,2
210,23
398,28
529,54
463,45
413,33
265,25
50,2
405,37
179,21
400,28
438,23
50,2
113,9
501,41
11,4
86,9
415,23
85,13
59,4
113,9
111,9
112,9
201,20
476,41
103,4
160,9
335,26
110,9
105,15
279,23
211,23
159,9
69,9
401,28
75,2
65,9
300,23
347,23
190,2
401,28
483,40
197,18
185,2
376,28
409,38
467,46
79,4
44,9
509,45
38,10
388,36
46,9
164,2
174,18
345,31
519,48
358,29
476,41
122,2
412,36
87,9
23,9
417,23
22,9
58,4
10,4
216,2
14,5
80,4
394,23
189,2
356,28
348,23
346,23
205,22
80,4
329,28
229,22
296,27
90,9
513,46
486,45
34,4
22,9
526,49
137,9
419,28
473,34
298,27
194,17
192,2
209,23
302,23
105,15
3,2
59,4
123,2
67,9
174,18
305,23
69,9
254,23
493,47
437,40
182,9
48,2
350,23
46,9
282,23
332,28
329,28
185,2
257,23
330,28
89,9
352,28
395,28
460,40
311,28
64,9
20,9
91,9
451,34
321,27
377,28
59,4
484,45
381,29
101,4
246,20
496,48
43,9
138,9
211,23
295,27
67,9
402,28
183,9
160,9
519,48
120,2
333,28
324,23
47,1
290,26
119,2
190,2
223,20
521,52
397,28
86,9
18,8
172,17
382,29
118,2
133,9
442,28
65,9
65,9
476,41
72,2
516,47
366,32
8,3
369,23
137,9
235,23
195,17
277,23
280,23
318,27
216,2
290,26
371,23
28,2
13,4
172,17
464,45
352,28
217,17
74,2
313,26
327,23
261,23
193,17
67,9
390,33
424,28
48,2
458,44
145,2
176,19
89,9
171,17
325,23
29,2
141,2
369,23
16,6
76,2
331,28
181,9
518,51
276,27
389,36
488,45
148,17
304,23
331,28
480,50
371,23
320,27
69,9
33,4
142,2
298,27
253,22
56,4
352,28
284,23
434,36
421,28
394,23
282,23
201,20
214,2
327,23
93,2
395,28
372,28
14,5
176,19
407,35
160,9
449,39
399,28
348,23
190,2
90,9
253,22
301,23
393,23
493,47
318,27
10,4
165,2
1,1
161,9
174,18
359,29
144,2
223,20
206,22
204,22
392,23
356,28
187,2
90,9
208,23
349,23
376,28
378,28
412,36
473,34
41,8
525,49
420,28
366,32
497,52
29,2
281,23
463,45
35,4
349,23
56,4
238,23
69,9
233,23
365,30
305,23
472,39
446,28
230,22
92,9
46,9
273,27
331,28
398,28
463,45
347,23
369,23
174,18
59,4
456,43
449,39
528,55
294,26
107,16
281,23
304,23
41,8
332,28
259,23
230,22
483,40
181,9
276,27
306,23
346,23
81,4
261,23
422,28
382,29
462,45
486,45
444,28
188,2
498,52
347,23
30,2
2,1
317,26
306,23
149,17
103,4
285,23
210,23
55,4
172,17
418,28
250,27
112,9
201,20
73,2
157,9
352,28
172,17
485,45
275,27
377,28
330,28
513,46
521,52
365,30
265,25
46,9
14,5
509,45
490,46
373,28
449,39
141,2
331,28
292,26
253,22
526,49
344,30
42,8
505,54
233,23
269,26
200,20
141,2
230,22
231,23
423,28
8,3
132,9
444,28
81,4
482,40
303,23
181,9
453,41
76,2
363,30
19,8
277,23
55,4
314,26
176,19
376,28
214,2
501,41
84,14
460,40
29,2
513,46
511,45
384,35
89,9
276,27
271,20
311,28
207,22
57,4
258,23
70,2
476,41
416,23
279,23
412,36
234,23
354,28
418,28
369,23
387,30
387,30
214,2
346,23
204,22
172,17
226,20
79,4
334,28
400,28
55,4
274,27
453,41
159,9
521,52
437,40
316,26
500,41
79,4
164,2
415,23
493,47
223,20
276,27
449,39
276,27
91,9
207,22
350,23
343,30
52,2
31,2
483,40
477,41
378,28
40,8
134,9
474,48
472,39
390,33
490,46
289,26
282,23
440,28
38,10
383,34
488,45
197,18
88,9
366,32
52,2
143,2
155,9
465,45
202,20
123,2
90,9
65,9
174,18
376,28
67,9
63,9
296,27
190,2
257,23
466,46
316,26
352,28
352,28
142,2
32,4
372,28
330,28
65,9
386,30
11,4
112,9
27,2
102,4
116,2
516,47
236,23
211,23
262,23
160,9
90,9
449,39
250,27
52,2
464,45
500,41
53,2
30,2
103,4
212,2
377,28
436,40
166,2
205,22
297,27
166,2
279,23
407,35
165,2
275,27
330,28
517,51
165,2
498,52
262,23
140,2
529,54
332,28
284,23
447,28
224,20
168,2
396,28
347,23
161,9
132,9
286,23
281,23
276,27
320,27
14,5
275,27
521,52
159,9
56,4
352,28
43,9
472,39
275,27
511,45
252,22
328,23
96,2
118,2
55,4
395,28
243,24
376,28
110,9
65,9
416,23
262,23
10,4
209,23
402,28
298,27
122,2
32,4
236,23
121,2
463,45
86,9
228,22
304,23
352,28
21,9
95,2
330,28
415,23
197,18
78,4
314,26
274,27
116,2
71,2
141,2
464,45
159,9
228,22
435,40
348,23
368,33
486,45
287,23
87,9
293,26
288,25
250,27
501,41
59,4
360,29
87,9
158,9
29,2
191,2
449,39
421,28
209,23
451,34
138,9
426,39
84,14
258,23
332,28
97,2
518,51
281,23
265,25
232,23
330,28
327,23
206,22
112,9
263,23
476,41
141,2
23,9
370,23
394,23
116,2
387,30
297,27
284,23
511,45
99,2
27,2
43,9
278,23
45,9
440,28
166,2
110,9
345,31
21,9
419,28
73,2
327,23
43,9
188,2
395,28
433,38
216,2
528,55
66,9
419,28
449,39
48,2
400,28
436,40
44,9
393,23
79,4
76,2
51,2
51,2
298,27
318,27
391,33
119,2
318,27
236,23
172,17
139,2
228,22
388,36
486,45
412,36
28,2
301,23
121,2
423,28
86,9
509,45
305,23
132,9
112,9
513,46
296,27
329,28
4,2
188,2
503,49
368,33
347,23
306,23
189,2
22,9
459,40
257,23
371,23
194,17
51,2
529,54
524,41
392,23
281,23
153,19
86,9
35,4
227,22
200,20
416,23
390,33
333,28
145,2
319,27
197,18
356,28
189,2
192,2
19,8
258,23
435,40
305,23
319,27
101,4
195,17
58,4
101,4
524,41
32,4
206,22
3,2
264,23
426,39
55,4
426,39
163,2
420,28
42,8
347,23
330,28
67,9
329,28
422,28
241,25
433,38
156,9
240,25
197,18
130,16
257,23
255,23
393,23
390,33
149,17
483,40
212,2
462,45
519,48
118,2
259,23
20,9
189,2
166,2
74,2
488,45
192,2
69,9
469,46
493,47
229,22
6,2
26,2
165,2
261,23
349,23
256,23
22,9
502,49
509,45
161,9
265,25
275,27
15,5
388,36
411,36
317,26
370,23
336,29
185,2
480,50
528,55
56,4
333,28
49,2
100,2
159,9
331,28
5,2
222,20
49,2
379,28
285,23
319,27
302,23
393,23
374,28
146,2
151,18
235,23
29,2
312,26
7,2
168,2
379,28
484,45
177,20
309,23
271,20
194,17
466,46
37,5
279,23
215,2
47,1
180,21
497,52
489,46
378,28
325,23
7,2
433,38
393,23
185,2
352,28
42,8
309,23
144,2
112,9
67,9
27,2
238,23
56,4
57,4
122,2
79,4
372,28
90,9
130,16
145,2
119,2
410,36
371,23
486,45
412,36
224,20
423,28
445,28
169,2
182,9
82,4
113,9
240,25
491,46
128,15
235,23
215,2
483,40
161,9
12,4
451,34
442,28
503,49
418,28
519,48
197,18
464,45
354,28
327,23
186,2
36,4
306,23
167,2
32,4
230,22
308,23
329,28
140,2
110,9
298,27
355,28
164,2
111,9
117,2
90,9
372,28
417,23
82,4
29,2
262,23
376,28
79,4
182,9
171,17
390,33
107,16
185,2
10,4
430,35
368,33
353,28
9,4
371,23
384,35
169,2
329,28
31,2
159,9
18,8
401,28
440,28
78,4
433,38
473,34
237,23
477,41
89,9
526,49
79,4
43,9
197,18
20,9
112,9
526,49
153,19
463,45
28,2
305,23
418,28
315,26
66,9
197,18
491,46
436,40
121,2
56,4
376,28
334,28
11,4
117,2
68,9
43,9
206,22
410,36
124,2
44,9
501,41
304,23
120,2
370,23
65,9
273,27
435,40
476,41
507,45
166,2
41,8
483,40
36,4
195,17
61,12
21,9
234,23
55,4
297,27
118,2
22,9
371,23
148,17
164,2
258,23
500,41
307,23
248,20
49,2
437,40
292,26
329,28
519,48
206,22
329,28
363,30
65,9
47,1
295,27
491,46
244,26
302,23
176,19
375,28
309,23
309,23
69,9
168,2
302,23
250,27
130,16
328,23
111,9
31,2
179,21
177,20
424,28
158,9
157,9
94,2
115,9
370,23
329,28
309,23
259,23
409,38
446,28
237,23
165,2
223,20
87,9
14,5
249,20
336,29
322,27
258,23
80,4
526,49
26,2
401,28
393,23
91,9
96,2
142,2
416,23
528,55
355,28
455,42
122,2
158,9
201,20
88,9
24,1
526,49
260,23
94,2
328,23
31,2
192,2
285,23
421,28
393,23
168,2
302,23
185,2
43,9
156,9
146,2
76,2
257,23
265,25
128,15
137,9
487,45
393,23
166,2
81,4
163,2
336,29
35,4
250,27
81,4
258,23
238,23
477,41
393,23
116,2
444,28
423,28
15,5
67,9
214,2
95,2
491,46
171,17
310,28
277,23
216,2
202,20
43,9
407,35
282,23
84,14
405,37
14,5
29,2
56,4
437,40
136,9
105,15
226,20
462,45
79,4
171,17
87,9
79,4
43,9
127,15
5,2
183,9
494,51
426,39
156,9
494,51
39,6
57,4
304,23
456,43
80,4
124,2
124,2
370,23
418,28
275,27
210,23
186,2
98,2
258,23
409,38
1,1
139,2
379,28
42,8
402,28
319,27
71,2
41,8
417,23
355,28
135,9
513,46
486,45
328,23
309,23
56,4
274,27
286,23
252,22
251,27
168,2
294,26
298,27
56,4
347,23
243,24
259,23
304,23
69,9
433,38
282,23
388,36
449,39
182,9
103,4
38,10
110,9
93,2
412,36
355,28
161,9
528,55
407,35
182,9
325,23
41,8
136,9
255,23
123,2
194,17
65,9
107,16
372,28
68,9
48,2
237,23
6,2
299,27
336,29
22,9
405,37
35,4
297,27
358,29
188,2
445,28
42,8
447,28
159,9
151,18
102,4
436,40
325,23
464,45
293,26
332,28
349,23
87,9
317,26
393,23
67,9
26,2
456,43
465,45
494,51
394,23
190,2
300,23
289,26
140,2
227,22
224,20
186,2
330,28
482,40
294,26
172,17
318,27
379,28
354,28
194,17
519,48
210,23
41,8
379,28
210,23
297,27
11,4
521,52
356,28
254,23
256,23
290,26
105,15
165,2
302,23
369,23
411,36
459,40
443,28
309,23
120,2
364,30
48,2
276,27
443,28
73,2
120,2
138,9
488,45
463,45
288,25
384,35
304,23
52,2
325,23
526,49
431,35
524,41
438,23
225,20
296,27
271,20
213,2
371,23
139,2
307,23
90,9
495,51
272,20
300,23
45,9
142,2
434,36
252,22
378,28
326,23
179,21
141,2
102,4
397,28
440,28
32,4
326,23
529,54
331,28
359,29
26,2
393,23
331,28
441,28
115,9
357,28
252,22
354,28
441,28
3,2
319,27
1,1
474,48
393,23
293,26
280,23
436,40
325,23
284,23
305,23
452,34
139,2
347,23
414,33
297,27
145,2
233,23
330,28
225,20
50,2
42,8
258,23
261,23
388,36
483,40
347,23
48,2
121,2
58,4
105,15
384,35
310,28
1,1
338,26
329,28
8,3
95,2
512,46
303,23
368,33
191,2
165,2
222,20
335,26
366,32
44,9
462,45
130,16
99,2
65,9
213,2
231,23
483,40
148,17
401,28
456,43
143,2
355,28
432,38
8,3
30,2
172,17
172,17
11,4
51,2
524,41
433,38
212,2
270,20
400,28
415,23
320,27
184,22
453,41
371,23
99,2
225,20
384,35
112,9
47,1
526,49
153,19
280,23
474,48
230,22
110,9
465,45
171,17
321,27
310,28
351,28
64,9
394,23
208,23
153,19
81,4
418,28
478,41
236,23
313,26
188,2
18,8
371,23
251,27
270,20
422,28
141,2
442,28
30,2
267,26
254,23
292,26
149,17
269,26
447,28
292,26
88,9
138,9
227,22
162,2
232,23
70,2
210,23
60,11
413,33
168,2
315,26
369,23
176,19
320,27
501,41
214,2
166,2
333,28
161,9
140,2
215,2
413,33
