FlowSOM_cluster,FlowSOM_metacluster
141,24
305,30
291,25
100,7
342,30
209,25
72,9
383,30
195,27
120,23
370,30
187,25
225,25
343,30
349,30
128,25
373,30
224,25
304,30
34,7
21,1
168,25
84,14
364,30
308,30
163,25
373,30
5,3
364,30
246,25
121,24
385,30
205,25
389,30
292,31
359,35
245,25
188,25
210,25
94,7
146,25
398,34
48,13
284,30
316,31
248,25
369,30
45,11
399,36
215,27
122,24
46,12
183,25
358,34
253,27
322,30
285,30
304,30
241,25
189,25
29,5
1,1
13,7
54,7
219,23
324,30
32,7
144,25
200,23
396,34
289,30
59,7
366,30
273,31
243,25
341,30
297,32
85,14
40,7
206,25
73,7
117,23
66,12
73,7
345,30
160,23
374,31
62,10
382,30
178,23
399,36
319,33
240,23
379,36
217,28
250,25
179,23
8,5
210,25
370,30
399,36
399,36
110,20
387,30
377,34
372,30
300,33
160,23
327,30
230,25
16,7
226,25
234,27
285,30
39,7
201,25
31,9
364,30
345,30
209,25
40,7
158,23
166,25
342,30
371,30
39,7
385,30
208,25
59,7
16,7
149,25
64,14
39,7
21,1
201,25
260,28
208,25
191,27
36,7
1,1
243,25
265,25
169,25
309,30
240,23
330,30
393,30
399,36
56,7
251,25
306,30
60,7
293,31
260,28
222,25
159,23
221,25
166,25
367,30
267,25
39,7
326,30
12,7
285,30
48,13
86,12
242,25
311,30
264,25
35,7
33,7
372,30
187,25
356,31
3,2
328,30
330,30
214,27
106,19
103,18
28,5
185,25
66,12
281,30
251,25
360,35
306,30
184,25
39,7
57,7
298,32
233,27
189,25
335,31
254,27
345,30
250,25
246,25
331,30
1,1
210,25
317,34
34,7
166,25
66,12
143,25
235,27
263,25
277,29
1,1
348,30
8,5
142,24
384,30
232,27
302,30
214,27
382,30
174,27
310,30
348,30
382,30
201,25
121,24
239,23
112,21
145,25
28,5
246,25
310,30
273,31
334,31
280,28
387,30
320,33
210,25
211,25
143,25
392,30
280,28
199,23
98,7
248,25
383,30
110,20
147,25
177,23
250,25
252,25
384,30
187,25
72,9
165,25
149,25
140,23
168,25
166,25
202,25
203,25
266,25
326,30
194,27
233,27
399,36
160,23
121,24
160,23
231,25
325,30
41,1
375,31
399,36
161,24
103,18
370,30
130,20
269,25
200,23
139,23
56,7
344,30
65,14
260,28
389,30
177,23
287,30
292,31
147,25
143,25
128,25
369,30
199,23
339,35
160,23
352,30
75,7
336,31
127,25
49,13
344,30
126,25
40,7
169,25
202,25
293,31
249,25
234,27
153,27
386,30
159,23
33,7
17,7
78,7
309,30
285,30
233,27
251,25
160,23
173,27
309,30
369,30
341,30
392,30
33,7
20,7
262,30
43,10
303,30
96,7
35,7
209,25
226,25
203,25
288,30
185,25
48,13
54,7
34,7
310,30
23,8
355,31
290,25
157,23
225,25
143,25
375,31
225,25
138,23
129,25
281,30
16,7
121,24
54,7
159,23
186,25
43,10
69,13
99,7
355,31
288,30
53,7
315,31
279,28
343,30
214,27
290,25
273,31
167,25
209,25
59,7
257,29
167,25
290,25
351,30
4,3
271,25
48,13
241,25
186,25
320,33
97,7
350,30
232,27
167,25
18,7
42,10
192,27
15,7
365,30
113,22
235,27
18,7
56,7
56,7
136,23
82,10
236,27
38,7
260,28
55,7
275,27
323,30
265,25
37,7
16,7
388,30
183,25
54,7
341,30
363,30
222,25
384,30
9,5
257,29
267,25
370,30
380,36
333,31
174,27
35,7
294,31
112,21
46,12
13,7
264,25
277,29
88,16
338,34
280,28
82,10
129,25
47,13
36,7
31,9
286,30
34,7
171,27
193,27
201,25
131,20
233,27
384,30
266,25
369,30
384,30
322,30
98,7
233,27
349,30
100,7
200,23
36,7
315,31
292,31
173,27
12,7
1,1
38,7
289,30
378,34
140,23
122,24
202,25
283,30
361,30
275,27
148,25
152,27
224,25
53,7
277,29
306,30
15,7
282,30
375,31
9,5
56,7
168,25
288,30
11,7
305,30
368,30
285,30
269,25
303,30
369,30
16,7
329,30
391,30
9,5
367,30
11,7
53,7
20,7
318,32
180,23
390,30
191,27
211,25
300,33
232,27
177,23
338,34
54,7
19,7
285,30
218,23
13,7
393,30
78,7
59,7
338,34
207,25
367,30
342,30
190,25
135,22
226,25
247,25
158,23
400,36
309,30
15,7
72,9
121,24
300,33
225,25
74,7
311,30
54,7
58,7
81,10
208,25
377,34
68,13
124,25
383,30
57,7
284,30
121,24
361,30
303,30
180,23
201,25
239,23
383,30
146,25
173,27
121,24
292,31
383,30
143,25
185,25
260,28
307,30
324,30
143,25
18,7
47,13
393,30
243,25
28,5
204,25
176,20
56,7
141,24
382,30
163,25
225,25
363,30
90,17
164,25
369,30
78,7
337,34
119,23
68,13
312,31
161,24
261,30
348,30
21,1
383,30
180,23
20,7
194,27
184,25
160,23
60,7
214,27
310,30
305,30
67,12
372,30
384,30
307,30
136,23
243,25
308,30
189,25
384,30
330,30
131,20
176,20
84,14
73,7
359,35
391,30
362,30
242,25
35,7
100,7
342,30
385,30
396,34
197,23
193,27
245,25
149,25
33,7
277,29
280,28
223,25
136,23
80,7
78,7
385,30
388,30
266,25
37,7
281,30
382,30
331,30
369,30
47,13
358,34
31,9
22,1
331,30
68,13
398,34
163,25
323,30
271,25
172,27
381,30
214,27
221,25
20,7
287,30
67,12
305,30
397,34
393,30
100,7
15,7
14,7
139,23
368,30
351,30
271,25
365,30
343,30
277,29
234,27
25,3
359,35
3,2
199,23
133,26
304,30
261,30
32,7
347,30
323,30
79,7
9,5
78,7
120,23
328,30
344,30
254,27
325,30
372,30
299,33
264,25
272,31
353,31
245,25
379,36
342,30
145,25
169,25
199,23
348,30
141,24
216,27
347,30
285,30
213,27
122,24
350,30
158,23
35,7
136,23
206,25
76,7
329,30
121,24
292,31
140,23
390,30
331,30
316,31
400,36
86,12
386,30
20,7
109,20
273,31
334,31
309,30
380,36
225,25
369,30
219,23
120,23
1,1
87,12
73,7
4,3
287,30
219,23
156,23
225,25
59,7
281,30
393,30
125,25
95,7
353,31
234,27
88,16
344,30
57,7
63,10
184,25
259,28
52,9
361,30
195,27
259,28
110,20
329,30
242,25
42,10
133,26
9,5
186,25
335,31
294,31
103,18
35,7
120,23
197,23
366,30
80,7
194,27
324,30
263,25
81,10
306,30
323,30
48,13
329,30
369,30
330,30
385,30
66,12
66,12
242,25
344,30
97,7
161,24
118,23
215,27
387,30
390,30
215,27
158,23
82,10
37,7
400,36
9,5
198,23
81,10
195,27
266,25
365,30
396,34
157,23
120,23
360,35
120,23
19,7
60,7
288,30
87,12
146,25
144,25
9,5
62,10
389,30
31,9
56,7
398,34
359,35
48,13
335,31
86,12
326,30
285,30
132,21
85,14
272,31
257,29
55,7
88,16
187,25
185,25
95,7
292,31
117,23
244,25
35,7
73,7
278,29
350,30
35,7
15,7
200,23
222,25
303,30
333,31
198,23
328,30
329,30
184,25
174,27
330,30
328,30
93,7
65,14
192,27
76,7
166,25
235,27
230,25
397,34
263,25
286,30
176,20
40,7
35,7
360,35
158,23
165,25
291,25
81,10
163,25
145,25
236,27
267,25
390,30
8,5
201,25
98,7
159,23
222,25
284,30
84,14
245,25
119,23
328,30
356,31
245,25
399,36
345,30
204,25
5,3
368,30
285,30
394,31
137,23
181,25
310,30
363,30
40,7
95,7
325,30
304,30
120,23
180,23
130,20
119,23
400,36
78,7
194,27
329,30
54,7
359,35
139,23
314,31
119,23
327,30
185,25
207,25
234,27
331,30
103,18
348,30
75,7
72,9
365,30
345,30
193,27
282,30
389,30
140,23
129,25
195,27
324,30
129,25
271,25
34,7
99,7
261,30
329,30
34,7
187,25
369,30
365,30
278,29
233,27
239,23
119,23
229,25
243,25
224,25
291,25
17,7
99,7
27,5
382,30
69,13
272,31
346,30
16,7
198,23
386,30
139,23
42,10
152,27
279,28
36,7
77,7
163,25
244,25
359,35
372,30
289,30
318,32
19,7
360,35
133,26
303,30
368,30
207,25
337,34
364,30
261,30
282,30
328,30
383,30
79,7
35,7
241,25
81,10
244,25
11,7
345,30
384,30
229,25
66,12
159,23
326,30
293,31
211,25
