FlowSOM_cluster,FlowSOM_metacluster
138,22
182,28
158,26
6,1
235,28
206,26
66,1
181,28
151,17
7,2
211,28
187,26
189,26
165,28
242,28
255,26
225,28
156,26
200,28
34,1
12,4
220,26
91,13
164,28
248,28
171,26
225,28
32,6
182,28
173,26
122,22
164,28
220,26
210,28
126,23
62,8
191,26
237,26
192,26
19,1
186,26
63,8
129,27
184,28
110,23
202,26
211,28
177,30
48,8
102,17
123,22
161,27
155,26
79,14
134,17
150,28
200,28
200,28
184,28
222,26
113,20
11,3
17,1
50,1
41,2
167,28
49,1
168,26
42,2
96,14
230,28
5,1
179,28
160,23
156,26
252,28
88,18
75,2
4,1
204,26
66,1
69,2
178,29
67,1
149,28
24,2
112,23
29,5
249,28
56,2
63,8
94,10
58,2
63,8
75,2
208,26
24,2
130,20
192,26
227,28
48,8
48,8
85,12
194,28
79,14
242,28
77,9
9,2
214,28
208,26
17,1
205,26
119,17
198,28
3,1
141,26
65,11
166,28
180,28
157,26
4,1
39,2
221,26
250,28
243,28
3,1
197,28
203,26
4,1
17,1
239,26
91,13
3,1
12,4
141,26
60,2
222,26
237,26
18,1
11,3
157,26
142,26
253,26
247,28
59,2
248,28
225,28
48,8
35,1
191,26
215,28
5,1
176,23
59,2
204,26
24,2
124,26
203,26
211,28
230,28
3,1
200,28
1,1
230,28
145,27
178,29
221,26
230,28
156,26
34,1
34,1
241,28
188,26
111,23
16,6
198,28
244,28
119,17
171,26
107,13
114,20
188,26
177,30
216,28
191,26
61,9
215,28
157,26
3,1
36,1
94,10
102,17
237,26
111,23
118,17
198,28
175,26
190,26
243,28
27,3
192,26
80,14
34,1
186,26
178,29
154,26
87,17
167,28
89,18
11,3
214,28
130,20
123,22
181,28
150,28
235,28
120,17
233,28
121,17
245,28
226,28
233,28
141,26
122,22
42,2
100,21
185,26
129,27
190,26
245,28
160,23
143,23
60,2
194,28
93,19
236,26
157,26
185,26
225,28
60,2
57,2
22,1
173,26
197,28
85,12
186,26
40,2
208,26
191,26
180,28
237,26
66,1
202,26
156,26
8,2
255,26
186,26
140,26
156,26
201,28
214,28
119,17
118,17
48,8
9,2
105,22
9,2
158,26
214,28
13,5
95,14
63,8
105,22
107,13
211,28
256,31
219,26
25,2
24,2
35,1
166,28
61,9
60,2
211,28
71,2
175,26
159,23
186,26
140,26
139,26
181,28
41,2
110,23
9,2
241,28
51,1
128,23
170,26
129,27
166,28
154,26
4,1
253,26
220,26
176,23
206,26
119,17
133,17
196,28
24,2
34,1
2,1
37,1
247,28
230,28
102,17
191,26
9,2
135,17
232,28
212,28
250,28
226,28
50,1
2,1
200,28
29,5
217,28
52,1
34,1
222,26
191,26
172,26
216,28
171,26
145,27
50,1
49,1
246,28
15,6
128,23
192,26
40,2
206,26
140,26
112,23
189,26
56,2
240,26
218,28
1,1
122,22
50,1
41,2
187,26
29,5
146,27
22,1
112,23
232,28
66,1
128,23
60,2
182,28
152,17
230,28
160,23
187,26
224,26
21,1
89,18
187,26
190,26
229,28
16,6
142,26
129,27
184,28
187,26
93,19
53,1
226,28
150,28
187,26
19,1
27,3
136,17
51,1
183,28
116,25
133,17
19,1
18,1
35,1
54,2
30,5
104,17
20,1
60,2
34,1
103,17
166,28
