FlowSOM_cluster,FlowSOM_metacluster
783,44
650,43
580,39
89,1
738,43
602,39
130,2
762,43
505,42
118,14
585,43
691,39
599,39
764,43
726,43
637,39
343,35
543,39
592,43
98,2
112,10
664,39
469,36
826,43
789,43
809,39
372,35
24,7
707,43
515,39
812,44
793,43
718,39
611,43
459,38
256,24
516,39
665,39
578,39
128,2
749,39
231,27
75,4
594,43
341,34
745,39
612,43
139,12
200,20
307,33
839,44
136,12
779,39
287,29
396,33
738,43
623,43
592,43
566,42
636,39
20,5
28,9
10,2
70,2
351,22
534,43
72,2
804,39
378,22
317,29
653,43
31,1
557,43
521,38
512,39
797,43
385,37
469,36
3,2
688,39
128,2
208,14
196,23
157,2
534,43
234,22
373,35
85,11
770,43
265,22
229,20
552,41
409,22
229,20
282,34
574,39
234,22
49,5
578,39
642,43
200,20
200,20
247,28
528,43
288,29
726,43
495,41
233,22
648,43
549,39
9,2
629,39
389,33
703,43
33,2
509,39
73,2
825,43
735,43
635,39
4,2
177,14
776,39
826,43
699,43
34,2
793,43
662,39
32,2
10,2
608,39
469,36
32,2
112,10
509,39
467,40
663,39
453,33
125,2
29,9
514,39
457,39
454,39
817,43
409,22
790,43
639,43
200,20
67,2
546,39
675,43
1,1
521,38
437,22
688,39
176,22
537,42
720,39
586,43
685,43
62,2
592,43
41,2
655,39
106,4
223,19
511,39
703,43
512,39
68,2
69,2
814,43
690,39
348,29
26,8
673,43
790,43
419,33
808,39
413,36
51,5
719,39
168,12
740,43
575,39
284,24
621,43
779,39
61,2
36,2
232,27
388,33
636,39
405,35
365,33
534,43
517,39
657,39
757,43
28,9
578,39
261,27
98,2
804,39
195,19
838,39
280,33
766,43
445,37
29,9
704,43
48,5
754,44
820,43
424,33
709,43
447,33
769,43
478,33
759,43
640,43
798,43
481,39
812,44
355,22
274,32
777,39
47,4
657,39
759,43
493,38
400,38
465,40
554,43
523,41
607,39
549,39
805,39
639,43
465,40
294,22
180,1
687,39
733,43
277,28
749,39
353,22
516,39
546,39
821,43
694,39
130,2
775,39
638,39
146,14
722,39
748,39
510,39
541,39
596,39
675,43
419,33
368,33
201,20
263,22
812,44
262,22
486,39
592,43
116,11
345,35
229,20
783,44
413,36
614,43
609,39
714,43
320,22
205,22
125,2
794,43
196,23
436,40
613,43
355,22
654,39
459,38
748,39
838,39
724,39
734,43
349,22
581,35
263,22
784,43
184,2
377,35
836,39
76,4
563,43
808,39
4,2
482,39
511,39
491,38
574,39
389,33
360,33
531,43
205,22
156,2
36,2
151,1
817,43
625,39
396,33
456,39
263,22
363,33
817,43
614,43
829,43
668,43
157,2
6,2
744,43
143,11
682,43
182,2
40,2
636,39
601,39
570,39
713,43
718,39
106,4
70,2
43,2
759,43
55,8
376,35
788,43
354,22
573,39
810,44
345,35
599,39
235,22
542,39
773,43
33,2
812,44
70,2
349,22
750,39
143,11
104,4
149,14
374,35
741,43
99,2
435,38
465,40
736,43
448,33
730,43
493,38
691,39
573,39
61,2
444,37
720,39
685,43
756,43
24,7
457,39
76,4
566,42
691,39
523,41
181,1
700,43
534,43
692,39
63,2
115,11
422,33
214,2
532,43
272,31
360,33
35,2
67,2
67,2
297,14
144,11
280,33
62,2
467,40
97,2
339,34
824,43
731,43
66,2
10,2
583,43
780,39
99,2
796,43
764,43
688,39
583,43
22,5
502,37
686,39
699,43
197,24
402,38
477,33
97,2
522,38
274,32
166,19
13,2
486,39
444,37
192,19
290,29
496,40
173,11
513,39
106,4
67,2
131,15
588,43
14,2
395,33
421,33
510,39
304,28
477,33
671,43
597,39
672,43
764,43
825,43
180,1
335,33
700,43
88,1
205,22
40,2
406,35
459,38
364,33
42,2
29,9
8,2
787,43
257,29
204,22
811,44
511,39
654,39
768,43
338,33
694,39
361,33
571,39
33,2
444,37
621,43
10,2
773,43
347,29
19,5
66,2
695,39
711,43
11,2
678,43
615,43
703,43
686,39
707,43
643,43
38,2
678,43
669,43
21,5
529,43
43,2
187,2
6,2
260,27
233,22
697,43
395,33
455,39
496,40
426,33
353,22
261,27
70,2
7,2
655,39
292,22
69,2
611,43
151,1
32,2
261,27
659,39
614,43
796,43
666,39
356,30
658,39
687,39
325,22
170,20
818,43
214,2
159,2
812,44
494,41
602,39
242,2
731,43
69,2
91,2
174,11
663,39
317,29
164,19
832,39
735,43
93,2
623,43
840,44
828,43
737,43
262,22
539,39
410,22
762,43
749,39
363,33
812,44
400,38
677,43
839,44
719,39
438,22
648,43
505,42
838,39
126,2
106,4
639,43
512,39
80,5
540,39
249,26
156,2
841,44
765,43
781,44
601,39
794,43
218,25
779,39
671,43
152,2
319,29
148,14
135,4
490,38
783,44
590,43
703,43
87,9
791,43
291,22
10,2
447,33
628,39
204,22
117,14
448,33
730,43
593,43
136,12
784,43
821,43
742,43
239,14
512,39
619,43
667,39
820,43
819,43
304,28
219,26
470,36
67,2
256,24
697,43
824,43
716,39
4,2
88,1
796,43
821,43
287,29
291,22
421,33
457,39
638,39
4,2
445,37
465,40
571,39
296,14
30,1
151,1
822,43
555,43
546,39
34,2
743,43
798,43
701,43
612,43
106,4
259,29
73,2
58,9
814,43
164,19
230,20
808,39
740,43
656,39
390,33
771,43
448,33
565,42
9,2
683,43
165,19
677,43
257,29
610,43
59,1
39,2
12,2
235,22
703,43
756,43
547,39
822,43
766,43
444,37
424,33
111,13
256,24
26,8
321,22
301,31
680,43
561,43
72,2
614,43
740,43
90,2
22,5
152,2
118,14
677,43
825,43
366,33
563,43
785,43
494,41
516,39
520,39
373,35
626,39
199,20
740,43
805,39
725,39
321,22
675,43
754,44
279,33
705,43
654,39
477,33
812,44
757,43
177,14
67,2
239,14
661,39
93,2
677,43
812,44
488,39
176,22
697,43
672,43
464,38
170,20
223,19
