FlowSOM_cluster,FlowSOM_metacluster
477,15
401,15
350,15
349,15
324,15
322,15
298,15
375,15
350,15
198,9
350,15
350,15
350,15
399,15
349,15
323,15
323,15
323,15
375,15
321,15
399,15
400,15
399,15
296,15
295,15
322,15
399,15
322,15
323,15
322,15
451,15
322,15
400,15
321,15
452,15
322,15
321,15
476,15
322,15
296,15
321,15
323,15
348,15
373,15
323,15
297,15
322,15
401,15
349,15
323,15
400,15
350,15
324,15
349,15
452,15
296,15
348,15
400,15
321,15
324,15
350,15
323,15
323,15
400,15
400,15
477,15
321,15
348,15
527,29
400,15
322,15
296,15
349,15
296,15
400,15
350,15
322,15
399,15
401,15
399,15
401,15
321,15
322,15
375,15
349,15
375,15
375,15
452,15
350,15
399,15
375,15
349,15
373,15
322,15
295,15
375,15
296,15
295,15
399,15
349,15
296,15
399,15
400,15
348,15
452,15
375,15
349,15
452,15
321,15
324,15
198,9
376,15
349,15
348,15
349,15
375,15
322,15
349,15
426,15
323,15
375,15
400,15
400,15
323,15
323,15
375,15
323,15
528,28
349,15
323,15
323,15
375,15
426,15
350,15
321,15
323,15
348,15
400,15
323,15
349,15
399,15
400,15
400,15
349,15
323,15
348,15
400,15
322,15
350,15
349,15
322,15
321,15
324,15
323,15
322,15
375,15
350,15
323,15
400,15
297,15
323,15
322,15
322,15
323,15
399,15
348,15
350,15
322,15
374,15
321,15
401,15
350,15
321,15
452,15
399,15
400,15
374,15
348,15
375,15
375,15
323,15
349,15
322,15
527,29
350,15
131,6
321,15
399,15
350,15
347,15
400,15
322,15
322,15
373,15
349,15
322,15
425,15
348,15
323,15
322,15
400,15
451,15
322,15
350,15
401,15
375,15
400,15
348,15
350,15
400,15
322,15
322,15
400,15
323,15
400,15
400,15
400,15
400,15
323,15
349,15
348,15
323,15
322,15
375,15
400,15
323,15
322,15
321,15
350,15
322,15
323,15
322,15
321,15
323,15
425,15
477,15
401,15
322,15
323,15
296,15
477,15
400,15
375,15
375,15
296,15
322,15
322,15
399,15
400,15
477,15
348,15
349,15
375,15
375,15
400,15
400,15
400,15
375,15
321,15
323,15
322,15
321,15
400,15
321,15
350,15
322,15
323,15
323,15
528,28
350,15
296,15
323,15
399,15
375,15
401,15
322,15
322,15
296,15
553,34
321,15
296,15
348,15
375,15
399,15
400,15
451,15
348,15
348,15
349,15
321,15
348,15
349,15
399,15
350,15
324,15
322,15
348,15
399,15
324,15
295,15
399,15
477,15
348,15
322,15
350,15
554,28
349,15
321,15
323,15
350,15
374,15
400,15
321,15
375,15
322,15
400,15
297,15
296,15
323,15
322,15
375,15
528,28
399,15
323,15
477,15
400,15
451,15
374,15
400,15
323,15
350,15
375,15
321,15
398,15
323,15
401,15
322,15
399,15
425,15
322,15
323,15
350,15
323,15
322,15
580,34
350,15
324,15
399,15
349,15
323,15
350,15
298,15
553,34
324,15
322,15
322,15
400,15
296,15
476,15
400,15
349,15
349,15
350,15
399,15
