FlowSOM_cluster,FlowSOM_metacluster
408,11
439,16
471,16
439,16
470,16
381,11
410,16
409,16
440,16
315,11
470,16
440,16
471,16
380,11
410,16
351,11
380,11
380,11
27,5
347,11
380,11
379,11
349,11
352,11
352,11
381,11
380,11
381,11
469,16
381,11
378,11
380,11
348,11
351,11
347,11
410,16
351,11
349,11
381,11
352,11
351,11
469,16
351,11
379,11
471,16
411,16
381,11
267,12
379,11
471,16
347,11
440,16
500,16
469,16
376,15
471,16
380,11
410,16
351,11
408,11
440,16
471,16
470,16
409,16
378,11
438,16
322,11
410,16
349,11
379,11
347,11
352,11
440,16
352,11
378,11
440,16
380,11
380,11
408,11
379,11
408,11
352,11
351,11
439,16
440,16
439,16
440,16
347,11
440,16
379,11
409,16
410,16
410,16
351,11
381,11
409,16
352,11
352,11
410,16
470,16
352,11
380,11
348,11
410,16
376,15
409,16
470,16
347,11
347,11
500,16
346,11
439,16
471,16
351,11
470,16
439,16
350,11
470,16
347,11
470,16
439,16
379,11
379,11
471,16
500,16
439,16
469,16
499,20
410,16
470,16
470,16
439,16
347,11
471,16
322,11
470,16
321,5
378,11
469,16
441,16
380,11
348,11
379,11
470,16
469,16
410,16
347,11
381,11
410,16
410,16
351,11
347,11
501,16
469,16
381,11
409,16
440,16
470,16
378,11
411,16
470,16
381,11
411,16
500,16
379,11
378,11
500,16
380,11
410,16
351,11
376,15
440,16
408,11
347,11
380,11
378,11
378,11
352,11
409,16
410,16
471,16
441,16
410,16
26,6
410,16
471,16
352,11
380,11
469,16
351,11
378,11
381,11
380,11
410,16
471,16
351,11
347,11
379,11
469,16
351,11
379,11
347,11
381,11
471,16
352,11
439,16
409,16
470,16
439,16
379,11
351,11
380,11
378,11
469,16
410,16
410,16
379,11
379,11
471,16
380,11
410,16
410,16
380,11
410,16
379,11
470,16
381,11
322,11
471,16
380,11
470,16
351,11
351,11
351,11
347,11
376,15
470,16
351,11
469,16
352,11
438,16
379,11
410,16
409,16
352,11
349,11
351,11
380,11
379,11
437,15
470,16
439,16
409,16
409,16
378,11
378,11
379,11
410,16
351,11
470,16
381,11
351,11
378,11
351,11
440,16
351,11
470,16
470,16
468,20
471,16
351,11
411,16
380,11
439,16
440,16
350,11
380,11
351,11
526,22
352,11
352,11
470,16
408,11
378,11
378,11
346,11
380,11
410,16
379,11
351,11
469,16
410,16
380,11
471,16
469,16
381,11
410,16
410,16
501,16
352,11
380,11
407,11
470,16
381,11
471,16
526,22
409,16
322,11
470,16
471,16
440,16
378,11
352,11
439,16
379,11
410,16
441,16
351,11
501,16
351,11
439,16
528,20
349,11
471,16
408,11
410,16
408,11
410,16
408,11
408,11
440,16
440,16
351,11
381,11
470,16
408,11
381,11
380,11
347,11
351,11
380,11
440,16
471,16
381,11
557,20
471,16
500,16
409,16
470,16
351,11
470,16
502,12
526,22
408,11
380,11
381,11
408,11
352,11
407,11
379,11
439,16
470,16
440,16
379,11
352,11
378,11
381,11
410,16
440,16
347,11
497,20
469,16
409,16
378,11
351,11
469,16
410,16
500,16
409,16
378,11
470,16
500,16
351,11
379,11
471,16
408,11
379,11
438,16
470,16
379,11
351,11
408,11
410,16
500,16
441,16
440,16
440,16
347,11
440,16
470,16
439,16
379,11
410,16
378,11
351,11
380,11
410,16
381,11
352,11
351,11
352,11
351,11
322,11
27,5
409,16
410,16
469,16
376,15
440,16
470,16
470,16
437,15
441,16
378,11
440,16
410,16
410,16
378,11
410,16
379,11
470,16
410,16
351,11
469,16
410,16
408,11
409,16
378,11
470,16
439,16
469,16
380,11
410,16
352,11
347,11
408,11
410,16
470,16
469,16
471,16
377,11
352,11
381,11
471,16
315,11
528,20
352,11
410,16
347,11
469,16
381,11
440,16
471,16
732,31
411,16
410,16
380,11
440,16
470,16
378,11
351,11
470,16
469,16
351,11
381,11
439,16
499,20
380,11
410,16
410,16
381,11
351,11
352,11
351,11
410,16
470,16
409,16
440,16
500,16
440,16
379,11
381,11
440,16
408,11
379,11
380,11
471,16
378,11
408,11
441,16
470,16
352,11
410,16
410,16
410,16
438,16
440,16
347,11
470,16
380,11
440,16
351,11
379,11
351,11
410,16
352,11
381,11
440,16
471,16
470,16
469,16
441,16
410,16
441,16
378,11
411,16
379,11
322,11
380,11
439,16
348,11
469,16
381,11
441,16
380,11
378,11
349,11
379,11
379,11
470,16
379,11
470,16
381,11
377,11
471,16
499,20
408,11
499,20
409,16
438,16
322,11
439,16
471,16
468,20
439,16
381,11
351,11
379,11
471,16
351,11
352,11
237,5
409,16
440,16
350,11
411,16
440,16
410,16
381,11
347,11
351,11
351,11
379,11
501,16
471,16
471,16
381,11
440,16
351,11
322,11
351,11
441,16
410,16
380,11
439,16
409,16
470,16
470,16
351,11
441,16
470,16
441,16
378,11
471,16
378,11
409,16
470,16
409,16
381,11
381,11
381,11
410,16
469,16
471,16
410,16
408,11
378,11
380,11
410,16
471,16
411,16
471,16
351,11
380,11
381,11
350,11
351,11
439,16
500,16
349,11
351,11
439,16
410,16
469,16
410,16
347,11
351,11
380,11
237,5
527,20
409,16
382,11
441,16
351,11
471,16
470,16
410,16
471,16
351,11
352,11
347,11
380,11
322,11
410,16
379,11
346,11
377,11
409,16
379,11
347,11
441,16
26,6
379,11
351,11
351,11
469,16
376,15
351,11
409,16
378,11
440,16
350,11
381,11
500,16
439,16
471,16
471,16
471,16
322,11
500,16
410,16
347,11
409,16
440,16
379,11
381,11
408,11
500,16
440,16
322,11
379,11
351,11
410,16
320,5
381,11
347,11
379,11
352,11
379,11
379,11
440,16
352,11
321,5
470,16
469,16
352,11
409,16
471,16
379,11
380,11
528,20
351,11
761,31
471,16
351,11
439,16
500,16
470,16
440,16
440,16
348,11
380,11
438,16
468,20
471,16
409,16
409,16
379,11
470,16
526,22
352,11
410,16
440,16
470,16
352,11
410,16
469,16
470,16
471,16
440,16
469,16
379,11
381,11
352,11
381,11
379,11
440,16
410,16
410,16
349,11
322,11
410,16
380,11
409,16
380,11
410,16
352,11
351,11
470,16
409,16
441,16
440,16
440,16
440,16
440,16
322,11
501,16
351,11
410,16
440,16
377,11
440,16
347,11
440,16
351,11
440,16
470,16
352,11
411,16
471,16
439,16
379,11
471,16
347,11
440,16
409,16
346,11
378,11
351,11
470,16
381,11
322,11
438,16
348,11
410,16
378,11
380,11
377,11
351,11
470,16
351,11
468,20
439,16
470,16
380,11
376,15
410,16
378,11
526,22
380,11
407,11
347,11
351,11
352,11
347,11
352,11
381,11
470,16
410,16
350,11
379,11
381,11
322,11
349,11
410,16
351,11
470,16
378,11
470,16
438,16
378,11
