FlowSOM_cluster,FlowSOM_metacluster
202,23
142,23
140,23
141,23
140,23
160,23
180,23
141,23
140,23
181,23
140,23
140,23
140,23
161,23
161,23
160,23
139,23
161,23
141,23
139,23
161,23
162,23
121,17
160,23
160,23
161,23
161,23
181,23
140,23
161,23
181,23
161,23
183,23
160,23
139,23
139,23
160,23
161,23
161,23
139,23
160,23
160,23
162,23
161,23
140,23
161,23
161,23
139,23
161,23
140,23
139,23
140,23
118,23
118,23
202,23
139,23
139,23
139,23
160,23
118,23
140,23
139,23
140,23
142,23
183,23
202,23
139,23
139,23
121,17
162,23
182,23
160,23
141,23
160,23
181,23
140,23
161,23
161,23
118,23
161,23
202,23
160,23
160,23
118,23
141,23
141,23
141,23
139,23
141,23
161,23
141,23
141,23
163,23
160,23
161,23
141,23
139,23
225,23
181,23
140,23
160,23
161,23
183,23
161,23
202,23
141,23
140,23
139,23
139,23
118,23
202,23
118,23
140,23
139,23
140,23
97,19
161,23
140,23
183,23
140,23
118,23
161,23
162,23
140,23
118,23
121,17
118,23
119,17
141,23
140,23
140,23
141,23
182,23
140,23
160,23
140,23
160,23
181,23
140,23
141,23
161,23
183,23
162,23
140,23
118,23
139,23
183,23
161,23
139,23
140,23
160,23
139,23
140,23
118,23
161,23
141,23
141,23
140,23
181,23
161,23
140,23
161,23
161,23
118,23
162,23
139,23
140,23
161,23
139,23
160,23
139,23
141,23
118,23
139,23
161,23
183,23
139,23
160,23
121,17
141,23
140,23
140,23
161,23
121,17
163,23
140,23
160,23
161,23
141,23
160,23
139,23
161,23
161,23
163,23
140,23
160,23
182,23
162,23
118,23
161,23
162,23
183,23
160,23
140,23
139,23
139,23
141,23
140,23
141,23
139,23
182,23
161,23
139,23
120,17
139,23
139,23
183,23
162,23
139,23
161,23
139,23
139,23
161,23
141,23
139,23
139,23
160,23
139,23
140,23
161,23
139,23
160,23
160,23
139,23
182,23
202,23
139,23
160,23
118,23
160,23
120,17
139,23
141,23
141,23
139,23
161,23
160,23
182,23
161,23
119,17
139,23
140,23
141,23
141,23
183,23
181,23
162,23
141,23
160,23
140,23
161,23
160,23
162,23
160,23
140,23
161,23
140,23
140,23
120,17
140,23
160,23
139,23
181,23
141,23
141,23
161,23
181,23
160,23
77,17
160,23
160,23
140,23
118,23
181,23
181,23
204,23
161,23
139,23
121,17
160,23
140,23
161,23
161,23
140,23
118,23
160,23
161,23
161,23
140,23
160,23
161,23
202,23
139,23
161,23
140,23
77,17
141,23
160,23
140,23
140,23
141,23
183,23
160,23
141,23
162,23
161,23
141,23
160,23
160,23
160,23
141,23
98,17
182,23
139,23
202,23
161,23
203,23
163,23
118,23
118,23
141,23
141,23
160,23
181,23
140,23
139,23
182,23
161,23
182,23
160,23
181,23
141,23
140,23
161,23
77,17
140,23
118,23
181,23
140,23
139,23
140,23
356,39
121,17
118,23
139,23
161,23
118,23
160,23
202,23
182,23
141,23
140,23
141,23
162,23
160,23
181,23
182,23
139,23
141,23
182,23
98,17
162,23
141,23
139,23
160,23
139,23
139,23
118,23
141,23
202,23
140,23
180,23
181,23
161,23
140,23
139,23
161,23
118,23
140,23
139,23
160,23
141,23
161,23
118,23
161,23
141,23
141,23
202,23
141,23
140,23
141,23
183,23
139,23
181,23
139,23
181,23
140,23
161,23
160,23
161,23
160,23
160,23
225,23
121,17
141,23
161,23
118,23
202,23
141,23
139,23
140,23
202,23
161,23
181,23
141,23
141,23
141,23
181,23
139,23
182,23
140,23
139,23
160,23
140,23
141,23
139,23
162,23
181,23
140,23
141,23
120,17
161,23
161,23
160,23
202,23
118,23
141,23
140,23
139,23
139,23
181,23
139,23
139,23
140,23
160,23
98,17
160,23
141,23
225,23
118,23
161,23
141,23
140,23
118,23
161,23
161,23
139,23
140,23
140,23
181,23
160,23
140,23
118,23
180,23
161,23
162,23
98,17
161,23
139,23
