FlowSOM_cluster,FlowSOM_metacluster
71,14
16,1
58,1
58,1
58,1
83,14
58,1
16,1
58,1
83,14
58,1
58,1
58,1
83,14
58,1
71,14
71,14
58,1
16,1
71,14
83,14
70,14
17,7
71,14
71,14
83,14
71,14
71,14
58,1
83,14
83,14
83,14
70,14
71,14
71,14
71,14
71,14
83,14
83,14
71,14
71,14
71,14
57,1
83,14
58,1
59,4
59,4
71,14
57,1
58,1
71,14
58,1
58,1
58,1
71,14
71,14
71,14
58,1
71,14
71,14
58,1
58,1
58,1
70,14
70,14
71,14
44,1
58,1
17,7
16,1
83,14
71,14
58,1
71,14
70,14
58,1
83,14
83,14
71,14
16,1
71,14
71,14
71,14
58,1
58,1
16,1
2,1
71,14
58,1
83,14
70,14
58,1
57,1
71,14
57,1
16,1
71,14
71,14
83,14
58,1
71,14
83,14
70,14
58,1
71,14
70,14
58,1
71,14
71,14
58,1
84,14
58,1
58,1
71,14
58,1
58,1
83,14
58,1
70,14
58,1
58,1
83,14
16,1
58,1
58,1
16,1
71,14
5,3
58,1
58,1
58,1
58,1
70,14
58,1
71,14
58,1
71,14
16,1
58,1
58,1
70,14
16,1
70,14
58,1
71,14
71,14
70,14
59,4
58,1
58,1
71,14
71,14
58,1
58,1
83,14
58,1
58,1
58,1
70,14
58,1
58,1
83,14
58,1
58,1
70,14
71,14
58,1
83,14
58,1
71,14
71,14
2,1
71,14
71,14
83,14
70,14
71,14
44,1
17,7
58,1
58,1
58,1
58,1
17,7
58,1
7,4
71,14
70,14
58,1
71,14
58,1
83,14
58,1
57,1
58,1
71,14
70,14
71,14
71,14
83,14
16,1
84,14
71,14
58,1
71,14
58,1
70,14
58,1
58,1
71,14
83,14
83,14
71,14
58,1
58,1
58,1
70,14
16,1
58,1
58,1
57,1
58,1
71,14
58,1
70,14
71,14
83,14
71,14
58,1
83,14
58,1
71,14
71,14
71,14
71,14
71,14
71,14
71,14
72,14
71,14
71,14
71,14
58,1
16,1
71,14
83,14
71,14
83,14
83,14
4,3
71,14
58,1
16,1
16,1
70,14
70,14
83,14
2,1
71,14
58,1
83,14
71,14
71,14
71,14
58,1
71,14
58,1
58,1
5,3
58,1
71,14
58,1
83,14
16,1
58,1
83,14
83,14
71,14
3,2
71,14
71,14
58,1
70,14
83,14
58,1
84,14
58,1
71,14
16,1
71,14
58,1
58,1
58,1
58,1
72,14
83,14
58,1
58,1
58,1
71,14
71,14
84,14
71,14
83,14
58,1
3,2
58,1
71,14
58,1
58,1
2,1
70,14
71,14
58,1
83,14
83,14
58,1
71,14
58,1
71,14
16,1
5,3
83,14
58,1
71,14
83,14
70,14
58,1
70,14
70,14
2,1
2,1
71,14
83,14
58,1
71,14
83,14
83,14
83,14
71,14
58,1
58,1
58,1
83,14
5,3
58,1
58,1
83,14
58,1
71,14
58,1
7,4
17,7
58,1
71,14
83,14
70,14
71,14
84,14
83,14
58,1
58,1
58,1
70,14
71,14
70,14
83,14
58,1
58,1
83,14
5,3
58,1
70,14
71,14
71,14
58,1
58,1
58,1
16,1
70,14
58,1
71,14
71,14
83,14
58,1
58,1
83,14
71,14
58,1
58,1
71,14
70,14
58,1
58,1
58,1
58,1
2,1
70,14
2,1
58,1
16,1
16,1
58,1
70,14
71,14
57,1
58,1
83,14
71,14
83,14
71,14
71,14
71,14
17,7
58,1
58,1
58,1
71,14
58,1
71,14
58,1
71,14
58,1
70,14
58,1
16,1
16,1
70,14
58,1
83,14
58,1
58,1
71,14
58,1
16,1
71,14
16,1
58,1
58,1
58,1
17,7
83,14
83,14
71,14
71,14
71,14
58,1
58,1
71,14
58,1
84,14
71,14
71,14
58,1
83,14
5,3
71,14
58,1
84,14
58,1
71,14
58,1
58,1
102,19
58,1
58,1
71,14
58,1
58,1
70,14
71,14
58,1
71,14
