FlowSOM_cluster,FlowSOM_metacluster
591,31
505,31
561,31
589,31
561,31
330,15
533,31
560,31
560,31
330,15
589,31
560,31
561,31
503,31
531,31
532,31
532,31
532,31
588,31
591,31
475,24
475,24
475,24
562,31
562,31
503,31
475,24
330,15
590,31
504,31
447,24
503,31
476,31
591,31
534,31
532,31
562,31
474,24
503,31
562,31
591,31
590,31
473,22
475,24
561,31
533,31
533,31
505,31
532,31
561,31
505,31
560,31
590,31
589,31
448,31
562,31
532,31
532,31
562,31
448,31
560,31
561,31
561,31
476,31
505,31
591,31
562,31
532,31
674,48
476,31
504,31
330,15
560,31
562,31
448,31
560,31
503,31
503,31
448,31
475,24
448,31
562,31
503,31
477,31
560,31
617,48
588,31
505,31
560,31
503,31
476,31
560,31
531,31
330,15
501,22
560,31
448,31
330,15
533,31
561,31
562,31
475,24
476,31
532,31
448,31
476,31
561,31
448,31
562,31
590,31
359,24
477,31
561,31
591,31
561,31
588,31
503,31
561,31
505,31
561,31
448,31
504,31
505,31
561,31
590,31
617,48
591,31
619,49
560,31
561,31
561,31
448,31
476,31
561,31
591,31
561,31
562,31
447,24
590,31
560,31
475,24
445,24
476,31
561,31
590,31
533,31
476,31
533,31
477,31
532,31
591,31
534,31
561,31
590,31
503,31
560,31
560,31
561,31
476,31
533,31
590,31
533,31
533,31
590,31
475,24
505,31
590,31
503,31
533,31
562,31
534,31
560,31
591,31
591,31
504,31
476,31
476,31
562,31
617,48
505,31
561,31
532,31
532,31
617,48
533,31
561,31
359,24
475,24
589,31
504,31
476,31
503,31
532,31
501,22
531,31
503,31
475,24
473,22
590,31
473,22
505,31
388,24
533,31
561,31
534,31
476,31
505,31
532,31
589,31
504,31
474,24
503,31
476,31
590,31
533,31
505,31
476,31
476,31
562,31
560,31
505,31
533,31
532,31
560,31
476,31
591,31
503,31
562,31
561,31
503,31
561,31
532,31
591,31
591,31
504,31
591,31
534,31
591,31
590,31
562,31
591,31
505,31
560,31
588,31
562,31
475,24
591,31
475,24
503,31
620,49
562,31
589,31
588,31
588,31
476,31
476,31
475,24
560,31
359,24
561,31
503,31
591,31
447,24
562,31
560,31
532,31
561,31
590,31
619,49
561,31
591,31
532,31
503,31
617,48
477,31
474,24
503,31
562,31
675,49
562,31
562,31
590,31
476,31
447,24
533,31
388,24
532,31
504,31
617,48
562,31
532,31
532,31
532,31
560,31
590,31
503,31
532,31
533,31
561,31
562,31
475,24
418,24
532,31
504,31
561,31
675,49
589,31
562,31
589,31
561,31
560,31
475,24
562,31
589,31
475,24
504,31
533,31
562,31
532,31
591,31
588,31
676,49
475,24
561,31
591,31
504,31
447,24
531,31
476,31
