FlowSOM_cluster,FlowSOM_metacluster
392,26
468,26
419,26
444,26
419,26
417,26
394,26
443,26
443,26
417,26
419,26
443,26
419,26
442,26
443,26
418,26
418,26
443,26
469,26
392,26
416,26
391,26
443,26
417,26
393,26
417,26
416,26
417,26
418,26
417,26
417,26
443,26
390,26
392,26
392,26
418,26
392,26
416,26
417,26
393,26
392,26
418,26
442,26
442,26
419,26
443,26
417,26
418,26
443,26
394,26
391,26
444,26
419,26
469,26
392,26
393,26
418,26
468,26
418,26
444,26
443,26
393,26
419,26
469,26
391,26
392,26
418,26
418,26
416,26
468,26
391,26
417,26
443,26
393,26
444,26
443,26
417,26
442,26
392,26
442,26
392,26
392,26
417,26
444,26
443,26
469,26
444,26
391,26
444,26
442,26
444,26
443,26
443,26
417,26
467,26
443,26
393,26
417,26
442,26
419,26
393,26
442,26
468,26
443,26
392,26
469,26
419,26
392,26
392,26
419,26
412,26
444,26
443,26
392,26
419,26
444,26
442,26
419,26
391,26
419,26
444,26
442,26
442,26
394,26
419,26
469,26
418,26
445,27
443,26
419,26
419,26
444,26
391,26
394,26
392,26
419,26
418,26
416,26
443,26
443,26
415,26
415,26
416,26
419,26
419,26
393,26
391,26
442,26
444,26
443,26
417,26
392,26
394,26
419,26
417,26
444,26
444,26
419,26
390,26
443,26
419,26
442,26
418,26
419,26
416,26
418,26
419,26
417,26
468,26
392,26
392,26
444,26
392,26
392,26
442,26
390,26
391,26
393,26
443,26
468,26
419,26
443,26
443,26
470,27
468,26
394,26
412,26
442,26
420,27
442,26
468,26
442,26
443,26
467,26
443,26
417,26
391,26
418,26
419,26
416,26
468,26
391,26
417,26
394,26
393,26
444,26
468,26
418,26
444,26
391,26
416,26
442,26
391,26
469,26
468,26
468,26
391,26
416,26
418,26
443,26
467,26
393,26
418,26
443,26
391,26
393,26
417,26
393,26
419,26
417,26
419,26
418,26
392,26
418,26
391,26
392,26
393,26
392,26
419,26
393,26
416,26
391,26
444,26
469,26
392,26
416,26
418,26
416,26
442,26
445,27
419,26
443,26
469,26
469,26
390,26
391,26
442,26
443,26
392,26
419,26
417,26
392,26
392,26
418,26
443,26
418,26
419,26
419,26
445,27
443,26
393,26
443,26
416,26
469,26
444,26
416,26
416,26
417,26
472,27
418,26
393,26
418,26
444,26
415,26
443,26
416,26
442,26
418,26
469,26
418,26
418,26
443,26
443,26
444,26
420,27
417,26
443,26
443,26
394,26
393,26
442,26
389,26
418,26
442,26
419,26
472,27
443,26
392,26
443,26
394,26
468,26
391,26
392,26
419,26
416,26
442,26
443,26
393,26
418,26
418,26
469,26
446,27
416,26
393,26
392,26
442,26
389,26
468,26
469,26
418,26
444,26
444,26
392,26
391,26
419,26
392,26
417,26
442,26
416,26
392,26
418,26
444,26
443,26
417,26
447,27
419,26
419,26
415,26
443,26
418,26
419,26
607,29
497,27
418,26
417,26
417,26
392,26
417,26
416,26
391,26
443,26
443,26
468,26
415,26
386,17
391,26
391,26
393,26
444,26
391,26
446,27
443,26
444,26
391,26
418,26
394,26
468,26
419,26
493,31
416,26
419,26
418,26
417,26
442,26
394,26
444,26
442,26
416,26
419,26
468,26
417,26
469,26
443,26
395,25
443,26
444,26
444,26
389,26
444,26
419,26
469,26
468,26
443,26
468,26
393,26
442,26
419,26
442,26
393,26
441,26
393,26
417,26
392,26
617,31
443,26
443,26
393,26
392,26
444,26
393,26
419,26
445,27
443,26
416,26
444,26
468,26
468,26
391,26
468,26
442,26
443,26
468,26
416,26
419,26
468,26
392,26
469,26
418,26
419,26
444,26
470,27
442,26
442,26
418,26
392,26
416,26
443,26
419,26
418,26
419,26
416,26
393,26
442,26
394,26
417,26
446,27
393,26
443,26
391,26
419,26
417,26
444,26
419,26
368,25
443,26
443,26
418,26
443,26
419,26
444,26
418,26
419,26
419,26
418,26
417,26
469,26
445,27
417,26
468,26
443,26
417,26
418,26
393,26
417,26
443,26
419,26
443,26
444,26
419,26
444,26
416,26
417,26
444,26
444,26
442,26
416,26
393,26
391,26
392,26
443,26
419,26
412,26
468,26
418,26
443,26
416,26
444,26
391,26
419,26
442,26
419,26
418,26
416,26
393,26
443,26
392,26
417,26
443,26
444,26
419,26
418,26
443,26
443,26
443,26
444,26
418,26
392,26
392,26
416,26
443,26
390,26
419,26
442,26
443,26
442,26
391,26
416,26
468,26
443,26
443,26
418,26
419,26
417,26
416,26
393,26
445,27
444,26
420,27
443,26
470,27
392,26
469,26
468,26
445,27
419,26
417,26
418,26
416,26
419,26
418,26
386,17
468,26
390,26
444,26
416,26
443,26
443,26
443,26
417,26
416,26
418,26
418,26
469,26
394,26
419,26
394,26
417,26
444,26
417,26
392,26
393,26
443,26
468,26
418,26
469,26
493,31
419,26
419,26
417,26
443,26
419,26
443,26
418,26
419,26
468,26
444,26
418,26
444,26
417,26
417,26
442,26
468,26
419,26
393,26
443,26
395,25
391,26
443,26
468,26
419,26
418,26
444,26
417,26
442,26
417,26
416,26
418,26
468,26
419,26
416,26
418,26
444,26
443,26
419,26
443,26
416,26
418,26
417,26
418,26
445,27
443,26
393,26
443,26
418,26
393,26
419,26
443,26
444,26
392,26
418,26
390,26
442,26
418,26
443,26
416,26
413,26
391,26
469,26
442,26
367,25
443,26
473,32
468,26
416,26
418,26
419,26
392,26
417,26
443,26
391,26
444,26
416,26
442,26
419,26
444,26
443,26
443,26
419,26
393,26
419,26
443,26
391,26
444,26
444,26
442,26
417,26
392,26
419,26
468,26
418,26
392,26
418,26
443,26
442,26
417,26
391,26
442,26
393,26
416,26
443,26
443,26
393,26
418,26
419,26
418,26
393,26
469,26
394,26
468,26
442,26
446,27
393,26
217,8
419,26
393,26
443,26
419,26
419,26
444,26
444,26
415,26
442,26
392,26
445,27
418,26
443,26
444,26
442,26
419,26
473,32
392,26
468,26
444,26
443,26
393,26
442,26
419,26
419,26
419,26
444,26
419,26
442,26
417,26
392,26
417,26
442,26
419,26
468,26
443,26
443,26
393,26
444,26
443,26
444,26
443,26
418,26
393,26
418,26
419,26
443,26
443,26
444,26
444,26
444,26
444,26
393,26
393,26
417,26
443,26
443,26
416,26
444,26
416,26
419,26
417,26
444,26
419,26
418,26
443,26
393,26
444,26
443,26
419,26
391,26
444,26
444,26
415,26
418,26
418,26
418,26
417,26
392,26
469,26
468,26
443,26
390,26
442,26
415,26
392,26
419,26
416,26
445,27
444,26
419,26
442,26
386,17
468,26
468,26
495,31
443,26
497,27
392,26
417,26
393,26
389,26
393,26
417,26
419,26
418,26
442,26
443,26
417,26
392,26
416,26
443,26
417,26
419,26
391,26
419,26
416,26
389,26
444,26
443,26
468,26
443,26
416,26
418,26
442,26
443,26
443,26
442,26
412,26
391,26
444,26
468,26
468,26
443,26
418,26
419,26
443,26
419,26
419,26
443,26
420,27
419,26
392,26
469,26
419,26
419,26
443,26
417,26
444,26
390,26
417,26
441,26
443,26
391,26
443,26
443,26
416,26
418,26
416,26
394,26
417,26
392,26
469,26
443,26
443,26
419,26
419,26
444,26
442,26
418,26
419,26
417,26
393,26
419,26
390,26
394,26
443,26
415,26
468,26
395,25
392,26
441,26
392,26
444,26
393,26
394,26
445,27
417,26
419,26
469,26
391,26
415,26
443,26
418,26
417,26
417,26
497,27
417,26
393,26
392,26
390,26
393,26
444,26
417,26
442,26
394,26
420,27
443,26
392,26
565,31
567,31
565,31
588,31
564,31
614,31
613,31
514,31
564,31
590,31
591,31
590,31
565,31
565,31
618,31
539,31
612,31
589,31
567,31
613,31
539,31
565,31
587,31
543,31
544,31
588,31
613,31
589,31
563,31
520,31
538,31
617,31
567,31
564,31
539,31
514,31
563,31
540,31
538,31
563,31
616,31
618,31
469,26
567,31
518,31
589,31
487,31
518,31
538,31
545,31
617,31
541,31
540,31
565,31
566,31
590,31
564,31
566,31
537,31
590,31
618,31
542,31
591,31
613,31
589,31
593,31
540,31
491,31
590,31
562,31
567,31
617,31
615,31
568,31
495,31
613,31
616,31
516,31
541,31
590,31
567,31
