FlowSOM_cluster,FlowSOM_metacluster
477,11
401,11
350,11
349,11
324,11
322,11
298,11
375,11
350,11
198,7
350,11
350,11
350,11
399,11
349,11
323,11
323,11
323,11
375,11
321,11
399,11
400,11
399,11
296,11
295,11
322,11
399,11
322,11
323,11
322,11
451,11
322,11
400,11
321,11
452,11
322,11
321,11
476,11
322,11
296,11
321,11
323,11
348,11
373,11
323,11
297,11
322,11
401,11
349,11
323,11
400,11
350,11
324,11
349,11
452,11
296,11
348,11
400,11
321,11
324,11
350,11
323,11
323,11
400,11
400,11
477,11
321,11
348,11
527,20
400,11
322,11
296,11
349,11
296,11
400,11
350,11
322,11
399,11
401,11
399,11
401,11
321,11
322,11
375,11
349,11
375,11
375,11
452,11
350,11
399,11
375,11
349,11
373,11
322,11
295,11
375,11
296,11
295,11
399,11
349,11
296,11
399,11
400,11
348,11
452,11
375,11
349,11
452,11
321,11
324,11
198,7
376,11
349,11
348,11
349,11
375,11
322,11
349,11
426,11
323,11
375,11
400,11
400,11
323,11
323,11
375,11
323,11
528,19
349,11
323,11
323,11
375,11
426,11
350,11
321,11
323,11
348,11
400,11
323,11
349,11
399,11
400,11
400,11
349,11
323,11
348,11
400,11
322,11
350,11
349,11
322,11
321,11
324,11
323,11
322,11
375,11
350,11
323,11
400,11
297,11
323,11
322,11
322,11
323,11
399,11
348,11
350,11
322,11
374,11
321,11
401,11
350,11
321,11
452,11
399,11
400,11
374,11
348,11
375,11
375,11
323,11
349,11
322,11
527,20
350,11
131,5
321,11
399,11
350,11
347,11
400,11
322,11
322,11
373,11
349,11
322,11
425,11
348,11
323,11
322,11
400,11
451,11
322,11
350,11
401,11
375,11
400,11
348,11
350,11
400,11
322,11
322,11
400,11
323,11
400,11
400,11
400,11
400,11
323,11
349,11
348,11
323,11
322,11
375,11
400,11
323,11
322,11
321,11
350,11
322,11
323,11
322,11
321,11
323,11
425,11
477,11
401,11
322,11
323,11
296,11
477,11
400,11
375,11
375,11
296,11
322,11
322,11
399,11
400,11
477,11
348,11
349,11
375,11
375,11
400,11
400,11
400,11
375,11
321,11
323,11
322,11
321,11
400,11
321,11
350,11
322,11
323,11
323,11
528,19
350,11
296,11
323,11
399,11
375,11
401,11
322,11
322,11
296,11
553,20
321,11
296,11
348,11
375,11
399,11
400,11
451,11
348,11
348,11
349,11
321,11
348,11
349,11
399,11
350,11
324,11
322,11
348,11
399,11
324,11
295,11
399,11
477,11
348,11
322,11
350,11
554,19
349,11
321,11
323,11
350,11
374,11
400,11
321,11
375,11
322,11
400,11
297,11
296,11
323,11
322,11
375,11
528,19
399,11
323,11
477,11
400,11
451,11
374,11
400,11
323,11
350,11
375,11
321,11
398,11
323,11
401,11
322,11
399,11
425,11
322,11
323,11
350,11
323,11
322,11
580,20
350,11
324,11
399,11
349,11
323,11
350,11
298,11
553,20
324,11
322,11
322,11
400,11
296,11
476,11
400,11
349,11
349,11
350,11
399,11
295,11
400,11
425,11
400,11
350,11
425,11
529,19
348,11
375,11
400,11
321,11
323,11
401,11
324,11
375,11
451,11
350,11
323,11
322,11
322,11
323,11
324,11
399,11
323,11
349,11
348,11
322,11
375,11
399,11
323,11
348,11
350,11
350,11
451,11
350,11
350,11
375,11
400,11
349,11
400,11
323,11
374,11
349,11
322,11
296,11
322,11
321,11
322,11
452,11
527,20
375,11
349,11
323,11
477,11
350,11
323,11
349,11
477,11
323,11
451,11
350,11
400,11
375,11
400,11
400,11
400,11
349,11
401,11
477,11
323,11
400,11
401,11
400,11
400,11
323,11
375,11
502,19
322,11
322,11
296,11
452,11
477,11
374,11
349,11
348,11
376,11
451,11
321,11
322,11
323,11
172,4
555,19
296,11
400,11
452,11
323,11
322,11
375,11
350,11
376,11
297,11
349,11
323,11
350,11
323,11
400,11
322,11
323,11
323,11
323,11
322,11
375,11
528,19
322,11
400,11
374,11
322,11
322,11
296,11
322,11
349,11
323,11
375,11
375,11
323,11
350,11
400,11
322,11
350,11
375,11
400,11
399,11
297,11
426,11
452,11
349,11
323,11
296,11
350,11
323,11
348,11
477,11
350,11
425,11
350,11
399,11
350,11
296,11
400,11
323,11
349,11
452,11
322,11
349,11
376,11
350,11
323,11
349,11
349,11
349,11
400,11
348,11
400,11
321,11
322,11
349,11
425,11
323,11
322,11
349,11
399,11
400,11
476,11
400,11
348,11
349,11
348,11
348,11
322,11
477,11
297,11
528,19
375,11
528,19
349,11
477,11
321,11
375,11
350,11
528,19
349,11
322,11
322,11
399,11
323,11
321,11
295,11
401,11
400,11
349,11
476,11
322,11
349,11
374,11
425,11
322,11
323,11
322,11
375,11
298,11
323,11
324,11
322,11
350,11
322,11
321,11
323,11
323,11
400,11
323,11
348,11
399,11
323,11
323,11
296,11
323,11
350,11
323,11
374,11
131,5
401,11
375,11
323,11
375,11
322,11
322,11
322,11
400,11
323,11
297,11
349,11
376,11
400,11
399,11
374,11
350,11
297,11
350,11
322,11
399,11
398,11
322,11
321,11
401,11
324,11
476,11
321,11
324,11
322,11
323,11
400,11
425,11
321,11
322,11
321,11
528,19
375,11
297,11
350,11
323,11
376,11
350,11
350,11
324,11
321,11
295,11
451,11
399,11
321,11
349,11
400,11
426,11
426,11
375,11
399,11
401,11
323,11
527,20
400,11
322,11
321,11
323,11
452,11
322,11
375,11
400,11
350,11
322,11
322,11
324,11
375,11
350,11
350,11
324,11
321,11
183,5
349,11
400,11
375,11
350,11
348,11
399,11
401,11
324,11
349,11
348,11
399,11
322,11
375,11
322,11
322,11
452,11
400,11
296,11
425,11
349,11
375,11
296,11
348,11
350,11
323,11
296,11
375,11
323,11
400,11
322,11
555,19
322,11
427,16
350,11
322,11
349,11
323,11
349,11
375,11
350,11
399,11
399,11
477,11
528,19
323,11
349,11
375,11
373,11
350,11
553,20
